SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
-4.3544890,-11.179618,13.767479,20.912389,.94236876
-5.4913047,-10.570251,16.276962,21.282689,-.80090827
-6.0402680,-7.9291412,16.948981,20.614068,.92608049E-01
-3.7216670,-10.651238,14.497101,19.724223,.25343481
-3.0513823,-9.5049870,14.659040,19.915064,.69038448
-3.0513823,-9.5049870,14.659040,19.915064,.69038448
-3.0513823,-9.5049870,14.659040,19.915064,.69038448
-4.7656141,-11.918032,13.855512,20.117672,-.56317247
-4.4660790,-8.5639083,16.200359,19.227858,-1.2037416
-3.5163931,-10.620911,14.916876,19.299755,-1.0997169
-3.5163931,-10.620911,14.916876,19.299755,-1.0997169
-3.5163931,-10.620911,14.916876,19.299755,-1.0997169
-3.5163931,-10.620911,14.916876,19.299755,-1.0997169
-3.9289786,-8.7447482,16.277192,19.538063,-.48686586
-5.5430404,-9.5726899,16.719982,19.508994,-2.0253641
-4.0260098,-11.181602,15.515101,20.938564,-.42301943
-4.0260098,-11.181602,15.515101,20.938564,-.42301943
-4.0260098,-11.181602,15.515101,20.938564,-.42301943
-4.0260098,-11.181602,15.515101,20.938564,-.42301943
-4.0260098,-11.181602,15.515101,20.938564,-.42301943
-4.0260098,-11.181602,15.515101,20.938564,-.42301943
-4.5937427,-9.6231134,15.412651,18.601396,-1.9706568
-7.1926625,-12.458366,14.881369,20.252703,-1.6215586
-5.2832703,-9.4108463,16.644270,19.244180,-1.6316296
-5.2763530,-10.555983,13.045030,20.203571,1.3200317
-3.7060712,-9.9849723,16.112719,20.826471,.33086928
-5.5018520,-8.8451034,16.504798,18.791675,-1.4332197
-6.7805778,-9.9276748,13.400219,18.115447,.24710370
-6.8571330,-11.143520,15.378380,22.212189,.39884328
-7.3600809,-10.064387,15.955313,19.261792,-2.7021274
-8.5935971,-9.6793979,14.643090,18.225800,-2.6823353
-9.2277963,-9.6098882,12.495071,18.095794,-.57089521
-6.8412084,-11.143539,15.954179,19.934027,-2.3352932
-4.9325657,-9.6200921,13.404339,19.594464,1.1819249
-3.5658492,-9.8869183,13.992792,18.951362,.50158248E-01
-3.5658492,-9.8869183,13.992792,18.951362,.50158248E-01
-4.2078114,-8.9837212,14.302228,19.419256,.94465561
-4.2078114,-8.9837212,14.302228,19.419256,.94465561
-4.2078114,-8.9837212,14.302228,19.419256,.94465561
-4.7742217,-8.4340185,15.125147,18.340369,-.48794515
-5.4688217,-10.526285,15.802445,22.360411,1.6636452
-4.9978394,-10.296749,15.116898,18.610903,-2.1726698
-5.5403519,-8.7838571,13.670705,18.643484,.40054313
-4.1669050,-9.2979680,14.917601,19.404830,-.78340313
-4.1669050,-9.2979680,14.917601,19.404830,-.78340313
-4.1669050,-9.2979680,14.917601,19.404830,-.78340313
-4.1669050,-9.2979680,14.917601,19.404830,-.78340313
-4.1669050,-9.2979680,14.917601,19.404830,-.78340313
-4.2318799,-10.263901,15.262674,20.552488,-.59216069
-4.7152221,-11.437661,14.726652,21.040368,-.27229107
-4.0221477,-11.485165,13.777150,20.594040,.67687168
-2.7527819,-9.8267639,15.188947,19.544014,-.55744120
-2.7527819,-9.8267639,15.188947,19.544014,-.55744120
-2.7527819,-9.8267639,15.188947,19.544014,-.55744120
-2.7527819,-9.8267639,15.188947,19.544014,-.55744120
-5.3924635,-8.6351486,16.295906,18.906122,-1.8443706
-4.4403005,-9.6522824,16.319452,21.642562,1.0178239
-4.4403005,-9.6522824,16.319452,21.642562,1.0178239
-3.7792087,-9.5438159,15.305622,18.776129,-1.4617595
-4.1072969,-10.068082,14.365437,20.599033,.57705564
-4.1072969,-10.068082,14.365437,20.599033,.57705564
-4.1072969,-10.068082,14.365437,20.599033,.57705564
-4.1072969,-10.068082,14.365437,20.599033,.57705564
-4.1072969,-10.068082,14.365437,20.599033,.57705564
-3.7491180,-11.010620,13.944780,20.741292,1.0243882
-3.7491180,-11.010620,13.944780,20.741292,1.0243882
-3.7491180,-11.010620,13.944780,20.741292,1.0243882
-3.7491180,-11.010620,13.944780,20.741292,1.0243882
-3.7491180,-11.010620,13.944780,20.741292,1.0243882
-5.4391914,-8.0249076,16.453540,20.342288,.93676036
-5.3236226,-9.9623160,16.737751,21.644330,-.13396449
-5.6339393,-9.8810734,17.102046,21.660198,.36702977
-5.2582962,-11.948611,13.447879,20.989145,.82277051
-8.5151802,-12.784483,14.231290,22.369920,.67540659
-7.3605521,-11.510625,16.530370,22.530557,.26138042
-6.8499112,-10.478672,12.241155,18.959775,.66905857
-7.1050960,-11.981808,13.437933,21.590953,.99501750
-3.5831449,-10.264098,14.583684,19.711125,.45976875
-3.2923129,-9.4770176,14.700814,18.840216,-.49731006
-3.2923129,-9.4770176,14.700814,18.840216,-.49731006
-3.2923129,-9.4770176,14.700814,18.840216,-.49731006
-3.2923129,-9.4770176,14.700814,18.840216,-.49731006
-3.2923129,-9.4770176,14.700814,18.840216,-.49731006
-3.2923129,-9.4770176,14.700814,18.840216,-.49731006
-3.3799752,-9.6494890,14.621554,18.726699,-.75579538
-3.5209670,-9.9768996,15.380204,20.944188,1.1248670
-2.8799794,-10.709558,14.538857,20.201623,-.32181798E-01
-2.8799794,-10.709558,14.538857,20.201623,-.32181798E-01
-2.8799794,-10.709558,14.538857,20.201623,-.32181798E-01
-2.8799794,-10.709558,14.538857,20.201623,-.32181798E-01
-2.8799794,-10.709558,14.538857,20.201623,-.32181798E-01
-3.4551767,-8.9327580,15.544959,19.064315,-.73427702
-3.4615917,-10.653340,14.972722,20.549416,.64747595
-3.1191072,-9.8009042,14.974575,19.598622,.16988623
-3.6303675,-10.739473,14.006117,20.412925,.40408151
-6.2710652,-11.527355,14.343937,22.011622,2.1749487
-4.8995694,-9.0062391,16.854126,20.220524,-.14187195
-4.8995694,-9.0062391,16.854126,20.220524,-.14187195
-4.8287748,-9.5477245,15.609127,19.663890,.33673195
-7.5904826,-12.259043,15.362876,20.358674,-1.0596257
-7.5071260,-12.434932,13.926412,20.543663,.67269642
-5.8063676,-10.310823,13.703416,21.224177,2.2841478
-6.0108461,-11.831741,14.714211,21.919998,1.5412972
-3.4614838,-9.6600183,15.828950,20.921615,.21383340
-4.5165180,-9.7590879,14.752543,19.023346,-1.4301872
-4.5165180,-9.7590879,14.752543,19.023346,-1.4301872
-4.4573160,-8.2052061,16.227701,19.963396,.39795209
-4.4573160,-8.2052061,16.227701,19.963396,.39795209
-5.5527183,-9.7609427,13.027687,19.031162,1.0594398
-3.9828551,-8.6805016,16.439972,20.264048,.16329192
-4.3774120,-10.997945,13.446602,19.761729,-.12502880
-7.5500609,-9.0808442,12.872323,17.767316,.36677491
-3.9819426,-8.7899030,15.500286,19.259290,.12715466
-3.0205639,-10.413388,14.693932,20.738157,.66329880
-6.9120840,-8.0623718,14.689951,18.088385,.28338842
-5.2909316,-9.1080939,14.592479,20.293447,1.9476982
-5.2909316,-9.1080939,14.592479,20.293447,1.9476982
-5.2909316,-9.1080939,14.592479,20.293447,1.9476982
-5.0809199,-11.561872,13.632312,21.178243,1.5544701
-4.1700489,-8.4315316,16.361676,20.089869,.22230728
-4.1700489,-8.4315316,16.361676,20.089869,.22230728
-5.1478601,-9.7807538,13.759645,18.572498,-1.0083606
-7.3013474,-11.322286,15.265814,19.317080,-2.6569017
-7.3013474,-11.322286,15.265814,19.317080,-2.6569017
-7.0834803,-10.032738,15.585412,18.100086,-2.9896583
-6.4717024,-8.3841326,15.792615,18.687822,-1.8358976
-6.4824958,-11.996114,13.996121,19.119407,-1.0622600
-4.4362106,-9.1389333,16.782765,20.573289,.58413220E-01
-4.4362106,-9.1389333,16.782765,20.573289,.58413220E-01
-2.8565059,-10.139182,14.465362,20.037782,.19082246
-4.8682549,-9.2874009,15.054637,20.050628,1.3706988
-5.4256503,-9.5799403,13.829430,17.715229,-.93228989
-7.1959101,-10.329906,13.278870,18.380870,.48862666
-7.1959101,-10.329906,13.278870,18.380870,.48862666
-7.1959101,-10.329906,13.278870,18.380870,.48862666
-7.1959101,-10.329906,13.278870,18.380870,.48862666
-8.6167389,-11.008198,11.704010,18.029166,-.23940135
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-3.6470358,-9.2718975,14.936721,20.018785,1.0530582
-4.9239676,-9.7350991,16.554772,19.633478,-1.2179848
-4.9239676,-9.7350991,16.554772,19.633478,-1.2179848
-4.3862569,-11.807167,14.692164,20.625825,-.32325367
-4.3862569,-11.807167,14.692164,20.625825,-.32325367
-3.7182996,-10.943965,13.732977,19.694600,.39312718
-3.7182996,-10.943965,13.732977,19.694600,.39312718
-3.7182996,-10.943965,13.732977,19.694600,.39312718
-3.7182996,-10.943965,13.732977,19.694600,.39312718
-3.7182996,-10.943965,13.732977,19.694600,.39312718
-2.6674321,-9.9825475,14.848789,20.166899,.43331680
-2.6674321,-9.9825475,14.848789,20.166899,.43331680
-2.6674321,-9.9825475,14.848789,20.166899,.43331680
-2.6674321,-9.9825475,14.848789,20.166899,.43331680
-2.6674321,-9.9825475,14.848789,20.166899,.43331680
-4.1247347,-10.741990,13.860867,19.860074,.87723346
-6.6860602,-9.6827857,16.435906,21.437013,1.5559585
-6.6860602,-9.6827857,16.435906,21.437013,1.5559585
-7.3240324,-11.434882,13.024758,19.942033,1.6048017
-9.3623514,-9.3981449,16.961852,22.521075,2.4512956
-7.3739263,-9.0358610,14.817824,21.337378,2.9324781
-7.3739263,-9.0358610,14.817824,21.337378,2.9324781
-5.4415347,-9.5129334,15.251913,20.366253,-.50793378
-5.5882501,-9.3597455,14.135719,20.222673,.69875151
-5.5882501,-9.3597455,14.135719,20.222673,.69875151
-5.5882501,-9.3597455,14.135719,20.222673,.69875151
-5.1929464,-9.1900120,16.661492,20.277972,.18057550
-5.1929464,-9.1900120,16.661492,20.277972,.18057550
-5.1929464,-9.1900120,16.661492,20.277972,.18057550
-5.1929464,-9.1900120,16.661492,20.277972,.18057550
-5.0320749,-9.6258660,15.059245,20.823419,1.8943425
-5.0320749,-9.6258660,15.059245,20.823419,1.8943425
-4.6678984,-8.6516764,16.423534,19.419050,-1.3046418
-4.9020353,-10.485065,14.252644,18.881860,-1.6306823
-5.4891457,-11.032688,14.202800,18.661512,-2.0033116
-4.8671716,-10.053141,15.254806,18.470026,-1.6499806
-4.0987417,-9.1071819,15.649818,18.740485,-1.4981003
-5.1485785,-11.619049,15.635415,21.394841,-.35406214
-3.9214583,-11.455761,14.690317,20.745960,-.25117219
-3.7896641,-9.1762238,14.893112,19.654128,-.25044217
-3.7896641,-9.1762238,14.893112,19.654128,-.25044217
-3.7896641,-9.1762238,14.893112,19.654128,-.25044217
-3.7896641,-9.1762238,14.893112,19.654128,-.25044217
-3.7896641,-9.1762238,14.893112,19.654128,-.25044217
-4.1620697,-9.7600147,15.162431,20.769103,.18148917
-2.9568584,-10.270295,15.470546,19.992215,-.52341098
-2.9568584,-10.270295,15.470546,19.992215,-.52341098
-2.7438061,-10.104093,15.122993,20.549955,.31732666
-2.8077434,-10.078955,15.457520,20.227001,-.91780854E-02
-2.8077434,-10.078955,15.457520,20.227001,-.91780854E-02
-2.8077434,-10.078955,15.457520,20.227001,-.91780854E-02
-2.8077434,-10.078955,15.457520,20.227001,-.91780854E-02
-2.8077434,-10.078955,15.457520,20.227001,-.91780854E-02
-4.1194220,-8.6791126,14.679372,19.549968,.75923106
-4.1194220,-8.6791126,14.679372,19.549968,.75923106
-5.6939882,-9.5679447,13.162740,19.410988,.96032972
-5.6939882,-9.5679447,13.162740,19.410988,.96032972
-4.3036081,-10.274431,14.337024,20.512096,1.5742744
-4.1183486,-8.7757839,15.573840,20.499606,.57007091
-5.9993297,-9.7514609,14.726395,21.693452,2.5847223
-5.9993297,-9.7514609,14.726395,21.693452,2.5847223
-5.2949059,-8.3721993,14.401715,19.300648,1.0745537
-4.8271740,-9.6479856,13.971123,20.511104,1.4030876
-4.8493971,-8.1236880,15.210314,19.457195,.28092898
-4.1620299,-10.134800,14.404582,21.105977,1.4392866
-4.1620299,-10.134800,14.404582,21.105977,1.4392866
-3.1456664,-11.029653,14.480970,20.157786,-.23582338
-3.1456664,-11.029653,14.480970,20.157786,-.23582338
-3.1456664,-11.029653,14.480970,20.157786,-.23582338
-3.1456664,-11.029653,14.480970,20.157786,-.23582338
-3.2261774,-9.4511335,15.076515,18.929726,-.79572869
-3.2261774,-9.4511335,15.076515,18.929726,-.79572869
-3.2261774,-9.4511335,15.076515,18.929726,-.79572869
-3.2261774,-9.4511335,15.076515,18.929726,-.79572869
-5.2386228,-11.124235,14.572118,19.847660,-1.4404515
-5.7523108,-11.829382,14.060681,21.606812,.73054641
-3.5719414,-9.9207792,15.949842,21.150202,.72075813
-4.3742852,-9.5805841,15.334742,19.943610,-.87872164
-5.4211218,-11.490771,14.883102,19.377291,-1.8337058
-5.9379225,-8.9758389,14.231018,17.429168,-1.2952807
-5.2350040,-9.8171206,16.759374,21.008215,-.85870417
-3.2256375,-10.708195,14.001038,20.034247,.56620739
-5.3276517,-10.696763,13.569543,19.277584,-.87929144
-3.2300222,-9.7263826,15.911980,20.035912,-.78486142
-3.2300222,-9.7263826,15.911980,20.035912,-.78486142
-3.3781578,-9.6894042,15.990262,20.368112,-.57070968
-4.6665688,-10.879946,15.816213,21.787608,.29357819
-5.3983684,-9.5491514,15.915690,18.847019,-2.2788973
-6.4932911,-10.630189,13.828403,17.622728,-1.8992870
-5.3589082,-11.116719,12.691288,18.965969,.12580582
-4.3714263,-8.4393285,15.863503,18.973921,-1.0465712
-4.0869469,-8.7002077,16.610154,20.182289,-.15957443
-5.4532079,-10.318007,15.073544,18.855466,-.72321369
-5.3715087,-11.476629,12.889851,19.109653,-.48512010
-6.6820065,-9.6467316,14.983805,22.124631,2.5682719
-5.4777709,-10.275371,15.815541,22.356462,1.5435785
-5.9472838,-8.2281490,16.604503,21.183810,.86064734
-5.0587319,-10.194839,14.784767,18.582758,-.81566905
-4.8966996,-8.9282024,15.451592,18.882407,-.86959784E-01
-6.7033937,-8.4050091,13.698976,19.052699,1.0992470
-6.7033937,-8.4050091,13.698976,19.052699,1.0992470
-5.6776541,-11.549880,14.426886,20.721191,-.70379609
-3.6357729,-9.2949359,16.005080,19.441114,-.69865749
-3.5449969,-10.556520,14.492316,19.348993,-.22691772
-7.8348702,-6.7818064,16.481585,18.705108,-.36487404
-4.6833475,-8.5240635,16.302228,18.908504,-1.0919728
-5.4523038,-8.0900803,15.471001,19.993371,.45980790
-4.3965703,-8.9796051,14.868277,20.566850,1.5173215
-4.2913441,-10.527966,14.038049,18.492661,-1.3100043
-4.1578093,-11.298592,14.089552,19.580530,-.18813326
-4.1578093,-11.298592,14.089552,19.580530,-.18813326
-5.3146699,-8.5776769,14.641901,18.785127,.65116812
-5.2501142,-9.2562725,14.472948,17.756468,-1.6691867
-5.2501142,-9.2562725,14.472948,17.756468,-1.6691867
-5.4903703,-9.6254090,13.259022,18.454362,.49490367
-4.6196796,-10.263727,13.652445,20.375374,.93577032
-4.5014060,-8.4920752,14.734479,19.078617,-.25469927E-01
-5.9552939,-8.9498368,14.730163,20.520955,2.2329623
-6.3368214,-8.5219079,15.076394,19.293368,1.2064493
-6.5322950,-10.023696,13.791648,20.979099,2.6819300
-4.1003463,-8.6744136,14.975614,19.015124,.27996148
-4.5348746,-11.005151,13.061805,19.788388,.61053740
-4.0538578,-10.043388,13.852356,20.353088,1.2236486
-6.5388426,-7.9052955,16.741888,18.589460,-1.1501570
-4.6380784,-9.8813197,14.553043,18.137524,-1.2979985
-4.6380784,-9.8813197,14.553043,18.137524,-1.2979985
-4.6380784,-9.8813197,14.553043,18.137524,-1.2979985
-4.6380784,-9.8813197,14.553043,18.137524,-1.2979985
-5.6230031,-9.3817984,17.207422,20.021812,-1.3463221
-5.6320306,-9.4842294,17.130182,20.914016,.81481672E-01
-4.3985470,-9.8157351,16.742468,21.066911,-.39408227E-01
-3.9958819,-10.793882,15.400359,21.356838,.94853536
-4.7920933,-8.4634260,15.531443,20.548973,1.4304502
-3.0894247,-9.6071967,14.921864,20.204769,.86702277
-3.0894247,-9.6071967,14.921864,20.204769,.86702277
-3.0894247,-9.6071967,14.921864,20.204769,.86702277
-3.5708866,-9.7174615,16.288305,20.751418,.11278112
-3.3554593,-9.6036771,14.947022,19.883117,-.32590932
-3.3554593,-9.6036771,14.947022,19.883117,-.32590932
-5.4236375,-8.1833028,15.056176,18.944999,-.49124646
-3.6476889,-10.119352,14.260932,18.637385,-.90120366
-5.2163312,-8.8800299,15.845393,18.290001,-1.4911931
-3.9754275,-9.6949564,14.684581,19.079976,.13144295
-3.9754275,-9.6949564,14.684581,19.079976,.13144295
-2.7982362,-9.7182641,14.893365,19.931813,.45084944
-5.7556363,-9.5149925,13.166252,18.072660,.23471451E-01
-3.2311802,-10.615464,14.254840,19.836891,.38683820
-3.2311802,-10.615464,14.254840,19.836891,.38683820
-4.0795984,-9.3404943,14.721892,20.556776,.95767451
-5.9029327,-10.006035,14.148573,17.914703,-.88718627
-4.1600695,-10.826892,15.944093,21.014363,-.53725229
-4.3354459,-10.588719,15.591030,21.091374,-.37502346
-3.8340505,-10.334553,13.856525,18.789513,-.81187460
-3.8461670,-10.407455,14.703928,19.425337,-.41441746E-01
-4.0740148,-10.624769,15.996958,20.990779,.12844811
-4.0740148,-10.624769,15.996958,20.990779,.12844811
-9.0438436,-10.507357,16.008711,19.258341,-3.1643560
-4.6133111,-8.4519399,16.855489,20.267276,-.18631479
-4.6133111,-8.4519399,16.855489,20.267276,-.18631479
-4.6133111,-8.4519399,16.855489,20.267276,-.18631479
-4.2923030,-11.302256,14.106644,21.216630,.93812832
-4.6373110,-9.6802397,14.666726,20.611793,1.8315347
-5.6429417,-8.9827940,16.909680,19.635966,-.72856034
-4.9090619,-9.6470965,15.002119,18.074923,-1.6750431
-4.1483564,-9.7676890,15.066785,18.493514,-1.3221857
-4.1483564,-9.7676890,15.066785,18.493514,-1.3221857
-4.1483564,-9.7676890,15.066785,18.493514,-1.3221857
-7.0431757,-8.2676669,16.159933,19.521131,.80604200
-9.0705824,-11.852456,14.016680,22.874961,3.0139554
-5.4083151,-8.2367075,15.125472,20.063693,1.5404115
-2.9884638,-10.211559,14.734629,19.578944,-.40698890E-01
-2.9884638,-10.211559,14.734629,19.578944,-.40698890E-01
-6.6441402,-11.579151,12.748490,18.302069,-.91437079
-6.3862205,-9.6022437,17.561979,20.686823,-1.1171483
-5.6168659,-8.7557901,16.508588,21.224830,.31625453
