ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
1,0,.86783239E-01,.16991563E-01,24,1,-5.3674208,-11.639282,14.223627,20.997271,-.14691305
1,0,.86798220E-01,.0000000,24,18,-3.5464843,-9.1759179,15.598750,20.077392,.63805409
3,0,.87319407E-01,.0000000,24,4,-3.1054096,-10.435886,14.359990,20.477088,.57079110
1,0,.87086145E-01,.0000000,24,4,-6.4032270,-9.7539100,13.951198,20.980964,1.4832227
1,0,.86726219E-01,.0000000,24,6,-9.6538846,-9.4858337,13.890664,20.405550,.33392634
3,0,.87236155E-01,.0000000,24,3,-9.7105575,-9.5310758,15.907541,22.338398,.85514202
3,0,.87844540E-01,.0000000,24,4,-8.0664139,-8.6772224,13.112569,18.504573,.35480525
1,0,.88519211E-01,.0000000,24,1,-6.8919400,-7.3273273,15.217199,18.301281,.10254143E-01
1,0,.89115062E-01,.0000000,24,3,-5.0947217,-9.3340187,14.199147,19.349195,-.35401005
3,0,.89633344E-01,.12369202E-01,24,6,-3.0651911,-9.7612885,14.765822,20.466613,.90500788
3,0,.89542262E-01,.0000000,24,27,-2.9155020,-9.5768180,15.440748,19.836930,-.52846210
3,0,.89710819E-01,.0000000,24,5,-3.6153220,-9.1700936,14.563351,19.883885,.66916329
2,0,.90234364E-01,.0000000,24,3,-3.4712590,-10.478243,14.285836,20.526926,.45870659
3,0,.90496341E-01,.0000000,24,5,-3.7094510,-10.233393,14.364397,20.622061,1.4292728
2,0,.90658267E-01,.13676562E-01,24,10,-2.9879220,-10.176250,15.048958,20.806619,.82921060
1,0,.91302277E-01,.0000000,24,1,-2.8504410,-10.685253,14.426283,19.979526,-.25183343E-03
1,0,.91743007E-01,.0000000,24,2,-3.0663644,-9.3367723,15.951063,20.097925,-.29297044
2,0,.91000496E-01,.0000000,24,21,-3.7918807,-9.5600082,15.959598,21.148452,.42951820
3,0,.91216606E-01,.88001853E-02,24,8,-3.8094111,-10.207898,15.473649,20.401673,-.75322564
2,0,.91043393E-01,.0000000,24,12,-4.2651647,-9.0522684,15.597836,18.523326,-1.4338035
3,0,.91036155E-01,.0000000,24,2,-10.177956,-9.7099379,18.184356,21.122002,-.45044344
2,0,.91659587E-01,.0000000,24,1,-8.2771123,-8.4839620,14.677072,16.720189,-1.9721410
1,0,.91714653E-01,.0000000,24,11,-6.6004781,-8.5338736,17.359341,19.264921,-1.8395638
2,0,.91399505E-01,.19074150E-01,24,6,-9.1086258,-7.6482096,17.112743,18.822139,-2.3260943
3,0,.92076782E-01,.0000000,24,8,-8.3429917,-7.9484753,17.070476,18.734833,-2.4466196
2,0,.92048636E-01,.0000000,24,11,-8.5969866,-8.0703235,18.104278,20.342519,-1.5013517
2,0,.92418912E-01,.0000000,24,8,-8.1689131,-7.2705044,14.977639,17.511300,-.46320426
2,0,.91510131E-01,.26068200E-01,24,24,-9.2299344,-6.6368811,15.292266,18.557287,.43390491
3,0,.91864690E-01,.0000000,24,5,-5.8982909,-7.5271451,16.325420,18.799016,-.64047073
2,0,.91950093E-01,.0000000,24,1,-7.4002175,-7.7696829,15.419156,17.827386,-.43787667
1,0,.92421851E-01,.0000000,24,3,-6.0146107,-10.724421,16.418500,20.959953,.52565078E-01
3,0,.92642153E-01,.25039108E-01,23,8,-5.1749439,-9.8216294,14.653495,21.314000,2.2766101
2,0,.92229503E-01,.0000000,23,14,-5.8210995,-9.0514258,16.995660,21.304980,-.21073312
2,0,.92845614E-01,.0000000,23,2,-4.3974460,-9.2416925,15.669010,20.927424,.38884688
2,0,.93371713E-01,.0000000,23,1,-4.4878526,-8.3219666,16.382152,20.372719,.25554757
1,0,.93248391E-01,.0000000,23,3,-6.9255639,-9.1004972,14.015552,20.727130,1.7679568
3,0,.93436246E-01,.0000000,23,2,-7.6585134,-9.2444597,14.956453,20.546274,-.14085344
2,0,.93631659E-01,.77505632E-02,23,26,-3.4353836,-9.4611753,15.477112,20.742187,.44554916
2,0,.94240332E-01,.0000000,23,6,-3.1530388,-10.466177,15.545041,20.494874,-.46861183
3,0,.94438345E-01,.0000000,23,4,-3.5714700,-9.5668835,14.305021,18.673475,-.39994708
1,0,.93948536E-01,.0000000,23,28,-3.7163928,-10.101315,14.934152,20.819289,.32757366
1,0,.93617257E-01,.16134463E-01,23,8,-5.4557969,-9.6606563,13.357641,18.443361,.45939213
2,0,.93655611E-01,.0000000,23,2,-6.8487166,-10.540652,13.848031,20.815490,2.4723656
2,0,.93757183E-01,.0000000,23,2,-7.8872005,-10.464187,13.280775,20.106520,2.3716933
2,0,.93974342E-01,.0000000,23,7,-7.5902288,-11.604626,14.477012,20.518736,1.1002729
1,0,.94523781E-01,.0000000,23,1,-6.0519723,-11.130582,14.785816,20.147544,.60037358
1,0,.94281976E-01,.84085764E-02,23,18,-5.0548463,-10.117674,14.699850,20.212791,1.3710215
3,0,.94302423E-01,.0000000,23,4,-6.4142277,-10.614632,13.064814,18.830602,.79266450
1,0,.94787417E-01,.0000000,23,2,-5.6697052,-11.043528,13.247698,20.682497,1.9726566
2,0,.95272632E-01,.0000000,23,2,-5.5799363,-9.3006560,13.982992,17.672962,-1.4305136
2,0,.95654477E-01,.0000000,23,4,-3.9838746,-10.897289,15.520064,20.874749,-.56205724
1,0,.95502179E-01,.29238400E-02,23,8,-4.7543574,-11.763982,14.260490,20.799054,.72756140
2,0,.95108684E-01,.0000000,23,27,-4.9329524,-11.617710,13.475553,20.991655,1.1554240
3,0,.95072555E-01,.0000000,23,15,-2.8919372,-10.725112,14.683861,19.971417,-.18683967
3,0,.95314804E-01,.0000000,23,7,-3.5680025,-10.714995,14.062255,19.655266,.35619740
1,0,.95784523E-01,.0000000,23,2,-3.1365320,-10.580772,15.148573,20.565621,-.26014204
2,0,.96232970E-01,.0000000,23,3,-3.1267257,-9.7346638,14.425538,19.977641,.81643239
3,0,.96132905E-01,.13280431E-01,23,5,-4.7362520,-8.7572677,15.895923,21.087868,1.4775654
2,0,.96139850E-01,.0000000,23,1,-6.9594095,-10.866449,16.916554,22.470071,.48669305
1,0,.96491413E-01,.0000000,23,4,-6.0786390,-11.893469,15.592480,22.099488,.39973214
1,0,.96506607E-01,.0000000,23,12,-4.4315396,-10.386525,13.618734,19.228817,.64442709
3,0,.96665381E-01,.0000000,23,1,-5.4081574,-11.603498,15.199549,22.085722,1.1529644
1,0,.96510347E-01,.0000000,23,3,-9.5415134,-13.318812,14.944313,22.251628,.83101954E-01
3,0,.96577404E-01,.62968281E-02,23,10,-3.7673884,-10.952039,13.972507,20.562031,1.1061087
1,0,.96689809E-01,.0000000,23,11,-3.2751847,-9.6811796,14.557272,20.089340,.35843314
2,0,.96978321E-01,.0000000,23,5,-3.2094761,-9.7559433,14.787610,19.060175,-.92775304
2,0,.97226345E-01,.0000000,23,13,-3.2720189,-9.3672766,15.147499,19.321161,-.78751737
1,0,.96309996E-01,.71558559E-02,23,50,-3.2756933,-10.875182,13.929103,19.967439,.12810176
2,0,.96404286E-01,.0000000,23,2,-4.2764625,-10.475483,15.989142,20.106080,-1.3993988
2,0,.96890351E-01,.0000000,23,1,-3.4371866,-10.439729,15.820336,20.440543,-.33602159
1,0,.97130341E-01,.0000000,23,5,-3.9305612,-9.8138199,15.441824,19.071489,-1.6275591
2,0,.97397001E-01,.0000000,23,3,-4.2824493,-10.410563,14.264819,18.446145,-1.4298903
3,0,.97365970E-01,.13669770E-01,23,12,-2.9686857,-10.517404,15.358838,20.720279,.57790616E-01
3,0,.97329716E-01,.0000000,23,2,-5.0367033,-10.543613,16.423388,21.195581,.19039016
2,0,.97044460E-01,.0000000,23,6,-8.1585693,-12.601821,15.494082,22.352621,.52259097
3,0,.97265906E-01,.0000000,23,6,-3.4151643,-10.541044,14.951919,21.103174,.57441895
3,0,.97226566E-01,.0000000,23,2,-5.5470174,-10.132448,13.615507,18.969742,.81561922
2,0,.97506154E-01,.0000000,23,5,-4.1224884,-10.596623,14.811406,20.735737,1.2117780
2,0,.97425194E-01,.55679689E-02,23,4,-5.9045270,-12.086482,13.173047,21.088811,1.2390137
1,0,.97125856E-01,.0000000,23,10,-6.9089483,-12.361712,12.573307,20.111555,.88507608
1,0,.97400863E-01,.0000000,23,6,-4.5668523,-11.573389,15.105060,21.558806,.60346950
3,0,.97380903E-01,.0000000,23,2,-6.4219498,-12.014336,15.789381,21.378649,-.63938798
2,0,.97850284E-01,.0000000,23,1,-4.8099564,-9.4854602,16.360468,19.709937,-.47390743
1,0,.97866136E-01,.0000000,23,11,-3.8225431,-9.6304006,14.160127,18.479956,-.69296061
2,0,.97830265E-01,.60683234E-02,23,20,-3.2860091,-10.805664,15.048154,20.597561,.37089380
2,0,.97126756E-01,.0000000,23,18,-5.9491702,-11.829437,13.947402,21.016514,1.4394554
3,0,.97600116E-01,.0000000,23,3,-6.4453839,-11.957891,15.643514,22.230150,.55487216
3,0,.97737783E-01,.0000000,23,11,-4.5103826,-9.5340397,14.082941,19.238592,-.37376021
2,0,.97895845E-01,.0000000,23,3,-5.0086265,-9.6877425,13.840752,17.960170,-1.2607642
3,0,.98028153E-01,.11439462E-01,23,14,-4.2744004,-11.286713,14.714351,20.664891,-.52320138
2,0,.97724084E-01,.0000000,23,8,-6.0759341,-11.891665,14.652496,21.781874,.25851394
2,0,.97669240E-01,.0000000,23,4,-7.3489812,-10.899554,14.786185,21.150632,-.48708443
1,0,.97896439E-01,.0000000,23,6,-6.9308663,-9.7557879,13.118012,19.772377,.78444231
3,0,.98342584E-01,.0000000,23,1,-5.4134934,-10.920724,14.985297,22.041419,1.0611158
1,0,.98773375E-01,.0000000,23,5,-4.6527106,-8.7266695,14.956084,18.369748,-1.2186043
2,0,.99014262E-01,.44244554E-02,23,12,-3.3712885,-10.537484,14.849143,19.278150,-1.0673959
3,0,.98616449E-01,.0000000,23,13,-4.2668713,-10.976027,15.508816,21.734706,.63500688
1,0,.98421314E-01,.0000000,23,5,-7.2739766,-12.142066,14.299601,22.191753,.81080275
2,0,.98859399E-01,.0000000,23,1,-6.1465890,-12.170935,13.633083,20.707838,1.0413916
1,0,.98894414E-01,.0000000,23,4,-7.0021771,-12.528585,14.417156,20.845071,.27286724
1,0,.99236274E-01,.46256100E-02,23,3,-3.9174823,-11.476642,14.568719,20.300024,-.78472787E-01
3,0,.99479014E-01,.0000000,23,7,-3.8762911,-10.318464,13.616166,19.235849,.44887241
1,0,.99810068E-01,.0000000,23,4,-3.7203866,-10.323831,15.128484,20.143011,.47301024
1,0,.99712472E-01,.0000000,23,3,-6.6724976,-10.615745,15.633607,21.226737,1.4803332
3,0,.99590039E-01,.28580974E-02,23,4,-8.9802495,-9.5928704,13.207750,19.245125,2.1944023
1,0,.99926250E-01,.0000000,23,3,-8.4038348,-9.3263432,13.218082,18.731949,1.6782300
3,0,.10028968,.0000000,23,2,-8.4461645,-7.9050671,14.246989,18.250706,1.0853403
2,0,.10059524,.0000000,23,4,-3.9342977,-8.7118484,14.788471,19.625217,.67890872
1,0,.10093120,.0000000,23,3,-3.5102025,-9.8018780,16.188910,20.411133,-.16226805
3,0,.10069663,.28815381E-02,23,25,-3.5627287,-9.3880517,15.635353,19.563509,-.79861643E-01
1,0,.10078189,.0000000,23,1,-4.8302865,-9.0218717,14.755079,18.101956,-.74082439
1,0,.10115946,.0000000,23,2,-3.7642261,-11.176705,15.352342,20.694088,-.40925117
2,0,.10153740,.0000000,23,2,-3.4713974,-10.954226,14.852036,19.705698,-.83456114
2,0,.10139891,.55004964E-02,23,4,-6.9942326,-10.900587,14.865809,19.049017,-2.5337865
1,0,.10172527,.0000000,23,3,-5.7030202,-12.247802,14.714442,20.523856,-.91213791
3,0,.10158123,.0000000,23,22,-5.4168008,-11.513354,14.098032,18.975095,-1.7271695
1,0,.10197007,.0000000,23,2,-5.3607499,-10.591419,14.304514,19.441238,-1.3900369
2,0,.10238640,.0000000,23,1,-4.9555786,-10.216487,15.513697,18.874715,-2.1651162
1,0,.10264122,.15000441E-01,23,5,-4.6511494,-10.542527,14.872866,19.604430,.13020557
2,0,.10305609,.0000000,23,1,-4.0600629,-11.216574,14.331210,20.782660,1.0212837
1,0,.10313650,.0000000,23,14,-3.3571528,-10.904804,14.316674,20.413340,.70864174
2,0,.10350156,.0000000,23,2,-2.7414333,-10.336611,14.839147,20.215884,-.80542228E-01
2,0,.10350158,.0000000,23,2,-4.3163527,-9.2881442,16.330917,20.362018,-.81664011
2,0,.10357663,.0000000,23,7,-5.0563161,-8.4451630,14.788918,19.861105,1.4196936
1,0,.10366311,.0000000,23,3,-5.9636752,-7.8193460,16.153061,18.431436,-.78967889
3,0,.10387881,.46676862E-02,23,7,-5.3813233,-8.7836577,15.595350,18.548529,-.50137905
1,0,.10391003,.0000000,23,15,-4.8257898,-8.6379086,16.547262,19.095041,-1.1790769
3,0,.10387135,.0000000,23,16,-7.3141780,-9.2969216,17.334439,19.778717,-2.3231446
1,0,.10427321,.0000000,23,1,-4.0058950,-10.232775,14.799937,19.199312,-1.4456498
1,0,.10442280,.0000000,23,3,-4.6823173,-9.8309582,14.439845,18.652554,-1.5321211
3,0,.10468866,.13749547E-01,23,9,-3.8367930,-10.585301,15.387862,19.510188,-1.3945333
3,0,.10434063,.0000000,23,27,-3.7513544,-10.130421,15.633277,19.363416,-1.1376882
3,0,.10441448,.0000000,23,1,-5.0533456,-10.049292,16.091188,19.804247,-1.8417730
1,0,.10470405,.0000000,23,4,-4.5248867,-9.2682899,14.812209,18.109584,-1.1432123
1,0,.10488553,.0000000,23,4,-6.2519795,-9.1112990,14.437557,17.971995,-1.8603334
1,0,.10524110,.0000000,23,3,-5.8533486,-9.5032519,15.618301,18.401256,-2.4922303
3,0,.10549734,.0000000,23,4,-4.6729391,-8.8796596,15.763234,19.114748,-1.4549859
1,0,.10542094,.88140988E-02,23,20,-3.6088506,-8.9076156,15.159644,19.690358,-.82183989E-01
2,0,.10515266,.0000000,23,8,-7.7382285,-10.534447,16.908765,22.444157,-.68869846E-01
2,0,.10550636,.0000000,23,2,-3.1543282,-10.155043,15.495865,20.685774,.55217335
2,0,.10566260,.0000000,23,1,-3.9149847,-10.424755,15.031467,21.428610,1.4676110
1,0,.10569305,.46096753E-02,23,7,-5.1983282,-8.2249737,16.432842,20.411258,.93854650
1,0,.10583882,.0000000,23,8,-4.9692026,-9.2314195,16.213236,19.908116,.22298126
2,0,.10619122,.0000000,23,7,-3.1953079,-9.8087510,15.584160,19.491818,-.72081107
1,0,.10607274,.0000000,23,5,-4.7959356,-9.8837935,14.395954,19.065520,.43189269
2,0,.10634467,.0000000,23,4,-3.7763955,-10.814854,15.407439,21.111954,.65461908
1,0,.10653102,.46981365E-02,23,15,-3.7542285,-10.200003,16.229210,20.921018,-.34085956
3,0,.10683192,.0000000,23,3,-3.6947292,-11.352286,14.355267,19.944516,-.28902650
3,0,.10678149,.0000000,23,12,-4.3583345,-11.462430,14.024505,19.648558,-.18005663
3,0,.10711207,.0000000,23,2,-3.2380527,-10.538916,15.234394,19.773952,-.63105340
2,0,.10689802,.51286990E-02,23,13,-3.6135768,-10.387641,15.733924,19.829106,-1.0452203
1,0,.10694607,.0000000,23,5,-4.1563709,-10.580550,16.135916,20.422289,-.92014856
2,0,.10666897,.0000000,23,22,-4.1442752,-9.2051733,14.621860,19.651064,1.0812974
1,0,.10688539,.0000000,23,19,-3.4873687,-10.314139,15.814027,19.997288,-.81030886
1,0,.10669066,.94366640E-02,23,14,-4.3640536,-10.924601,15.628357,20.536966,-.89600086E-01
2,0,.10670504,.0000000,23,1,-6.3163571,-8.2379963,15.247047,17.534044,-1.5176457
1,0,.10688278,.0000000,23,16,-5.9278140,-8.2230585,16.279275,19.233491,.12590743
1,0,.10720096,.0000000,23,2,-3.8569621,-11.245796,14.994289,20.433793,-.59140332E-01
2,0,.10695759,.77348021E-02,23,10,-6.3745011,-10.525139,16.181091,20.231092,-.18238899
1,0,.10676023,.0000000,23,16,-3.0333861,-10.444744,15.152839,20.801758,.19039704
1,0,.10700226,.0000000,23,1,-3.3739587,-10.167405,14.526186,19.922489,.72243446
1,0,.10723147,.0000000,23,10,-2.9921085,-9.5149328,15.333276,20.009612,-.27650406
