ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
3,0,.12069220,.0000000,48,10,-4.7222371,-11.502871,14.119690,21.032252,.27046779
3,0,.12137352,.0000000,48,4,-4.5974207,-11.657234,13.698743,20.673155,.29889143
3,0,.11786133,.0000000,48,47,-4.8523942,-10.362958,16.233553,21.541373,-.16170420
3,0,.11795735,.0000000,48,9,-4.3387125,-10.535182,15.779985,21.858441,1.0061383
3,0,.11762705,.11840186,48,5,-6.2642668,-11.429512,15.203478,21.382150,-.60487597
3,0,.11855782,.0000000,48,1,-5.8291702,-10.945512,13.070208,19.386503,-.45455455
3,0,.11948663,.0000000,48,1,-5.7375854,-10.267350,14.956234,18.673209,-2.3441358
3,0,.11983250,.0000000,48,1,-6.5404244,-8.1163046,17.667244,20.837108,-.22764535E-01
3,0,.11817911,.19093675E-01,48,21,-7.1970134,-9.4165679,16.240235,18.660895,-1.1997115
3,0,.11872037,.0000000,48,4,-6.9121359,-11.652723,12.456414,18.834165,.23005267
3,0,.11950088,.0000000,48,2,-6.8827827,-11.010033,12.370108,18.542055,.43084777
3,0,.12003343,.0000000,48,4,-4.7156855,-9.7852399,13.409139,18.456563,-.37625240
3,0,.12016171,.0000000,48,7,-4.7813691,-8.5115926,15.160942,20.226193,.79588034
3,0,.12041157,.0000000,48,3,-5.3983692,-8.1391509,16.187626,18.681958,-1.4677852
3,0,.12079140,.20992089E-01,48,6,-3.5576790,-8.7435736,15.113811,19.508715,.41060466
3,0,.12205062,.0000000,48,2,-3.2493085,-10.477126,15.469504,19.906920,-.82350355
3,0,.12191585,.0000000,48,3,-6.2965281,-9.3390999,16.042064,22.209990,2.1976664
3,0,.12333873,.0000000,48,2,-5.5160141,-8.6002551,17.215752,21.140508,.21721037
3,0,.12409309,.0000000,48,2,-5.1326829,-8.4469658,16.488995,20.722501,.13127412
3,0,.12415681,.63495643E-02,48,13,-4.4575379,-8.7166197,14.931655,19.232409,.70131022
3,0,.12457346,.0000000,48,3,-4.7763191,-10.502336,13.771734,19.639086,1.0554570
3,0,.12396544,.0000000,48,19,-3.5042575,-8.9466054,16.063628,20.224360,.31233242
3,0,.12330100,.0000000,48,13,-4.2924721,-10.591562,14.977177,19.814694,.15103219
3,0,.12323700,.20381467E-01,48,2,-6.0127816,-8.7873248,16.849857,21.833976,1.2761319
3,0,.12383424,.0000000,48,3,-4.6771645,-9.9882873,15.454149,18.718555,-2.0430886
3,0,.12411654,.0000000,48,3,-5.1494132,-9.8577747,14.355422,21.290574,1.8336947
3,0,.12434534,.0000000,48,16,-5.2424189,-9.2317650,16.181634,21.827218,1.6005554
3,0,.12515689,.0000000,48,1,-3.8325902,-9.2591216,16.240921,20.660178,-.20336804
3,0,.12595646,.0000000,48,2,-3.7973044,-10.424010,15.144285,19.936580,-1.1035240
3,0,.12588395,.0000000,48,3,-6.0140226,-10.300672,15.955672,20.207165,-1.7809737
3,0,.12611064,.14277945E-01,48,6,-5.5927533,-11.104176,15.171570,19.509221,-2.0829316
3,0,.12593496,.0000000,48,3,-7.2730705,-9.2022797,16.978947,18.939274,-2.6893391
3,0,.12673393,.0000000,48,1,-6.4286807,-8.1360929,15.854858,18.362860,-1.8603218
3,0,.12604184,.0000000,48,17,-6.5461297,-8.1001640,16.691088,18.430800,-2.0007317
3,0,.12636471,.22414851E-01,48,13,-5.1300409,-8.0990429,15.988202,20.503848,1.0061831
3,0,.12575646,.0000000,48,9,-6.5596528,-11.192911,12.421110,18.299250,-.44081096
3,0,.12624339,.0000000,48,5,-3.5711817,-10.125747,14.648582,20.593859,.35306588
3,0,.12593922,.0000000,48,4,-5.4197391,-8.0546883,16.957396,20.014669,-.56655673
3,0,.12670392,.0000000,48,1,-5.2875077,-8.0116526,14.824448,18.653039,.42772712E-01
3,0,.12623627,.12596647E-01,48,16,-4.3566278,-10.510120,14.992854,19.972786,-1.1689088
3,0,.12533461,.0000000,48,28,-4.1983718,-8.4074466,15.323857,19.741360,.32746786
3,0,.12527429,.0000000,48,16,-3.5661777,-9.6625278,15.324762,19.457059,-1.1449459
3,0,.12582652,.0000000,48,4,-3.1507592,-10.310284,14.707244,20.678687,.46676370
3,0,.12518603,.26008028E-01,48,12,-3.5519728,-10.457662,15.137834,21.100071,.34879378
3,0,.12426801,.0000000,48,25,-3.4182866,-9.5921325,15.472752,20.814127,1.0766026
3,0,.12470519,.0000000,48,2,-3.6501934,-10.879295,14.341986,20.968626,.73879023
3,0,.12547585,.0000000,48,2,-2.9765752,-10.089026,15.609304,20.785168,.35560066
3,0,.12529044,.0000000,48,5,-4.0878768,-10.478713,15.499447,21.421962,1.2073269
3,0,.12506671,.0000000,48,4,-5.6026874,-10.613176,16.296310,22.328418,.79583389
3,0,.12517624,.0000000,48,5,-5.8728421,-10.529505,16.163749,21.172114,.78476800
3,0,.12568045,.22142736E-01,48,4,-5.5664388,-10.831055,13.794369,21.513079,2.1282804
3,0,.12588295,.0000000,48,6,-5.2499671,-10.086037,13.664541,20.788846,1.7862713
3,0,.12597850,.0000000,48,3,-5.9441680,-9.2448220,14.435610,21.120850,2.3261843
3,0,.12547694,.0000000,48,16,-3.4404599,-10.105127,14.606165,20.181677,-.91157158E-01
3,0,.12534534,.0000000,48,3,-5.0404555,-10.998656,13.072642,20.390482,1.3748122
3,0,.12208378,.12153659E-01,48,51,-3.8120577,-8.8793394,14.797874,19.479852,.55513464E-01
3,0,.12255516,.0000000,48,3,-3.3237243,-9.4320104,14.412633,19.450089,.53948331
3,0,.12209333,.0000000,48,7,-4.9693982,-8.5805768,15.970881,18.654108,-1.6592448
3,0,.12215056,.0000000,48,8,-4.2405395,-10.573100,13.477524,18.787593,-.66093967
3,0,.12272854,.0000000,48,1,-4.3342934,-11.047764,15.206567,21.723890,.69824008
3,0,.12298657,.0000000,48,1,-5.0788496,-10.541959,16.533336,21.779681,.41036012
3,0,.12362451,.0000000,48,1,-5.0844548,-10.550865,15.990679,19.998841,-.60182746
3,0,.12383289,.0000000,48,9,-4.3361093,-8.9697732,16.787952,20.795437,.18369150
3,0,.12373192,.34413396E-01,48,4,-5.3998055,-11.342135,13.247541,20.985503,1.6515321
3,0,.12329748,.0000000,48,15,-5.1786859,-8.8747781,15.101819,21.013509,1.8873720
3,0,.12378539,.0000000,48,3,-5.0325746,-9.3030628,16.556652,21.047776,.93665646
3,0,.12416761,.0000000,48,7,-7.2742709,-9.3380966,17.090261,21.141298,.91340092
3,0,.12470255,.0000000,48,2,-7.1111155,-11.470978,15.768534,20.607021,-.12946332
3,0,.12481965,.19129233E-01,48,2,-7.9924778,-11.337592,14.853373,21.818001,2.2884549
3,0,.12491069,.0000000,48,11,-3.3849763,-10.579737,14.842471,19.654455,-.23144422
3,0,.12519653,.0000000,48,5,-2.9060893,-10.559871,14.905176,19.792966,-.46003270
3,0,.12427639,.0000000,48,22,-3.6162917,-10.060036,15.965183,20.031122,-1.1067951
3,0,.12429215,.0000000,48,11,-3.1516429,-9.8787891,15.466247,19.803124,-.89201983
3,0,.12347998,.24304930E-01,48,26,-3.1210660,-10.444885,15.085350,19.578724,-.71015933
3,0,.12346035,.0000000,48,4,-6.0383625,-8.8038216,15.581808,18.975830,.24913817
3,0,.12284598,.0000000,48,13,-6.7999358,-7.9640530,17.038803,20.393972,.84547884
3,0,.12285172,.0000000,48,10,-5.5839846,-8.0611542,16.946938,19.898900,.25067994E-01
3,0,.12327939,.0000000,48,3,-4.6186757,-8.9723960,16.568091,21.131726,.91523257
3,0,.12356565,.0000000,48,1,-5.2044406,-10.806349,13.311900,18.330690,-.66341880
3,0,.12334502,.0000000,48,3,-8.5284918,-12.082076,12.103641,18.240314,-1.0983324
3,0,.12313500,.19026339E-01,48,11,-4.0213922,-11.513323,13.896163,20.104446,-.29517830
3,0,.12298709,.0000000,48,14,-3.4646084,-10.201208,14.628684,19.708677,-.70793369
3,0,.12297492,.0000000,48,2,-6.2320906,-9.4990799,13.838931,18.255452,.32130597
3,0,.12341751,.0000000,48,1,-6.4467953,-10.766090,13.480917,17.691201,-1.8416406
3,0,.12350898,.10110595E-01,48,7,-5.7023067,-10.778868,13.918951,18.009402,-1.6488260
3,0,.12360008,.0000000,48,4,-6.1934581,-10.606960,12.836868,18.145422,-.15829230
3,0,.12351010,.0000000,48,3,-7.6614006,-9.3072322,15.313841,17.237662,-2.7176226
3,0,.12399247,.0000000,48,2,-5.4316669,-9.5184449,15.626641,19.563044,-1.6420509
3,0,.12358220,.0000000,48,6,-7.7426408,-11.218203,15.448377,19.007133,-2.9291361
3,0,.12382536,.81850480E-02,48,5,-7.1535343,-10.873526,16.595082,21.681274,-.96175440
3,0,.12336362,.0000000,48,28,-6.2834114,-11.997419,14.930014,22.319179,.92993279
3,0,.12355515,.0000000,48,1,-7.1273479,-11.965231,14.784602,20.520574,-1.5710068
3,0,.12402261,.0000000,48,2,-7.1595604,-10.136012,17.064929,21.041632,-1.5379700
3,0,.12436689,.55378312E-01,48,13,-5.3101870,-11.503753,14.759015,20.947853,-.60103092
3,0,.12439900,.0000000,48,4,-5.9122017,-11.720931,13.743652,19.336895,-1.5112366
3,0,.12436164,.0000000,48,9,-6.4479869,-10.004513,15.613335,19.438184,-2.2119189
3,0,.12482226,.0000000,48,2,-5.2273153,-8.8297558,14.583308,18.670412,-.96643028
3,0,.12472543,.0000000,48,6,-5.9231130,-8.5034472,14.512692,18.769351,-.61195974
3,0,.12522229,.0000000,48,7,-5.3174432,-10.768014,13.370344,19.306136,-.66299249
3,0,.12534967,.0000000,48,2,-6.0937429,-11.367370,13.290386,19.133851,-1.2208503
3,0,.12580438,.15045213E-01,48,2,-5.5061315,-12.034471,13.507509,19.829488,-.79685310
3,0,.12558671,.0000000,48,11,-3.2782495,-10.162694,15.128393,19.415703,-.50722320
3,0,.12517395,.0000000,48,6,-6.0562693,-9.0457643,16.866692,19.462653,-.83329359
3,0,.12555334,.0000000,48,3,-5.3841813,-10.080119,14.600362,18.823186,-.69008813E-01
3,0,.12561169,.0000000,48,2,-6.4386521,-10.056731,14.941164,19.373261,.55279545
3,0,.12598418,.0000000,48,3,-6.0710275,-11.931015,12.890809,19.082481,-.28643218
3,0,.12634900,.0000000,48,5,-5.2249537,-12.295191,14.079682,20.883736,.15329030
3,0,.12658631,.94083235E-02,48,5,-4.9963339,-12.119563,14.477463,21.137294,.94296511E-01
3,0,.12690771,.0000000,48,3,-5.1518386,-11.572549,14.866216,21.399651,-.86622842E-01
3,0,.12712122,.0000000,48,21,-4.5917445,-11.836896,14.664822,21.269578,.22964920
3,0,.12706904,.0000000,47,1,-7.8620115,-12.693945,13.140999,20.855527,-.13774801
3,0,.12708498,.21182896E-01,47,8,-7.0328835,-12.740481,14.434305,20.452743,-.82531448
3,0,.12751911,.0000000,47,2,-4.9975642,-11.765507,13.043975,20.074877,.51844229
3,0,.12787464,.0000000,47,4,-3.8798599,-9.9683054,14.942032,21.268764,1.4967977
3,0,.12801971,.0000000,47,9,-4.3177105,-10.622187,13.611382,20.389511,1.4795707
3,0,.12838571,.0000000,47,3,-3.2060223,-10.556323,15.552655,20.826715,-.10213001
3,0,.12856723,.0000000,47,2,-3.9280617,-10.118643,14.260665,18.468511,-1.1179465
3,0,.12903215,.0000000,47,1,-3.9940733,-9.2651038,15.663559,19.042083,-.62007901
3,0,.12946325,.0000000,47,2,-3.7315730,-9.0586088,15.627213,19.792286,.44137605
3,0,.12923529,.79830970E-02,47,10,-5.5684634,-8.9367945,15.769007,21.435862,2.0554289
3,0,.12956464,.0000000,47,4,-5.1411635,-9.0454266,15.628066,21.091317,1.8910220
3,0,.12936738,.0000000,47,15,-3.7062286,-9.0793740,15.956191,20.722497,.34658508
3,0,.12953970,.0000000,47,7,-3.5555057,-8.7976081,15.951547,19.626333,-.57262343
3,0,.12997792,.89607681E-02,47,8,-3.1728473,-9.5149317,14.802602,19.465302,-.44956279
3,0,.12755995,.0000000,47,52,-3.9990985,-9.3665385,14.467212,20.369057,1.1056722
3,0,.12743107,.0000000,47,7,-6.7421984,-8.5948029,17.129986,20.162068,-1.4613775
3,0,.12737514,.0000000,47,4,-7.7714041,-10.806285,17.377409,21.258709,-1.2266401
3,0,.12778756,.0000000,47,8,-6.6515531,-9.7284309,17.201844,21.721382,.82105366
3,0,.12812057,.22769402E-01,47,3,-3.3483880,-10.626289,15.370589,20.786841,-.24152026
3,0,.12791345,.0000000,47,7,-4.1560056,-10.014749,13.633896,19.762936,.55265485
3,0,.12832058,.0000000,47,7,-2.7921604,-10.076329,14.433067,19.485146,-.11672974
3,0,.12824328,.0000000,47,4,-3.8410580,-8.7174366,16.413464,20.136112,-.20899302
3,0,.12836128,.0000000,47,3,-4.3414103,-9.1251374,16.554344,19.671378,-1.3017969
3,0,.12836286,.91558765E-02,47,11,-3.7683440,-10.989678,15.166562,20.504459,.14798888
3,0,.12804908,.0000000,47,22,-3.4111421,-9.4520897,16.193562,20.467297,-.33948797
3,0,.12800338,.0000000,47,11,-3.1460685,-10.380455,15.560672,20.474861,-.48726078
3,0,.12814411,.0000000,47,3,-3.9628472,-11.092791,13.570026,20.067974,.21553860
3,0,.12853492,.0000000,47,2,-3.4030575,-10.626919,13.750429,19.858505,.55174001
3,0,.12898692,.0000000,47,1,-3.2579396,-10.197719,15.274110,19.571521,-1.1259540
3,0,.12908043,.0000000,47,2,-4.0824660,-11.115485,15.039554,21.572540,.71468444
3,0,.12939589,.13564314E-01,47,17,-3.5736820,-10.234669,16.007869,21.192966,.21525305
3,0,.12896831,.0000000,47,10,-4.7113423,-11.485205,14.021060,19.312652,-.59370126
3,0,.12905012,.0000000,47,6,-5.0228217,-11.414576,14.747905,20.921789,.93297832
3,0,.12949358,.0000000,47,1,-4.8238303,-11.276290,15.856690,21.379660,.93995680E-01
3,0,.12974305,.85648244E-02,47,4,-4.3888416,-9.6083154,16.771831,20.369834,-.67456582
3,0,.12951394,.0000000,47,4,-7.3616039,-10.731462,15.402400,18.591559,-1.6407827
3,0,.12948928,.0000000,47,13,-3.1349950,-10.517836,14.838673,19.866488,.13836475E-01
3,0,.12992760,.0000000,47,1,-3.1328457,-10.783878,15.211426,20.275924,-.47752378
3,0,.12988462,.0000000,47,1,-6.2447446,-9.7095460,16.202652,19.425014,-.48580726
3,0,.12996585,.0000000,47,4,-6.8338984,-10.465741,12.792924,19.398888,1.6651865
3,0,.13018565,.0000000,47,6,-4.5266832,-10.888690,14.190377,21.297536,1.7683862
3,0,.13062099,.0000000,47,1,-3.4354691,-10.291497,14.818159,20.023102,.55181870
3,0,.13062944,.72273746E-02,47,3,-4.5297992,-10.584563,13.798191,20.776368,1.7685286
3,0,.13106369,.0000000,47,1,-3.1862097,-10.165651,15.670368,20.283470,-.67827480
3,0,.13136740,.0000000,47,3,-3.0305591,-9.2796162,14.821132,19.539296,.21008154E-01
3,0,.13155427,.0000000,47,2,-3.4805970,-9.8291266,14.421609,18.735838,-.92520579
3,0,.13157053,.0000000,47,5,-3.8524483,-8.7776217,15.113128,18.705987,-.78149092
3,0,.13191288,.45477895E-02,47,20,-3.4058126,-10.469647,13.778831,19.241717,-.12451551
3,0,.13168171,.0000000,47,7,-4.2668085,-10.232010,13.517116,19.618004,.25194240
3,0,.13169274,.0000000,47,11,-5.4257205,-8.2498612,15.696295,20.579098,1.6067059
3,0,.13190528,.0000000,47,5,-4.9867083,-8.9623581,15.462097,21.158367,1.8846499
3,0,.13208901,.0000000,47,3,-5.3750933,-8.5735285,16.113829,21.319892,1.4294441
3,0,.13202906,.0000000,47,5,-6.5930452,-8.9018555,16.389286,21.533747,2.0084475
3,0,.13167453,.11621618E-01,47,15,-3.7757509,-10.883144,15.322467,19.885800,-1.1397372
3,0,.13171341,.0000000,47,3,-4.5227931,-10.746778,15.941242,21.849844,.58431543
3,0,.13140731,.0000000,47,6,-6.4331000,-11.052474,14.670973,22.423552,2.4145751
3,0,.13128160,.0000000,47,7,-7.0085698,-11.175934,13.612201,21.979503,2.5280149
3,0,.13130099,.91575191E-02,47,2,-8.3291361,-9.1926616,13.681776,20.948838,3.0263572
3,0,.13141609,.0000000,47,1,-9.3161764,-9.6522670,13.398361,21.444199,2.9051795
3,0,.13183010,.0000000,47,1,-9.1973048,-10.818307,13.353653,21.233162,.96484813
3,0,.13224371,.0000000,47,1,-6.6217082,-10.623307,13.586072,20.747510,.62160530
3,0,.13208189,.0000000,47,16,-3.2719187,-10.038543,14.705425,20.040146,-.24728547
3,0,.13199007,.0000000,47,3,-5.2054233,-9.2911728,13.611392,19.079378,.20347442
3,0,.13228041,.0000000,47,3,-4.8150839,-9.5863940,14.628710,18.741072,.31845232E-01
3,0,.13256469,.0000000,47,3,-4.3969262,-10.688898,13.971496,20.063524,1.1464150
3,0,.13283260,.89527260E-02,45,4,-4.0462531,-11.209381,14.323530,19.462732,-.53519507
3,0,.13322787,.0000000,45,2,-4.2043071,-11.395684,15.377558,21.006608,-.10148177
3,0,.13344813,.0000000,45,4,-3.2937909,-10.770768,15.191194,20.759886,.40344812
3,0,.13304102,.0000000,45,9,-4.6404294,-10.923879,15.377621,20.250982,-1.3490499
3,0,.13266194,.0000000,45,9,-5.7730473,-9.2634894,16.480030,19.585977,-1.9592057
3,0,.13249576,.10107910E-01,45,14,-5.2754882,-9.3892048,14.620855,18.488012,-1.6534315
3,0,.13289608,.0000000,45,1,-4.1029033,-10.899047,14.837654,19.260005,-1.0373374
3,0,.13330527,.0000000,45,2,-3.6285074,-10.504577,15.856817,20.300715,-.88520124
3,0,.13287375,.0000000,45,15,-4.4079835,-11.247935,13.500300,19.166991,-.74617640
3,0,.13343484,.0000000,45,4,-4.0348946,-10.097912,14.264016,18.537857,-1.3136102
3,0,.13324033,.79910415E-02,45,6,-5.1756196,-11.653348,13.396065,19.923520,.66552585
