SampleLogFunc,SampleVariable1
-2.0998973,1.5368531
-1.0527980,-.51741565
-1.0527980,-.51741565
-1.6970510,-1.2474875
-1.7021476,1.2515663
-1.4457692,1.0264801
-1.4780984,-1.0575064
-1.6123259,-1.1776140
-1.1122767,.62183312
-1.1409457,.66634405
-1.0038785,.41216485
-.93073069,-.15357186
-1.0101149,-.42702776
-1.6589419,1.2165553
-1.2617403,-.82801179
-1.4824428,1.0616065
-.95578650,-.27146995
-1.7151047,-1.2618765
-1.7151047,-1.2618765
-.92851425,-.13838871
-1.0531045,-.51800774
-3.0441180,-2.0616399
-.94285787,.21872053
-.92392633,-.99877862E-01
-1.8417620,1.3585459
-1.5590901,1.1315048
-2.4568215,1.7537862
-.91907090,.16270743E-01
-1.2047637,.75607567
-.92922999,-.14346745
-1.8625008,-1.3737265
-1.1571407,-.69022054
-1.4022937,-.98321431
-1.2928560,-.86477449
-1.7454513,-1.2857004
-1.0093772,.42529678
-1.0163091,-.44129479
-.94945315,-.24704096
-.93642815,-.18702735
-.98022426,.35010205
-1.7059879,-1.2546309
-1.5488435,-1.1224125
-2.0859472,-1.5277491
-1.7721685,-1.3063154
-2.8294806,-1.9547594
-1.6717807,-1.2270633
-.92489602,.10915570
-.93564557,.18279516
-.91948210,-.32971782E-01
-.92729498,-.12927835
-1.0138686,.43572934
-1.0138686,.43572934
-.97272448,-.32798154
-1.0456128,-.50333731
-.96261917,-.29556940
-.97229220,-.32666090
-.92991635,.14817434
-1.4442985,1.0250463
-1.1050028,.61002333
-.99152516,.38101608
-1.7265721,1.2709316
-.94984148,.24860789
-1.3080311,-.88214807
-.99989176,.40237602
-2.2096923,-1.6067071
-1.2054106,.75693077
-1.4086186,.98962629
-1.1707653,-.70968555
-1.0243325,.45911638
-1.1898520,.73608896
-1.5370151,1.1118243
-1.0216248,.45318039
-.96515068,-.30401366
-1.1439394,.67082161
-1.0118139,.43098816
-1.1192840,.63300147
-1.1460753,-.67399815
-1.3666543,-.94627241
-1.0969765,-.59672106
-1.1471461,-.67558504
-.95834367,-.28073167
-2.4523786,-1.7512510
-1.3781288,.95832176
-1.9030845,1.4029583
-2.9917513,-2.0360809
-1.1519849,-.68270979
-1.4856202,-1.0645954
-.94424189,-.22495936
-.92970701,.14675476
-1.2134999,-.76754334
-1.5023259,-1.0801735
-.94694334,.23666352
-1.0854137,.57701853
-3.2692245,-2.1680802
-1.1471643,.67561202
-1.1471643,.67561202
-.97305828,.32899770
-.95330350,-.26216394
-1.0945446,.59263149
-1.2712124,-.83937337
-1.0310395,.47349974
-1.0688984,.54764932
-1.1752612,-.71599258
-.93775614,.19399799
-1.2992130,.87209462
-.97090513,.32238672
-1.0322935,-.47614076
-.96535721,-.30469223
-1.0181100,-.44535708
-2.2049606,-1.6037594
-1.4354107,-1.0163386
-1.7886339,-1.3188597
-1.0887591,.58278731
-1.7130246,-1.2602270
-2.1696515,-1.5815897
-.91911483,.18777346E-01
-.92880605,.14048146
-1.0159365,-.44044972
-.92351530,.95674091E-01
-1.5830422,1.1524788
-.98147591,.35365910
-1.0341818,.48009008
-1.2009752,-.75104817
-1.0583275,-.52799434
-1.4462287,-1.0269276
-1.6656292,-1.2220398
-.92742990,.13031782
-1.3891074,.96971014
-1.0773055,-.56279111
-.94205690,-.21502730
-1.0530366,.51787665
-1.5506951,-1.1240610
-.94257415,.21741948
-2.0546011,-1.5070916
-.94002672,-.20536889
-.95341142,-.26257527
-1.3497748,.92826316
-1.9027662,1.4027314
-1.0353605,-.48253906
-1.7709566,1.3053874
-1.7394303,1.2810088
-.91985443,.42799349E-01
-1.1023544,-.60566639
-6.0724243,-3.2104472
-.97049579,.32111448
-.92026248,-.51457689E-01
-.91917214,.21615177E-01
-1.2081568,.76055016
-.98131068,.35319159
-2.3588690,1.6970153
-2.9008245,-1.9909224
-1.8417590,1.3585437
-1.5435402,1.1176776
-.95920379,.28377899
-.92224824,-.81359824E-01
-1.2356486,-.79587695
-1.3902875,-.97092631
-.96459396,.30217685
-1.5435936,-1.1177254
-.98388600,-.36040941
-1.0858137,.57771127
-.97560424,-.33664732
-1.7588396,1.2960718
-1.9266937,-1.4196867
-1.0782116,.56439885
-.93201856,.16174072
-1.4490885,-1.0297086
-.91968968,.38759511E-01
-1.7021452,1.2515644
-2.1881820,1.5932630
-1.1687997,.70691045
-1.1523345,.68322172
-.91933507,-.28161501E-01
-1.5636058,1.1354887
-1.5059355,1.0835100
-1.3958000,.97658744
-1.0682247,.54641777
-1.5637904,1.1356512
-1.0271794,-.46527591
-.95000068,-.24924744
-.92173001,-.74719212E-01
-2.7316117,1.9040342
-1.2143307,-.76862493
-1.0920217,-.58835899
-.92001543,.46409026E-01
-1.1567366,.68963482
-1.4849129,-1.0639308
-1.2554444,.82037290
-1.8682248,-1.3778870
-1.2574849,-.82285647
-1.0964573,.59585024
-1.3682336,.94793994
-1.4388919,1.0197582
-.95178278,-.25629767
-.93231309,-.16355154
-1.5195180,-1.0959740
-.99990255,.40240282
-1.5582969,1.1308035
-2.9941901,2.0372784
-.93879404,.19927620
-2.3586167,-1.6968666
-1.1419097,-.66778910
-1.1412096,-.66673987
-.95424330,-.26572454
-.92480017,.10827405
-.96152836,.29185554
-.92020156,.50259921E-01
-.92319372,.92251677E-01
-1.0403113,-.49269209
-1.3504459,.92898591
-1.0140865,.43622932
-1.3477520,.92608148
-1.0215820,.45308603
-1.1305072,.65049006
-1.2660802,-.83323669
-2.2552796,1.6348340
-1.0143044,.43672838
-2.5055415,-1.7813495
-1.0346750,-.48111632
-2.5932688,1.8299346
-1.3062677,-.88014678
-1.0529988,.51780351
-.92718835,-.12845090
-1.6779854,-1.2321095
-.94383086,-.22312473
-1.3112425,.88578102
-1.2893194,-.86067514
-.92007022,-.47575004E-01
-1.4205310,1.0015912
-2.1487210,1.5683000
-2.1020790,1.5382721
-1.8380978,-1.3558461
-1.8627419,1.3739020
-1.4181642,-.99922539
-1.1395577,.66425773
-.99487039,-.38969696
-.92307607,.90967426E-01
-.92307607,.90967426E-01
-1.1905461,.73703129
-2.5369546,-1.7988975
-.96032611,.28770670
-1.9229736,-1.4170639
-.98264096,.35693817
-1.3571666,-.93619236
-2.5191361,1.7889648
-1.1729311,-.71273082
-.98689768,-.36867099
-.94094339,-.20978494
-1.5894020,1.1579840
-1.4751382,-1.0547035
-1.2393703,.80053951
-.92937614,.14448256
-1.0739370,.55677373
-.96877180,-.31570006
-1.4355863,1.0165115
-1.1973644,.74622499
-2.1415750,-1.5637368
-.99525291,-.39067730
-1.3407915,.91853465
-2.0915568,-1.5314165
-2.2171490,-1.6113413
-1.1860982,-.73097149
-1.7751223,-1.3085746
-1.1332414,-.65467980
-1.9408523,1.4296250
-2.0299526,1.4906469
-.92051769,.56198958E-01
-.99115239,.38003646
-.93842469,-.19741409
-.93842469,-.19741409
-1.5755567,-1.1459652
-1.0126031,.43281527
-1.6532591,-1.2118750
-1.3371389,-.91454951
-1.3884388,.96902044
-1.1721508,-.71163507
-.92053366,.56482300E-01
-.94053117,-.20781067
-.94400475,.22390275
-2.1307954,-1.5568281
-1.9619651,-1.4443175
-1.8376083,1.3554850
-.95216090,-.25776877
-1.0121341,-.43173051
-.95394034,.26458195
-1.0778519,-.56376120
-.91897223,.82093786E-02
-1.3449959,-.92310065
-1.3163354,-.89151204
-.95673919,-.27495692
-1.0433236,.49876866
-1.0003370,.40348094
-1.4480708,-1.0287198
-1.8148582,1.3385961
-2.9506010,2.0157691
-.92736253,-.12979982
-.91990411,.43944911E-01
-.93660897,-.18799167
-1.1914679,.73828097
-1.1264504,-.64422330
-.95009670,.24963240
-2.3874955,-1.7138010
-1.3848553,.96531528
-.91951864,-.34062038E-01
-1.2757139,.84471932
-1.0430040,.49812742
-1.1019533,-.60500374
-2.4226498,-1.7341922
-2.7320413,-1.9042598
-1.5319272,1.1072386
-2.2797629,-1.6497420
-1.3438368,.92184406
-.92732690,.12952506
-1.2228791,.77966733
-.96932501,.31744756
-2.4657124,1.7588484
-.98911642,.37464085
-1.5146715,-1.0915429
-2.6860762,-1.8799668
-1.0123446,.43221766
-2.7196839,-1.8977594
-1.5456732,1.1195844
-1.9960938,1.4677570
-.92427299,-.10329040
-1.0097266,-.42611745
-1.0165784,.44190459
-1.4290018,-1.0100131
-2.4795991,-1.7667261
-1.0558661,-.52331165
-3.2298655,-2.1498497
-1.6063019,-1.1724874
-.92492947,.10946175
-1.0125474,-.43268660
-.93825206,.19653766
-1.0189525,.44724482
-1.0883521,.58208855
-1.0546004,-.52088744
-2.0222991,-1.4855036
-3.3315550,2.1966413
-3.8647361,2.4272608
-1.0872283,.58015467
-3.1133446,-2.0949492
-.93779574,-.19420199
-1.2409429,-.80250154
-.95243387,-.25882558
-1.0776506,.56340404
-2.9809573,2.0307727
-.93038067,-.15127549
-1.0550479,-.52174585
-1.0693775,.54852343
-1.3045825,-.87823005
-1.6742254,-1.2290540
-1.3930169,.97373343
-.95285066,.26043091
-2.4900655,1.7726404
-1.0101385,.42708314
-1.9736183,1.4523634
-1.0122847,.43207903
-1.6867808,-1.2392274
-1.3505262,.92907227
-1.6741961,1.2290301
-1.0258815,-.46247810
-1.0903311,-.58547856
-1.0485985,-.50923475
-1.2502613,.81403048
-1.3629048,-.94230172
-1.8109753,-1.3356922
-1.2478664,-.81108308
-1.7184917,-1.2645578
-1.2299596,-.78869650
-1.0589766,.52922218
-1.4859637,1.0649180
-2.0791271,1.5232784
-.95283586,-.26037406
-1.6288062,1.1915265
-1.1979388,-.74699430
-1.1979388,-.74699430
-1.4536414,-1.0341208
-.99947775,.40134577
-1.6539434,-1.2124396
-.97071406,.32179350
-1.2552474,-.82013271
-1.1201860,-.63442493
-1.2840431,.85452278
-1.9733455,1.4521756
-2.9542271,2.0175671
-.93922463,.20142543
-.99604527,-.39270024
-1.3638705,.94332600
-1.5762733,-1.1465904
-.99201550,-.38230085
-.95102436,-.25332125
-1.0791030,-.56597612
-7.9222882,-3.7425525
-1.1627651,.69832161
-1.6595984,-1.2170948
-1.0577429,.52688588
-6.6726178,-3.3922498
-1.0600332,-.53121495
-1.9015178,-1.4018411
-1.3835290,-.96394030
-2.4989528,-1.7776469
-.96210285,-.29381733
-2.0742411,1.5200675
-.98838221,-.37267595
-1.2733938,.84196824
-5.2353131,-2.9381540
-.91901813,-.12617494E-01
-1.0206574,-.45104077
-1.5834873,1.1528650
-1.5834873,1.1528650
-2.5925953,1.8295665
-1.0876750,.58092429
-.96388422,-.29981891
-2.2093951,-1.6065220
-1.3191998,-.89471929
-1.2965437,-.86902843
-1.1871648,-.73242927
-2.8361670,1.9581769
-.97475578,.33411748
-.92527956,-.11261463
-1.3066975,.88063496
-.91974689,-.40208469E-01
-1.4046782,-.98563647
-1.1342431,.65620816
-1.5297346,-1.1052566
-1.4539694,-1.0344379
-.94731988,-.23824922
-1.1140925,.62474631
-1.0835286,-.57374226
-1.0240824,-.45857147
-1.2404298,.80186196
-2.5970985,-1.8320262
-.92923841,.14352616
-1.4745960,1.0541893
-2.4047102,-1.7238165
-1.5622192,1.1342669
-4.9157112,2.8272859
-1.3795513,.95980492
-.93604781,-.18498259
-.96521358,.30422048
-1.2028450,-.75353367
-1.3907319,-.97138390
-.96193802,-.29325581
-.91995512,.45090712E-01
-1.0971346,.59698579
-1.5926105,-1.1607514
-.95395720,-.26464568
-.92170299,-.74356682E-01
-1.1601120,.69451208
-1.0056589,.41646205
-.91901819,-.12622064E-01
-.96929358,-.31734855
-.92089565,.62563845E-01
-.93946358,-.20260823
-1.1186856,-.63205555
-8.2791067,3.8367090
-.92466433,.10701213
-1.2749693,.84383737
-1.7781293,1.3108706
-2.1724985,-1.5833887
-1.3494630,.92792719
-2.2686796,1.6430101
-.93272933,-.16607709
-3.4869062,-2.2662602
-.94015537,-.20599433
-.95320070,.26177154
-.92320783,-.92404472E-01
-1.0247617,.46005043
-1.3477946,.92612750
-1.2268452,-.78473776
-1.3585835,.93770465
-1.0812438,.56974602
-.98461869,-.36243663
-1.3155193,-.89059622
-.92692759,.12640460
-1.3359014,.91319529
-1.2045748,-.75582572
-1.2045748,-.75582572
-1.2578264,.82327131
-1.1324635,.65349053
-1.2680160,.83555668
-1.1714992,.71071894
-1.1752996,-.71604624
-1.8116658,-1.3362090
-1.9408304,1.4296096
-2.5255673,1.7925561
-2.7839623,1.9313331
-2.8327801,1.9564465
-1.3202848,.89593114
-1.3513072,.92991257
-1.5899306,-1.1584404
-.91894962,.47078916E-02
-1.0067475,.41906789
-1.2690687,-.83681558
-.97161920,.32459411
-.92008611,-.47907715E-01
-1.3773262,-.95748390
-1.2810715,.85103816
-.91896019,-.65806761E-02
-1.1813537,.72445174
-1.4899231,-1.0686296
-2.2480389,-1.6303989
-1.4195513,1.0006126
-1.0002885,.40336089
-1.0488246,.50967843
-1.1758566,.71682371
-1.4930941,1.0715928
-1.2040387,.75511613
-1.0263799,-.46355441
-.92925297,-.14362753
-1.0977515,.59801837
-1.1239303,-.64029963
-2.1105497,1.5437689
-.93705614,-.19035550
-1.5938566,1.1618245
-1.0155586,.43959077
-2.0451196,-1.5007871
-1.0030109,-.41005452
-.96716003,-.31055273
-.91932934,.27957345E-01
-.92990178,.14807596
-2.1708668,1.5823579
-1.4454521,-1.0261711
-1.4262222,-1.0072574
-.92895064,.14150695
-1.4379246,1.0188091
-.95522631,.26939851
-.94448440,.22603479
-1.2968617,-.86939422
-4.2947368,2.5983834
-1.7052200,1.2540187
-1.6752578,-1.2298937
-1.5841812,-1.1534667
-1.7217133,1.2671028
-1.1902691,-.73665543
-1.2376926,.79844104
-1.1254958,.64273984
-2.8927746,-1.9868750
-.92265907,.86261691E-01
-1.5970871,1.1646017
-.94720427,.23776349
-1.1616723,.69675494
-.92816027,.13580672
-2.3201234,1.6740280
-1.9375676,-1.4273255
-1.9375676,-1.4273255
-1.0603452,-.53180194
-.96302175,-.29692833
-1.0628444,-.53648095
-1.8420655,-1.3587692
-.93653490,-.18759729
-1.3769690,-.95711070
-1.1599130,-.69422544
-1.1418297,-.66766934
-1.0778884,.56382605
-.98789369,.37136278
-1.5132872,-1.0902739
-.92115929,-.66644745E-01
-.94733076,.23829490
-1.4013136,.98221697
-.92712902,-.12798819
-1.1659468,-.70286313
-1.3653439,.94488667
-.92035801,.53281868E-01
-1.0310395,-.47349957
-.92558044,-.11525541
-1.0547078,-.52109359
-1.0026490,-.40917096
-1.8509053,1.3652595
-.96342991,.29829978
-1.3527311,.93144250
-2.1837879,1.5905027
-1.6198113,1.1839533
-1.3404251,.91813567
-1.3570701,.93608930
-.93161761,.15924242
-.91896889,-.77917302E-02
-.96347274,.29844332
-1.2379275,-.79873516
-1.2933047,.86529320
-1.0701034,-.54984518
-1.4549765,-1.0354110
-.92054757,.56728048E-01
-1.2941220,.86623720
-2.3873996,1.7137451
-.93505006,-.17950779
-.96085213,.28952927
-2.3366946,-1.6838979
-1.3306036,.90737536
-.93451703,-.17651343
-1.3087555,-.88296883
-.93738963,-.19209943
-.92785044,.13350589
-1.2899482,-.86140539
-2.7065098,-1.8908047
-1.6675444,1.2236060
-.91895570,.58600070E-02
-1.1305703,-.65058700
-.95500260,.26856683
-1.0744586,-.55770964
-6.7970095,3.4287231
-.92229878,.81978562E-01
-.93223439,-.16306965
-1.0228004,-.45576725
-.94245156,.21685491
-1.1769277,-.71831632
-1.1867077,.73180483
-.92006428,.47449873E-01
-1.0222608,.45458182
-4.7589068,-2.7712699
-2.0542785,-1.5068775
-1.1163900,-.62841302
-.91941723,-.30941901E-01
-.99127435,.38035723
-.92479927,.10826576
-.92314016,-.91669277E-01
-3.4571357,-2.2530855
-.91904698,-.14727061E-01
-2.7236738,-1.8998607
-1.2075904,-.75980511
-.97342203,.33010150
-1.9650794,-1.4464722
-1.0288706,-.46889666
-1.4902083,1.0688964
-1.1662111,-.70323909
-1.0390202,.49006470
-1.6877842,-1.2400368
-1.0410281,.49414478
-.93243477,.16429387
-.92009780,-.48151231E-01
-1.0363550,-.48459570
-1.6409387,-1.2016656
-2.8502395,-1.9653504
-.94435868,-.22547790
-.96301005,.29688893
-1.6501130,1.2092762
-1.0614795,-.53393063
-1.8894290,1.3931909
-1.9275756,1.4203077
-1.2790657,-.84867795
-1.2603112,-.82628403
-.91930815,.27188680E-01
-2.2855463,-1.6532440
-1.1656259,.70240642
-1.8797912,-1.3862559
-3.8264639,-2.4114416
-5.6686032,-3.0820982
-.99367117,-.38660739
-5.5203574,3.0336179
-1.1456292,.67333593
-.97022841,.32028073
-1.1246666,.64144843
-1.7605317,1.2973767
-1.4677367,-1.0476623
-1.6073981,1.1734220
-.96172516,.29252905
-.96198460,.29341460
-.95722434,-.27671576
-.93518565,-.18026158
-1.2797715,.84950922
-.99033101,-.37786895
-1.6039695,-1.1704965
-.98177862,.35451400
-.95720811,-.27665712
-1.2492868,-.81283243
-1.6304014,-1.1928645
-1.1049070,.60986634
-.92614048,-.12001621
-.92775453,-.13278552
-1.4304457,1.0114417
-1.0783437,-.56463298
-2.0582672,-1.5095223
-1.5759193,-1.1462816
-.96094652,-.28985507
-1.0597863,-.53074996
-2.0504760,-1.5043520
-2.1204581,-1.5501739
-.93740767,-.19219334
-.91971457,.39396404E-01
-.91897666,.87318426E-02
-2.7725014,1.9253898
-2.0823249,1.5253763
-1.9873244,-1.4617701
-1.5264658,1.1022951
-.92039041,-.53886486E-01
-1.0390759,-.49017823
-1.4521253,1.0326537
-1.9632500,-1.4452069
-1.0804196,.56829753
-1.3050850,.87880204
-1.8670539,-1.3770370
-2.2997654,-1.6618224
-3.8778033,-2.4326384
-1.3713267,-.95119731
-1.0994760,-.60089508
-1.3791065,.95934140
-1.6255146,1.1887608
-1.9761677,1.4541177
-1.7433715,1.2840817
-.94621080,.23354773
-1.0608218,-.53269747
-.93522781,.18049531
-.94489269,.22783396
-1.0785124,-.56493163
-1.0719078,.55311711
-.95884098,-.28249761
-.92816822,-.13586530
-1.5627879,1.1347682
-1.2387291,.79973812
-.92473977,-.10771475
-.92632158,-.12151583
-.92241811,.83421493E-01
-.92801491,-.13473213
-.92275922,.87414949E-01
-1.0395761,-.49119757
-1.1398489,-.66469600
-.92685158,-.12580180
-.98842753,.37279752
-1.8030477,1.3297437
-2.4247309,1.7353918
-1.5102478,1.0874827
-1.4666187,-1.0465947
-1.0651041,-.54067655
-2.1325054,1.5579261
-.92685210,-.12580596
-1.8871391,1.3915463
-.92178507,.75452516E-01
-.93515872,-.18011210
-1.0915689,-.58758888
-1.2428978,-.80493390
-.92593810,.11831795
-2.1303600,-1.5565484
-.96637725,.30802181
-.91929638,.26752431E-01
-1.4085491,.98955605
-1.1911095,.73779538
-1.0511427,-.51420660
-1.1169458,-.62929688
-1.4156061,.99666203
-.92097745,-.63857931E-01
-1.3163194,-.89149408
-2.7152738,1.8954342
-8.4326574,3.8765239
-1.1370354,-.66044970
-1.1383524,.66244073
-1.0769056,-.56208024
-.97901570,-.34663284
-1.2753633,.84430412
-1.2821360,-.85228810
-.92345070,.94996513E-01
-2.0153163,1.4807956
-1.5532709,-1.1263502
-1.3981544,-.97899524
-1.0955751,.59436793
-3.1086756,-2.0927193
-1.3753962,.95546601
-1.9571683,1.4409925
-3.4673860,2.2576304
-1.6656928,1.2220919
-.92287768,-.88759781E-01
-1.1870372,.73225490
-1.2093941,-.76217521
-.91961863,-.36880682E-01
-.98255346,.35669295
-.92153808,-.72104728E-01
-2.2647904,1.6406413
-1.1223482,.63782396
-.97367601,-.33087000
-1.3032208,-.87667814
-1.1025251,-.60594810
-2.2687503,1.6430531
-4.7031890,-2.7510909
-.97398704,.33180869
-.93346194,.17043124
-1.2167528,.77176979
-.91897746,-.88234414E-02
-1.0138505,.43568785
-1.7388028,-1.2805189
-.91894119,-.23057333E-02
-.94061115,-.20819519
-1.2063754,-.75820425
-1.0709530,-.55138814
-.96863975,.31528152
-.96917598,-.31697774
-1.2079139,-.76023068
-.92661755,.12392750
-1.1382904,.66234717
-1.4531553,1.0336506
-2.0092860,1.4767176
-1.0916334,.58769871
-1.0916334,.58769871
-.93626010,-.18612664
-1.7530175,-1.2915719
-1.5803286,1.1501218
-2.6632048,-1.8677614
-1.0962179,-.59544836
-1.1249728,.64192558
-1.2995505,-.87248154
-1.5831045,1.1525328
-1.0188594,.44703668
-1.0662430,-.54277889
-1.0034114,.41103000
-.92263195,-.85946634E-01
-1.0266428,-.46412126
-.97518814,.33540901
-1.3398244,.91748117
-1.0549744,.52160493
-.91926763,-.25655367E-01
-.91898729,-.98749876E-02
-1.1580628,.69155512
-1.4486996,-1.0293309
-2.0668794,1.5152167
-1.8682055,-1.3778730
-1.0394914,.49102524
-1.9126201,-1.4097387
-3.2726279,-2.1696495
-1.8324755,-1.3516930
-1.0453124,.50274021
-2.5715162,1.8180086
-1.9004368,1.4010698
-.99111029,.37992568
-.95010961,-.24968409
-.91910001,-.17970656E-01
-1.1257412,-.64312157
-1.4049204,.98588219
-1.0760325,-.56052470
-2.3425408,-1.6873662
-5.2311160,2.9367252
-1.0133151,-.43445727
-.95421242,-.26560830
-.92652108,-.12314667
-1.0645226,-.53959996
-1.0954923,.59422851
-2.5729152,1.8187780
-.93679222,.18896393
-.96348591,.29848746
-.98104933,-.35245083
-2.6136972,-1.8410642
-1.8383801,-1.3560543
-.99102128,-.37969131
-.97932638,.34752796
-3.1493593,-2.1120704
-1.0103659,-.42761528
-.92381058,.98712128E-01
-1.1192512,.63294979
-1.1329021,.65416135
-.98513857,.36386821
-1.8764589,1.3838499
-1.3298985,-.90659801
-.91910023,.17983299E-01
-1.4599198,-1.0401743
-.97965539,-.34847342
-3.6760503,-2.3482384
-.93468971,-.17748902
-.98527007,-.36422943
-.91910597,-.18299687E-01
-2.8521164,1.9663051
-.91978907,.41244183E-01
-1.1387173,-.66299133
-.92841483,-.13766841
-1.1879417,.73348919
-1.0478123,.50768846
-1.1023273,-.60562164
-1.1683281,-.70624298
-.99090794,-.37939270
-1.6976760,1.2479884
-1.0956042,-.59441681
-1.0813218,.56988295
-1.4605217,1.0407528
-1.5180724,-1.0946541
-.93960716,-.20331567
-.92109541,-.65679218E-01
-1.3513337,.92994099
-1.0922954,.58882396
-2.3229785,1.6757327
-1.3337785,-.91086768
-1.7899316,1.3198432
-.92417601,.10234721
-.94801029,.24112965
-1.2814441,.85147590
-2.9238153,-2.0024369
-2.6705625,1.8716965
-.95853575,.28141505
-.96279370,.29615929
-2.0685220,1.5163004
-.96945451,.31785523
-.92936926,.14443492
-1.3690204,.94876962
-1.1010711,.60354384
-.96324427,.29767680
-.97772554,-.34289067
-1.1888152,.73467909
-.98669514,-.36812120
-2.0027521,-1.4722864
-1.0006229,-.40418890
-.98639507,.36730516
-2.0251163,-1.4873989
-.94317936,.22018552
-1.0879952,-.58147520
-1.0101778,.42717510
-.94539028,.23000758
-.91938460,-.29868741E-01
-1.7744046,-1.3080261
-2.2208589,-1.6136420
-1.4267693,1.0078003
-1.0389308,-.48988222
-1.3057809,.87959351
-1.2396611,.80090267
-.98456403,-.36228580
-1.1980498,.74714288
-1.0060167,-.41732034
-1.1986103,-.74789270
-1.2577998,.82323900
-1.2774299,-.84674832
-1.4519734,-1.0325065
-.92780185,.13314138
-.96028612,-.28756767
-2.0582706,-1.5095245
-1.1100588,.61825602
-1.0157257,-.43997085
-1.5000693,-1.0780823
-1.7425150,-1.2834146
-.96540049,-.30483422
-1.3275171,-.90396743
-1.0777795,-.56363284
-.96271594,.29589663
-.95336278,.26238996
-.92118969,.67099355E-01
-1.1537706,.68532040
-1.2315630,-.79072683
-1.4878790,-1.0667150
-1.2225874,-.77929310
-.92079142,.60875116E-01
-.92079142,.60875116E-01
-1.4040672,-.98501640
-.92534855,-.11322556
-.98248188,.35649220
-1.3001496,.87316791
-1.1555771,-.68795134
-1.5620500,-1.1341177
-1.8278512,-1.3482675
-1.1341547,-.65607339
-1.2135957,.76766813
-2.0923074,-1.5319066
-2.2431888,1.6274214
-1.0315954,.47467214
-1.9485772,1.4350182
-1.9708233,1.4504377
-1.0586596,-.52862283
-2.7137883,-1.8946503
-1.2137313,-.76784478
-.91910348,.18163247E-01
-1.1604055,-.69493444
-1.7823020,-1.3140498
-.92385444,.99155495E-01
-3.8504602,-2.4213722
-2.2108210,-1.6074094
-1.0393428,.49072252
-1.0558660,-.52331143
-3.0944580,-2.0859144
