SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
-4.9885158,-10.182386,14.403065,18.405154,-.72781840
-5.3688621,-9.6846316,16.827621,21.494664,-.22513107
-4.1331963,-9.8988140,14.463306,20.892705,1.7423917
-3.5352428,-9.7547983,14.981134,20.958298,1.2966343
-3.5352428,-9.7547983,14.981134,20.958298,1.2966343
-3.5352428,-9.7547983,14.981134,20.958298,1.2966343
-3.7216115,-9.0829591,16.450683,20.512652,-.12408826
-3.6887412,-9.1138007,16.168113,19.584696,-.57365917
-3.9839655,-9.4155032,15.139933,20.720149,.57401391
-4.2269213,-8.6470835,15.053845,20.153722,1.0584726
-4.2269213,-8.6470835,15.053845,20.153722,1.0584726
-3.9770896,-9.9292676,16.416790,20.482287,-.86668210
-5.5546985,-8.2712257,16.492945,19.640793,.25540799
-3.3755901,-9.7812071,15.945375,20.120474,-.16664791
-3.8490040,-10.360374,15.032765,19.142565,-.80735828
-3.6918499,-9.8918482,15.250605,21.070591,1.3787471
-4.4151085,-10.546443,14.492759,18.692664,-.96122885
-3.9031200,-8.7681149,15.506879,19.782721,-.27371361
-3.9031200,-8.7681149,15.506879,19.782721,-.27371361
-6.1099849,-8.7512088,16.657941,21.346047,1.5682120
-4.3054188,-8.4735188,14.905593,19.478774,.38335787
-3.6331902,-9.3517735,14.163775,19.282197,.23259754
-5.5627514,-10.677512,15.285323,20.219927,-1.4717513
-4.0038311,-9.3702996,15.503519,19.824915,.53010436
-3.6997909,-10.556519,15.441280,20.448296,.24713053
-3.3383230,-9.3306725,14.704273,19.864298,.26870801
-5.3707978,-9.6329706,15.824832,20.495424,1.0833794
-3.3388126,-9.1697994,15.193239,20.075961,.82508742
-3.6352903,-9.8045185,15.197003,20.732458,.23275728
-5.8344816,-12.025248,14.469651,20.789612,-.79803789
-5.6313526,-11.367497,12.799535,19.275961,.56374870
-6.8211976,-9.0172977,15.598018,17.683495,-2.6906203
-4.1088286,-9.9699697,15.604107,21.637327,1.1560890
-4.4756769,-9.6494179,14.667975,18.241936,-1.6689706
-4.9325388,-10.914256,16.228450,21.551315,.24178757
-3.0549967,-9.9720698,15.035292,20.497416,.16146336
-2.7927517,-9.6829141,15.472854,20.266285,-.76075388E-01
-2.7927517,-9.6829141,15.472854,20.266285,-.76075388E-01
-4.1470497,-9.1118601,16.175862,20.124149,-.80130567
-4.5267288,-9.1394868,14.348010,19.759933,1.3938387
-4.5848369,-8.8631320,14.200111,18.324890,-.38696757
-3.6824949,-11.077942,15.099265,21.173292,.20039106
-3.6824949,-11.077942,15.099265,21.173292,.20039106
-3.0848090,-9.5434085,15.551044,20.690007,.46396146
-4.9259153,-11.640024,13.394634,19.458662,-.72750848
-4.5753360,-11.737933,14.258455,20.593564,-.40572453
-7.8788480,-11.437820,13.771786,21.288014,.27279397
-3.4971202,-9.0219782,14.779207,18.887079,-.22224300
-3.2645453,-9.5579575,14.304877,19.304454,.34179076
-4.0954136,-11.230347,14.239860,19.332318,-1.1346139
-3.5853699,-10.484490,14.179587,18.869489,-.90375923
-3.1092611,-10.284091,15.524313,20.732521,.40870738
-5.7507051,-10.782781,14.485463,21.482582,2.2375014
-5.0400640,-10.243316,14.531889,18.404922,-.91011305
-3.6215269,-11.358027,14.666807,20.677009,.22884728
-4.9561997,-10.096650,13.678437,18.705302,-.99805577
-4.9552465,-9.6458630,14.953419,21.167011,2.1067392
-5.0916830,-12.197947,13.816050,20.470073,-.22033788
-5.5960221,-10.888114,16.008589,20.508703,-1.6006868
-4.7566324,-9.6961656,16.951471,20.890331,-.28403802
-3.2511158,-10.526195,13.941519,19.774766,.53816195E-01
-4.2628566,-8.7667691,15.340199,19.207365,-.85079251
-4.9232227,-11.995324,14.418824,20.751361,.25012325
-3.9288951,-10.530574,15.078518,20.410444,.68661493
-4.1824262,-10.016191,13.838603,18.373178,-.88598452
-7.1530082,-9.2035060,13.131644,17.298453,-.71830334
-4.0530856,-10.186972,14.334250,21.002755,1.6470392
-4.2642212,-9.7332182,13.761373,20.003608,1.2101514
-11.694032,-7.8452583,14.121663,18.487877,-.75875096
-4.0694244,-8.7965080,15.367873,20.553194,1.1470188
-5.4334228,-10.285730,16.629755,21.249292,.36374488
-3.6484435,-10.069568,15.232398,20.688252,1.0664284
-3.9873517,-10.395851,15.021166,21.093729,1.4180373
-6.4442614,-11.045378,13.549834,21.103635,2.4016911
-10.094915,-12.165105,12.888636,19.585453,-1.4910605
-6.7107840,-9.8573650,13.030526,19.516225,.51451286
-2.8948864,-9.4512284,15.082538,19.357182,-.22676172
-4.6378971,-9.8839529,14.751276,19.589661,.74696554
-5.0154936,-10.836528,13.157829,20.335262,1.5633434
-4.1520622,-10.939130,15.423876,21.494991,.91435145
-3.3485223,-8.8951567,15.870894,19.892311,-.25780680
-5.7656961,-8.4608179,16.774907,18.941601,-1.2148256
-5.7656961,-8.4608179,16.774907,18.941601,-1.2148256
-5.5280559,-11.178227,15.337204,22.381310,1.4203984
-3.9872563,-10.443078,13.635903,19.253472,.45128186
-3.3881796,-11.086499,15.086130,20.627610,-.25705440
-3.2684284,-9.7449490,14.487180,19.964537,.20494181
-5.4658998,-11.084686,15.744683,21.976242,.21009719
-6.0835638,-10.292374,14.722936,19.693964,.87633341
-5.3055133,-11.814819,13.879354,19.578922,-.29067778
-5.2185898,-9.1246288,15.921258,19.615044,.32876489
-5.5798177,-11.251952,14.212302,21.795451,1.2640730
-5.0430550,-11.620976,15.278575,21.800555,.35977364
-5.0830717,-11.379727,13.257683,18.855267,-.50533114
-4.2203025,-9.4755298,15.298818,18.584041,-1.0465313
-3.2089832,-11.007808,14.883011,20.322738,-.39081662
-4.1834197,-10.963310,13.580276,18.896553,-.67558806
-4.2878904,-9.2688235,14.308205,18.617172,-.84578118
-3.6365237,-11.371836,14.601534,20.385641,-.39257531
-3.6365237,-11.371836,14.601534,20.385641,-.39257531
-3.5616500,-10.261835,15.859041,20.166214,-1.0099847
-4.1604140,-9.4213930,16.086301,19.734668,-1.3410282
-5.1981944,-10.840131,16.186121,21.373421,-.63893636
-5.9480727,-8.8608867,17.459685,21.114682,-.38502575
-3.0561597,-9.7558728,15.894732,20.046601,-.48259317
-6.4032607,-9.3178315,15.698520,18.594205,-2.4939672
-3.6068778,-8.7829234,15.940342,20.055959,.38353315
-6.8709247,-8.6009819,13.965462,19.584700,.75139297
-8.9926550,-8.1121795,15.804742,21.127396,.82641591
-3.9690400,-8.7611540,16.121963,19.170240,-.94347322
-4.5664218,-9.7409162,13.576015,19.311210,.20589155
-5.0141779,-11.894074,14.247657,19.688938,-.99817435
-2.7582164,-9.6721597,15.340517,20.317585,.41204321
-3.1717951,-8.9962291,15.473006,19.959440,.40757414
-5.6778781,-7.6477624,15.524685,19.350482,.67691436
-3.0987945,-9.6059361,15.458948,20.773575,.72442619
-6.2886583,-10.657901,15.153269,22.569199,2.0430930
-4.1826298,-8.3530898,16.372368,19.882546,-.18837210
-3.4990974,-11.328743,14.525102,20.234462,-.25115064
-3.3545646,-10.448489,14.551332,19.784925,-.66396797
-3.3545646,-10.448489,14.551332,19.784925,-.66396797
-3.4788425,-10.344238,15.292413,20.850444,-.49473924E-01
-4.6420936,-11.288288,14.871384,21.206537,-.10298447
-3.5042488,-10.384539,13.932931,18.934829,-.45419293
-4.3725440,-10.486348,14.467716,21.433236,1.7527517
-3.1758160,-9.0486545,15.142369,19.767009,.11792579
-4.4701068,-10.663954,14.930587,21.812284,1.5575300
-3.6428208,-10.858110,14.979013,21.320672,.65033357
-4.7418131,-9.3061595,16.075100,21.605569,1.5010868
-3.5424475,-11.001751,15.183748,21.102529,.15539645
-8.1820535,-9.5083108,16.317329,22.318429,.76153519
-4.2621782,-9.8402102,14.734366,20.023171,-.44202349
-4.2621782,-9.8402102,14.734366,20.023171,-.44202349
-3.6477189,-9.6269281,15.054086,19.173348,-1.1870491
-4.4269810,-10.406359,14.425891,18.792003,-.52541522
-7.3777902,-9.9133282,16.321773,19.762246,-2.4133392
-5.8899047,-9.6156165,15.486848,17.990877,-2.1672889
-3.3998226,-10.973315,14.687505,21.044043,.72532143
-4.1403752,-8.6788899,16.546375,20.547225,.21462930
-3.8603676,-10.002943,14.660622,18.981783,-.26074375
-3.2382805,-10.231935,15.684079,20.513866,.13904796
-6.8265800,-7.6937573,15.739733,19.997916,1.6113159
-8.0510003,-7.9063558,14.905341,20.604780,2.4512242
-4.3774120,-11.289675,14.678608,21.631419,1.2141609
-4.4917400,-10.844102,14.828626,20.866786,1.2157338
-5.6743924,-10.736623,14.361700,19.368163,.34610218
-4.9685670,-11.169922,15.657788,21.884504,.31807292
-6.2777531,-7.5785332,15.213403,19.086352,.21707460
-4.6371367,-9.3278882,13.972966,20.069032,1.3717371
-2.8516614,-9.8087998,15.381501,20.050349,-.42258059
-3.4986298,-10.030015,14.931497,20.232316,.87864866
-3.9465115,-9.3140666,16.218354,20.690401,-.25993727
-3.5026718,-10.973521,14.471775,20.075315,.26664826
-4.9457495,-10.964496,16.000421,21.627241,.62592221
-5.5358099,-12.262676,14.159797,20.152871,-.90443723
-4.1170619,-10.691210,16.101125,21.152019,-.29690496
-5.2195035,-8.9019884,16.336794,18.751780,-1.9441781
-3.3225881,-10.396147,13.874661,19.464772,-.11063058
-3.9772657,-10.668099,15.857027,21.189137,-.23397223
-5.7380378,-10.394678,12.997845,18.185533,-.90926205
-5.7296497,-7.7366273,15.260546,18.340395,-.37154085
-5.6352435,-9.7452403,14.754642,21.687390,2.3576808
-2.9978959,-9.9206406,15.178677,20.058689,-.44158005
-4.6828405,-9.4370413,14.909699,20.164276,1.4604087
-3.3581956,-10.298078,14.931607,19.995036,-.69842647
-3.4457392,-9.1198421,16.083533,19.828258,-.70586204
-4.9231276,-8.9082929,14.122412,18.722608,.60352372
-3.0198125,-10.902669,14.678183,20.113303,-.30375364
-3.1928118,-9.7952571,14.561550,18.970802,-.77030633
-3.7462664,-9.8724835,14.278654,18.798110,-.18797332
-3.5010521,-10.582393,15.064810,20.709591,.78846910
-3.4775104,-10.163946,15.596937,19.615352,-.77215828
-4.1094239,-10.432887,15.247691,21.163731,1.3145885
-4.9427339,-11.300364,14.090747,18.810758,-1.3590570
-5.2752535,-10.379229,15.583887,22.273068,1.7178648
-3.0732037,-10.177016,15.461852,20.798738,.86450856E-01
-4.0045909,-9.7733881,13.864048,18.561482,-.22829716
-9.6654820,-9.7044997,12.162280,18.947426,.73909760
-4.3668157,-9.7066987,15.776034,21.662549,1.4450722
-5.3117229,-8.0293423,16.999505,20.201355,-.11459854
-3.0373996,-9.6158644,15.207870,19.612150,-.68391592
-5.6850343,-9.9248267,16.056394,22.320868,1.4337538
-3.6537894,-9.0210123,15.826590,19.086678,-1.0077105
-5.7272141,-10.204351,14.603108,18.410276,-2.2530637
-2.8489905,-10.684836,14.812607,20.101888,-.29494940
-3.2534058,-10.392367,15.786407,20.814671,-.57194963E-02
-4.3084400,-8.7352295,15.115940,18.359421,-1.0973918
-6.6192560,-9.7799214,13.664233,17.232674,-1.6943637
-3.8080112,-10.417411,15.627317,21.113017,.82661883
-4.7306449,-8.6992295,15.399586,18.357831,-.81007528
-4.5743705,-9.9383629,13.605866,20.168938,1.5138661
-3.0476419,-9.1961809,15.617521,20.000183,.25431429
-5.8892139,-9.2775530,13.466800,19.825108,1.4108080
-5.4703362,-11.275594,14.291543,18.690207,-1.9034359
-2.9361413,-9.5056881,15.010065,19.201571,-.56612662
-5.0828059,-11.009120,15.241014,22.105674,1.0430665
-4.0487944,-9.1786081,14.654567,19.882106,1.2290565
-3.2993515,-9.0811971,14.943361,19.853954,.36603798
-4.3779952,-11.411728,14.979916,20.801689,.37402019
-4.2105872,-10.480393,16.078117,21.638525,.42303248
-7.7058910,-9.7735819,17.322163,19.495266,-2.2460490
-4.2953222,-8.7251671,15.822190,18.683716,-1.2965987
-3.0806601,-9.7844174,14.631954,19.976795,.77117354
-4.3293604,-8.9818356,15.410776,20.108756,1.1430577
-4.0258485,-11.354415,14.495506,20.796362,.75300477
-4.0937092,-11.223660,13.960953,20.361682,.88179135
-3.3770402,-10.377329,13.746702,19.508898,.29781876
-6.2424383,-11.592398,15.509471,22.542925,1.0814159
-4.4199893,-10.739549,14.547425,20.116147,.78487547
-4.4199893,-10.739549,14.547425,20.116147,.78487547
-3.7053217,-9.1505034,14.935227,19.881400,.98295384
-3.9739406,-10.566778,15.889665,20.850548,.18625775
-6.1757586,-7.6935746,16.440372,18.576891,-1.3706537
-3.1394384,-9.2449032,15.135106,19.566924,-.37042705
-4.7281685,-11.049757,15.308564,22.024311,1.2012975
-3.3890518,-10.347761,15.761463,21.160372,.30860971
-4.0583890,-10.279076,14.926937,20.452962,1.0894255
-4.1574657,-10.683245,15.362219,20.285846,.17395103
-2.9715685,-9.5989948,15.833344,20.193278,-.56861620E-01
-4.2800215,-11.263730,15.151891,20.015776,-.71947481
-3.8829050,-8.8527421,16.299818,19.484400,-.77200544
-3.6386188,-11.112653,14.453033,20.866014,.29967509
-4.0625031,-9.8344943,16.227332,21.406191,.82192516
-4.3127261,-10.602436,16.259314,21.263314,-.26694303
-3.7535601,-9.6335957,16.397307,20.147891,-.61736518
-5.5395594,-10.575377,14.361679,21.525589,1.1325911
-3.4260371,-10.928148,14.397092,19.873064,-.64492879
-3.4260371,-10.928148,14.397092,19.873064,-.64492879
-3.4260371,-10.928148,14.397092,19.873064,-.64492879
-3.8094935,-9.9671966,15.884063,19.838392,-1.3177987
-3.9169395,-9.6746762,14.634199,18.428387,-1.3027982
-7.6326486,-8.0428792,15.297470,17.186327,-2.1715051
-3.6526894,-9.8072545,15.506087,21.202463,1.2423679
-7.8131575,-10.930702,12.563556,20.419062,1.1404627
-4.8861913,-11.700159,14.267716,20.514401,.57249173
-5.1704384,-10.577960,12.905125,18.856672,-.19283119
-5.2618311,-10.367263,15.199258,18.459586,-2.0048364
-4.9049230,-10.457748,16.256357,20.884400,.18084413
-4.6439457,-11.602892,14.570954,19.843569,-1.2426321
-2.6779147,-10.122630,15.178180,20.106984,-.28476719
-4.5588834,-8.9189488,16.509654,19.591728,-.50839537
-3.3265160,-11.070332,14.168657,20.331123,.48081853
-4.0830196,-9.8945490,15.525677,21.502769,1.4792439
-3.7982453,-8.9193563,15.931590,20.436558,.79690764
-4.1840941,-8.4137024,15.576943,19.949676,.30512763
-4.1241168,-11.360303,15.379038,20.827981,-.32489112
-4.4417466,-9.7388624,16.657811,21.004431,.22411470
-4.9179074,-11.143708,14.148691,21.444747,1.8412468
-4.6701290,-9.1944337,15.329736,21.283746,1.6954902
-6.8281542,-9.7983609,15.378119,18.825484,-.31130055
-4.5910774,-9.6104393,16.669514,19.838209,-1.2860789
-6.0396344,-11.049583,13.644805,21.355103,1.2881507
-6.0396344,-11.049583,13.644805,21.355103,1.2881507
-6.0778197,-9.9456891,15.036297,17.961543,-2.5689598
-2.7409318,-9.6674469,15.115775,19.568729,-.45847692
-5.2153888,-10.374067,13.117444,20.170504,1.4366175
-3.1383484,-10.298210,15.751237,20.510145,-.40460650
-5.8477798,-11.155401,15.506550,21.552238,-.39264648
-3.8194065,-11.137519,15.347394,21.040524,.23301670
-3.2978279,-10.018683,14.108682,19.824084,.80485496
-8.1784781,-9.1263730,13.905638,21.148390,2.4489151
-7.8184880,-11.799029,14.964173,20.199722,-2.0671815
-3.7438675,-10.483176,14.252330,19.067373,-.28406353
-3.4985612,-10.567843,13.840187,19.874077,.12917850
-5.4463550,-10.114383,16.316941,20.075623,-.35244277
-3.7458741,-9.9358068,16.258970,21.037329,.31740832
-4.5289119,-11.031404,13.235205,19.665665,.97357629E-02
-3.8319713,-10.899528,14.465797,20.409786,-.32120223
-4.6499757,-10.415700,16.451512,21.615175,.75906100E-01
-4.5703005,-8.9816164,16.690630,20.524004,-.60005095
-7.4719866,-7.6848526,16.169960,21.101672,1.7670973
-4.9336176,-8.6193641,16.479942,21.184841,.94529654
-6.8520045,-8.9553532,17.378268,21.899663,.33668703
-6.6505021,-7.5497707,16.990622,19.731523,-.72948701
-5.0818396,-9.1956579,15.928253,18.719720,-2.0722797
-4.7609997,-8.3592298,14.708908,19.369845,.56032585
-4.9124897,-11.297735,15.452104,22.012134,.86498101
-4.1832164,-11.152196,15.245837,20.825500,-.61179827
-3.3214788,-9.9966235,15.170958,20.979056,1.1413214
-4.6807975,-9.7399358,14.311626,17.989987,-1.4580579
-4.3431375,-10.814130,13.393469,19.309218,-.37975197
-7.9643813,-8.0353469,16.882637,19.401720,.19520557
-6.3454979,-8.8236065,15.502787,21.031106,.66753056
-5.5643269,-7.9720788,15.158080,18.217899,-.36471199
-3.1855016,-10.276025,15.781440,20.395631,-.28604174
-4.0279032,-9.6363766,15.363952,18.960244,-.66721954
-3.4419457,-9.5719672,15.237189,20.913381,1.1363970
-3.2697560,-10.436724,14.254502,19.082324,-.68382921
-2.9602388,-9.5135991,15.654690,20.286119,-.13307143
-5.7841381,-11.043181,14.378437,22.096704,2.1739320
-4.7510710,-8.6582883,15.742858,20.893382,1.5109880
-4.6956345,-10.333820,15.283100,18.856866,-1.3031698
-4.2436092,-10.806083,14.672363,20.733277,1.1820899
-3.0545064,-9.4558204,15.758940,19.638874,-.67821112
-3.0170285,-10.806725,14.204765,19.908809,.32169667E-01
-4.1636977,-10.168161,14.883237,20.218899,-.58212909
-3.2429599,-9.1873575,14.876626,19.741113,.14147392
-3.4284184,-10.619833,14.448483,20.846183,1.1570987
-7.1971777,-12.873695,14.392771,21.241524,.12329843
-5.4050580,-9.3933651,13.720945,17.918123,-.36082078
-4.1021173,-11.135389,15.327001,20.057884,-1.1247184
-4.3576321,-8.4500609,15.593439,20.281384,1.0783922
-3.2701359,-9.4880444,15.204234,19.220848,-.98349446
-3.1781209,-10.111581,14.187380,19.163551,-.47671075
-4.4683370,-10.460948,13.278809,19.202541,-.11318717
-2.9630689,-10.178684,14.373397,20.238810,.55430397
-9.3161325,-6.6149274,17.318240,19.385334,-.73652838
-3.9711520,-11.215056,13.888434,20.617116,1.0401590
-3.2916845,-10.279112,15.263114,20.402563,-.47106817
-4.7347764,-9.4597797,15.319829,21.455235,1.9073071
-3.5313275,-9.8674428,13.895356,18.954839,-.53332845E-01
-4.6732703,-9.9758882,16.452892,19.831928,-1.1252707
-3.3736186,-10.008692,15.528859,20.779022,-.50490309E-01
-3.7830673,-9.4588219,15.558138,19.653121,.15422181
-4.2409442,-8.5562242,16.608720,20.325316,-.70867702E-01
-4.0800553,-10.465052,14.987375,19.144856,-1.6513926
-3.0644075,-9.7804179,15.832835,20.456623,-.28094831
-4.1682164,-9.7090258,13.665925,19.638011,.98429000
-5.9621081,-11.961714,12.755507,20.491195,1.0175363
-4.5805602,-10.666208,16.380828,21.154843,-.28891527
-4.9397025,-10.731031,14.492181,21.352767,1.9659675
-2.9106273,-10.530290,14.770690,20.334412,.44908378
-2.8990058,-9.6799424,14.659370,19.501519,-.24501868
-3.5763975,-10.183362,14.318069,20.639762,1.3584102
-3.4091759,-8.8578715,15.573996,19.610482,.17413809
-3.2659410,-9.8522257,15.167894,20.455343,-.22913274E-01
-5.0043323,-11.815659,14.020697,20.909804,.17464769E-01
-3.1656472,-10.173648,15.270839,20.415710,.53876725
-3.9256123,-11.074976,13.621884,19.222410,-.39254583
-5.1566344,-11.816682,15.369256,20.957595,-.46259658
-2.9702712,-10.353503,14.381407,19.336128,-.49338941
-4.2323257,-11.381897,14.055407,20.981547,1.1733268
-4.7247355,-10.383950,16.514148,21.514568,-.14772757
-3.8324188,-9.6951506,15.678885,19.927697,.20261509
-3.8541603,-9.5232911,14.849377,20.023091,1.1103338
-3.6627257,-11.081266,13.920492,20.620340,.85437080
-3.8253075,-9.3846034,16.444333,20.447038,-.59371340
-4.8875863,-8.4500931,16.226151,20.146981,.80117268
-2.9715002,-10.353009,14.879846,19.565013,-.39318050
-2.9715002,-10.353009,14.879846,19.565013,-.39318050
-4.8512802,-11.648798,13.611690,21.029372,1.2764483
-4.2513810,-10.138471,16.067257,20.024414,-.46699320
-3.2521820,-9.3016049,15.713144,20.666888,.68491131
-4.5158500,-11.398651,14.552743,20.576555,.63480950
-3.2269532,-10.492883,14.321324,20.500229,.98668174
-5.4936773,-8.0681672,16.375599,20.307312,1.0194043
-5.4936773,-8.0681672,16.375599,20.307312,1.0194043
-5.3535570,-10.270720,13.556554,18.000033,-.76522377
-3.9492354,-8.8957863,15.175191,20.200187,1.1954926
-4.7464984,-9.2622311,16.800156,20.287271,-.22909974
-4.8504343,-10.685541,14.783337,19.980022,-1.2107764
-6.3498548,-10.986799,13.586649,21.336825,2.4934002
-9.5675102,-7.8867257,15.092578,18.991232,1.6332186
-4.3599175,-10.998147,13.253091,19.218135,.16690847
-3.8717138,-11.122890,15.218255,21.390921,.41465196
-4.9349028,-11.288287,14.026869,21.379548,1.7524802
-3.4402001,-10.012690,15.390811,20.011687,.22954489
-3.3762104,-8.7272367,15.560305,19.635660,.28653583E-01
-4.2551840,-10.137963,15.536127,21.453767,1.4788741
-4.8342227,-10.991821,15.592038,21.770884,.25050695
-3.8571305,-8.7245006,14.800867,18.868377,-.24889119
-7.9099126,-8.9289374,16.827416,22.007979,2.1844828
-3.7291794,-9.9703527,14.692615,19.770040,.69822202
-7.3269697,-9.2638103,14.423719,17.410803,-1.0034113
-6.6727249,-10.507329,12.826990,17.627567,-1.1319065
