SampleLogFunc,SampleVariable1
-1.9824243,-1.4584140
-.92465459,.10692108
-1.2817748,-.85186414
-1.9251577,1.4186044
-1.0030896,.41024637
-.91899321,.10456847E-01
-.93002294,.14889193
-.91901136,.12068975E-01
-2.7765958,-1.9275151
-.91915517,-.20815156E-01
-1.1456695,.67339585
-1.5927520,1.1608733
-.94304862,.21959093
-1.5015289,-1.0794354
-1.0022773,.40826168
-1.2317234,.79092962
-.92571115,.11638400
-1.1445301,.67170164
-.99194752,-.38212299
-.93661893,.18804464
-1.0893654,.58382681
-1.2622022,.82856940
-.99391055,.38722608
-1.1063912,-.61229513
-1.1605776,-.69518208
-.93424046,.17493955
-4.9776898,-2.8491231
-1.5691672,-1.1403759
-1.5068516,-1.0843552
-1.1095216,.61738646
-.92515661,.11151753
-1.1686216,.70665848
-.98248603,-.35650384
-1.8227823,-1.3445027
-1.0056834,-.41652105
-1.1486495,-.67780676
-2.3771344,-1.7077447
-1.0194217,-.44829278
-1.5399459,1.1144572
-1.2547879,.81957231
-1.4912344,-1.0698559
-1.5205603,-1.0969246
-1.0870516,-.57985008
-.95004116,.24940982
-.99320092,.38538911
-1.7548769,-1.2930108
-1.3551190,-.93400266
-1.1651577,.70173950
-1.3114162,.88597705
-1.1618854,.69706082
-1.1198836,-.63394800
-.92592056,.11816962
-.92512131,.11120051
-.99627018,.39327255
-1.7286689,1.2725803
-1.9748564,-1.4532157
-1.2056682,.75727091
-.94089327,-.20954589
-2.8770987,-1.9789695
-1.2023099,.75282313
-.94166367,-.21319068
-.93056543,-.15249195
-1.0781984,.56437544
-1.3237107,-.89974681
-.94547100,-.23035827
-1.0142374,-.43657504
-.96107186,-.29028719
-2.9701691,-2.0254533
-1.3326534,.90963162
-.91898891,.10037963E-01
-1.0422541,.49661979
-1.1718435,-.71120322
-.91932004,.27622606E-01
-1.5217333,1.0979934
-1.2213244,-.77767069
-1.1195707,-.63345428
-1.6781805,-1.2322678
-2.1336200,-1.5586414
-1.3243762,.90048619
-1.1524294,-.68336065
-.94227369,-.21603312
-3.7346160,-2.3730476
-1.4465470,-1.0272375
-1.6914648,-1.2430014
-.94652613,-.23489402
-.92209898,-.79504016E-01
-1.0319618,.47544356
-.96105597,-.29023244
-1.3829821,.96337276
-2.1048876,1.5400968
-1.0456697,.50345043
-.91973524,-.39917682E-01
-1.1045273,-.60924338
-.92020586,-.50345365E-01
-.92736073,.12978598
-1.8358738,-1.3542047
-.98136835,.35335482
-.95949505,-.28480348
-1.3471309,.92541053
-1.5483849,-1.1220039
-1.1305056,.65048763
-1.0033290,.41082949
-2.6568836,1.8643739
-.91998991,.45855824E-01
-1.5303674,1.1058290
-.93084367,.15430578
-1.0516999,.51528895
-1.1896135,.73576484
-.93959958,-.20327835
-1.6874685,1.2397822
-2.2807511,1.6503409
-1.2492387,.81277324
-1.2153185,.76990909
-3.0796717,2.0788137
-1.2028141,.75349257
-.97757854,.34246170
-1.3882716,-.96884783
-1.8013379,1.3284573
-1.4667822,1.0467508
-1.0825049,.57195519
-.92344161,-.94900801E-01
-.98724628,.36961533
-1.2583453,-.82390137
-.92714359,.12810198
-.92714359,.12810198
-1.0738360,-.55659216
-1.5794844,-1.1493875
-.92165066,-.73649579E-01
-1.5394602,-1.1140213
-5.3908232,2.9906135
-1.0676620,.54538689
-.95085098,-.25263588
-1.8412656,-1.3581804
-1.5780283,1.1481200
-1.5878529,1.1566455
-.93181236,-.16046078
-.95484119,.26796514
-.92998475,-.14863524
-1.1341200,.65602048
-.99327117,-.38557135
-1.5994091,1.1665938
-.93260872,-.16534927
-1.7275060,1.2716662
-.95346564,.26278170
-1.4540334,1.0344997
-.96839836,-.31451497
-.97616667,-.33831386
-.98878864,-.37376491
-1.1430049,-.66942716
-1.0121686,-.43181034
-2.9767610,2.0287052
-1.0822113,-.57144159
-.92204217,.78786226E-01
-3.4073479,-2.2308785
-1.0956708,-.59452875
-1.0215208,-.45295083
-.99977934,.40209652
-1.8748509,-1.3826875
-.92948323,.14522184
-1.8097160,1.3347490
-1.0152235,-.43882801
-1.0095029,.42559225
-.92814021,.13565895
-2.0415947,-1.4984366
-1.9104882,1.4082256
-1.0268128,-.46448741
-1.7864768,-1.3172230
-1.0845219,.57547084
-1.3398563,-.91751596
-2.3678259,1.7022851
-1.8425077,1.3590947
-1.1303649,.65027120
-2.2661371,1.6414619
-1.0583902,.52811305
-1.1351474,.65758479
-3.4560881,-2.2526205
-2.5957314,1.8312798
-1.0304065,-.47216096
-.94968031,-.24795879
-2.2451237,-1.6286100
-1.5398739,-1.1143926
-1.0174498,.44387224
-2.0075085,-1.4755134
-.93270376,-.16592305
-1.7206856,-1.2662915
-1.7156247,1.2622885
-1.3769844,.95712680
-1.7168822,1.2632843
-1.1693857,.70773883
-1.3401485,-.91783441
-3.3522398,2.2060377
-2.9430990,2.0120440
-.91895058,.49083629E-02
-.92546724,.11426906
-2.2464364,1.6294158
-2.4652200,1.7585684
-.93997558,.20511970
-.93283766,-.16672806
-1.1249195,.64184266
-1.5697793,-1.1409126
-.97291748,-.32856946
-1.0396711,.49139098
-1.0701731,-.54997192
-1.4831329,1.0622565
-1.6356326,1.1972419
-1.0315440,.47456394
-.93291853,-.16721240
-.99783387,-.39722875
-.91964903,-.37695952E-01
-1.2498664,.81354519
-1.2662933,.83349233
-1.8790890,1.3857492
-1.5315627,1.1069094
-1.1943420,.74216370
-1.3826156,.96299224
-1.1392600,.66380946
-.95909748,-.28340411
-1.3279677,.90446575
-.98801140,.37167961
-1.5746802,1.1452002
-1.6857387,1.2383862
-.96779476,-.31258990
-1.6351820,-1.1968655
-1.5351929,1.1101841
-1.0098431,.42639071
-.96402615,-.30029191
-.92287989,.88784678E-01
-.92318894,.92199834E-01
-.95604632,.27242536
-3.1143448,2.0954266
-.92184385,-.76227462E-01
-1.6200062,1.1841179
-1.2216182,.77804846
-1.4371301,1.0180291
-1.0791927,.56613463
-.92029190,.52026327E-01
-.93327300,-.16931902
-.92248135,.84176191E-01
-1.0007326,.40446040
-2.0155551,-1.4809568
-2.9547861,-2.0178442
-2.3964233,-1.7190025
-.94452002,.22619234
-.94743415,-.23872837
-2.2752191,-1.6469855
-1.3086922,-.88289708
-5.6743002,-3.0839461
-1.1063491,-.61222635
-1.1746623,.71515554
-2.0586442,-1.5097719
-.93746837,-.19250891
-.93788456,.19465880
-1.2491889,.81271199
-.99369118,-.38665914
-1.2778633,-.84726007
-.97453936,.33346912
-1.4709499,-1.0507249
-1.0890713,.58332280
-.93999087,-.20519422
-1.2169117,-.77197555
-1.7138726,-1.2608997
-1.8131945,1.3373526
-.95178949,.25632385
-1.4692357,1.0490921
-1.2564195,.82156073
-.92894368,.14145777
-1.7350490,-1.2775840
-.92801220,-.13471201
-1.2140013,.76819624
-1.8672328,1.3771669
-1.6448093,-1.2048824
-.94273135,.21814130
-1.6961263,-1.2467460
-.93418074,.17459788
-1.0925347,.58923023
-1.1260827,.64365236
-.93288048,-.16698471
-1.5091017,1.0864283
-1.7864057,-1.3171690
-2.3081075,-1.6668347
-.93164096,-.15938899
-.91967689,-.38427956E-01
-1.3781177,.95831017
-1.4186036,.99966503
-1.2975836,-.87022417
-1.7404489,-1.2818037
-2.6742386,-1.8736595
-1.2553354,-.82024005
-.93349356,.17061668
-1.1141192,.62478905
-.92200640,-.78330875E-01
-1.0378541,.48767931
-.95263215,.25959050
-.93646127,-.18720435
-3.9638292,-2.4677482
-.92405681,-.10117589
-1.0011711,-.40554289
-.91901178,-.12103397E-01
-6.0903193,3.2160164
-.97208059,-.32601245
-1.1720923,-.71155284
-.91976443,.40642331E-01
-1.0985713,-.59938768
-1.0985713,-.59938768
-1.7064775,-1.2550211
-.95642639,-.27381693
-.96963516,-.31842306
-1.1484023,.67744190
-.97462356,-.33372151
-.95582687,-.27161863
-1.0506491,.51324561
-1.0016210,-.40665088
-1.5157917,1.0925687
-3.0717053,-2.0749780
-.94045827,.20745957
-.95222700,-.25802505
-.93994450,-.20496814
-1.4976604,1.0758456
-1.0230189,.45624635
-.98019857,-.35002868
-1.0639984,.53862764
-3.5477373,-2.2929451
-3.5477373,-2.2929451
-1.5950661,-1.1628651
-1.3350930,-.91230967
-1.0122837,-.43207679
-.95748428,-.27765356
-1.0463895,-.50487820
-1.0084517,.42311498
-1.0084517,.42311498
-3.2437233,2.1562860
-1.0104109,-.42772043
-1.0354991,.48282619
-.96928108,-.31730915
-1.5288910,-1.1044931
-.98993809,.37682770
-1.2207896,-.77698277
-.91983238,.42281118E-01
-.94636292,-.23419817
-1.4531671,-1.0336620
-.99659448,-.39409629
-1.0006706,-.40430689
-1.8140034,-1.3379573
-.92678862,.12530037
-1.8903782,1.3938721
-1.0000211,.40269738
-1.0585993,-.52850878
-1.5873668,-1.1562251
-.92851775,-.13841398
-.92036725,-.53454917E-01
-4.1822087,2.5547094
-1.1262382,-.64389394
-.96478506,-.30280862
-1.2816687,-.85173963
-1.1910314,.73768945
-.96159648,-.29208884
-1.4442460,1.0249951
-5.8408073,3.1374731
-.96056586,.28853882
-.96056586,.28853882
-.93156210,-.15889348
-.91904870,-.14843539E-01
-1.4135227,-.99456946
-.95339168,-.26250009
-5.0157433,-2.8624482
-1.4214337,-1.0024921
-.97249460,-.32727991
-1.0473490,.50677496
-2.6946245,-1.8845084
-.91896377,.71045612E-02
-1.5275422,-1.1032712
-1.9546304,-1.4392303
-.92259212,-.85481974E-01
-.91910009,.17975118E-01
-.96528342,-.30444995
-1.3935215,.97425151
-2.2297225,1.6191257
-3.5443504,2.2914676
-.93715886,.19089436
-1.3652911,-.94483071
-1.0378666,.48770488
-1.6072965,-1.1733354
-1.0073413,.42048243
-1.0560791,.52371853
-1.0018670,-.40725527
-.91942838,-.31299932E-01
-1.1455904,.67327841
-1.8315424,1.3510025
-1.8171649,-1.3403181
-1.1274828,-.64582387
-1.0202212,-.45007252
-2.0901655,1.5305078
-2.8758158,1.9783211
-1.9275272,-1.4202737
-1.3161985,-.89135847
-.97247444,.32721831
-1.2880770,.85923042
-1.5989130,1.1661685
-2.1397393,1.5625625
-1.1727008,.71240752
-1.4219751,1.0030320
-1.5796019,1.1494898
-1.1095339,-.61740646
-1.9368168,-1.4267994
-1.0757034,-.55993731
-3.0810617,-2.0794822
-1.0600376,.53122328
-.96021581,.28732308
-1.6545699,-1.2129562
-1.7727318,-1.3067465
-.98438513,-.36179163
-1.1120258,-.62142950
-.96217570,-.29406517
-.92465049,.10688271
-1.4653346,1.0453670
-.98681859,-.36845639
-.93994078,.20494999
-1.2304652,.78933732
-.99969781,.40189372
-.91938362,.29835622E-01
-.95964979,.28534631
-.97173169,.32494048
-.94075860,-.20890219
-1.4717215,-1.0514589
-1.1364913,.65962523
-1.2906455,-.86221461
-.91950166,.33559593E-01
-2.8566984,-1.9686340
-1.0588736,-.52902751
-1.0979417,-.59833623
-1.5656774,-1.1373116
-1.2727032,-.84114765
-1.0302970,-.47192901
-1.0302970,-.47192901
-1.1664599,.70359280
-2.8662299,1.9734697
-2.1909719,-1.5950131
-1.6977405,1.2480400
-1.1100021,-.61816436
-.96612176,-.30719124
-.95413046,.26529954
-1.4615984,1.0417868
-1.1590722,.69301325
-3.4776929,-2.2621912
-.92595419,.11845384
-1.0598941,.53095306
-1.4504782,-1.0310574
-1.3064461,-.88034948
-1.1554024,-.68769747
-1.3977175,-.97854889
-2.0882944,1.5292847
-.92060206,-.57680630E-01
-.93982482,.20438341
-1.0049093,-.41465841
-1.6437225,1.2039800
-.92074605,-.60125170E-01
-.97958206,-.34826292
-1.3402284,-.91792142
-1.9683129,-1.4487059
-1.2045560,-.75580084
-.94295643,-.21917070
-.93780401,-.19424457
-.92085052,-.61838317E-01
-1.1632009,.69894543
-1.0838528,.57430695
-.97747897,-.34217083
-1.0307871,.47296638
-2.0426645,1.4991504
-1.0954315,.59412620
-.92085277,.61874737E-01
-1.6185630,1.1828985
-.91913414,.19779252E-01
-1.9626436,-1.4447872
-1.0912076,-.58697372
-.93818936,-.19621836
-3.1412683,-2.1082361
-1.3911647,.97182936
-.92356754,-.96218595E-01
-1.4858106,-1.0647742
-1.8331900,1.3522214
-.92423097,.10288278
-1.0539328,-.51960421
-3.6215163,2.3248990
-1.8368629,-1.3549350
-2.2867105,1.6539480
-.97065860,.32162110
-1.3258691,-.90214253
-1.7446778,1.2850987
-1.8805416,1.3867971
-.94731764,.23823983
-1.1650449,-.70157877
-2.2668986,-1.6419258
-1.2137592,.76788113
-.92557829,.11523676
-.96808139,-.31350554
-.95284362,.26040387
-1.2342305,.79409318
-3.3020650,2.1831750
-.97941182,-.34777373
-.98552020,-.36491551
-1.1508704,-.68107549
-.92418874,.10247155
-1.3647152,.94422099
-1.1100809,-.61829171
-1.4258637,-1.0069013
-.94650762,.23481518
-1.0588971,-.52907197
-.94224367,.21589412
-.96062278,-.28873602
-1.0060283,.41734833
-3.4948088,-2.2697446
-1.2995999,.87253811
-1.3246239,-.90076120
-1.0505389,-.51303099
-1.5800760,-1.1499022
-1.2717528,.84001696
-.96001118,-.28661000
-1.0936891,.59118617
-1.8918776,1.3949474
-2.3787904,1.7087141
-.93641790,-.18697257
-1.1182271,-.63132963
-.96361002,-.29890296
-2.3311463,1.6805998
-1.2245463,.78180280
-.98222742,-.35577770
-.93317758,.16875454
-.96603776,.30691767
-1.7350447,1.2775807
-.94134888,.21170898
-1.6170652,1.1816316
-.92852658,-.13847778
-1.1530921,-.68432966
-1.3536206,.93239697
-1.4638586,1.0439541
-1.2471292,.81017359
-.93293407,.16730533
-.92869451,.13968523
-1.9585632,1.4419603
-.96203517,-.29358690
-1.0482885,-.50862562
-.98078566,-.35170193
-1.3593864,-.93856044
-1.4760568,1.0555740
-.99831957,-.39844959
-.92122176,-.67575490E-01
-.94529918,.22961116
-2.1245471,-1.5528095
-1.5750279,1.1455037
-1.2112556,.76461366
-1.9523999,1.4376796
-.92336283,-.94066985E-01
-.95844077,-.28107733
-1.0081079,-.42230182
-1.4067403,.98772647
-.92136719,.69694407E-01
-1.6425612,1.2030151
-.93227776,-.16333543
-1.0928348,.58973938
-1.7255694,-1.2701424
-1.2364330,.79686187
-1.5893165,1.1579102
-2.2010695,1.6013313
-.98823105,.37227010
-.91925704,.25239235E-01
-1.0927559,-.58960550
-.96964134,.31844248
-1.5779476,1.1480497
-.94281637,-.21853072
-.92258245,-.85368753E-01
-5.1713550,2.9163047
-2.1291743,1.5557864
-.96800848,-.31327286
-1.3655261,-.94507943
-1.0476357,.50734047
-1.0476357,.50734047
-1.0525395,.51691589
-1.2110521,-.76434747
-.95675317,.27500778
