SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
-3.1410600,-9.8422381,14.196507,19.154146,-.17134864
-3.1410600,-9.8422381,14.196507,19.154146,-.17134864
-4.7338841,-11.963255,13.522330,20.216581,.13024187E-01
-4.7338841,-11.963255,13.522330,20.216581,.13024187E-01
-4.7338841,-11.963255,13.522330,20.216581,.13024187E-01
-6.5589081,-12.014910,15.661485,22.126403,.50146352
-3.3132888,-10.744364,14.595063,20.400149,.66291725
-3.3132888,-10.744364,14.595063,20.400149,.66291725
-3.3132888,-10.744364,14.595063,20.400149,.66291725
-3.3132888,-10.744364,14.595063,20.400149,.66291725
-3.3132888,-10.744364,14.595063,20.400149,.66291725
-3.3132888,-10.744364,14.595063,20.400149,.66291725
-5.3379548,-10.254519,16.812642,21.045283,-.16444201
-4.2451539,-10.888313,15.654494,21.408058,.70894146
-3.1006244,-10.460783,14.425640,19.674864,.15893692
-3.4857067,-9.3787754,14.873978,19.749114,-.22828893
-3.8739442,-10.449879,16.165597,21.053960,-.22908495
-3.6852857,-11.373932,14.636765,20.444801,-.40252575
-3.4603609,-10.900420,14.157075,19.654107,-.61439532
-3.4603609,-10.900420,14.157075,19.654107,-.61439532
-4.5889258,-10.843518,15.439910,19.509585,-1.7399115
-4.5087295,-10.931150,13.690756,18.976895,-.18041604
-4.3496218,-10.213148,14.954130,18.580130,-1.7643574
-4.2078981,-10.440431,15.531605,19.320813,-1.6820097
-4.2078981,-10.440431,15.531605,19.320813,-1.6820097
-3.9444120,-11.134854,15.214073,20.137997,-.57391934
-3.9444120,-11.134854,15.214073,20.137997,-.57391934
-3.5460409,-9.3174240,14.944337,19.718004,-.29637154
-3.5460409,-9.3174240,14.944337,19.718004,-.29637154
-5.7603698,-9.6160379,13.258407,17.880860,-.29462490
-6.6814522,-10.434556,13.462755,18.279829,.48661787E-01
-6.2770002,-9.3784579,16.824781,19.274625,-1.3499735
-4.1056159,-8.6167169,15.955957,19.733931,-.57396081
-5.3825918,-11.892297,13.604826,21.301902,1.0783383
-4.4618535,-9.4695407,14.300218,19.178237,-.61654472
-4.8242417,-10.516189,13.274354,19.651574,.18762836
-4.9347261,-10.007011,14.122422,21.115857,1.9561129
-4.9347261,-10.007011,14.122422,21.115857,1.9561129
-6.6018566,-9.8405344,14.993915,21.325148,2.5236480
-6.7278529,-8.5806183,15.742189,17.741465,-2.4651228
-3.3801097,-10.760003,13.939382,19.487494,.25344001E-01
-5.4051223,-8.0279962,16.718682,19.194815,-1.1419119
-5.7919258,-8.5850717,16.136013,20.192619,-.65727147
-8.1840634,-8.4084887,13.320522,17.842130,.71983028
-4.2257248,-8.6584874,15.210999,19.021746,.19614535
-4.7395878,-10.540742,14.480114,20.797149,1.6822656
-3.9911103,-10.139116,16.043340,21.521507,.46903571
-3.9911103,-10.139116,16.043340,21.521507,.46903571
-4.7724730,-11.151765,14.141477,21.512270,1.7233807
-5.5911251,-9.9570156,13.075351,19.861677,1.4258889
-4.5170376,-11.017058,15.523129,21.730242,.37921965
-4.8416279,-9.9017896,15.977534,21.973437,1.1765029
-6.4039312,-8.1794921,14.548274,20.013054,1.6072799
-6.4039312,-8.1794921,14.548274,20.013054,1.6072799
-6.4039312,-8.1794921,14.548274,20.013054,1.6072799
-3.5588451,-10.197919,15.095388,21.229147,1.2845135
-3.0668441,-9.8951611,15.844004,20.076147,-.63006979
-3.0898011,-10.976045,14.816170,20.523636,.48499270E-01
-2.8070089,-10.363723,14.931496,19.855264,-.54735124
-2.8070089,-10.363723,14.931496,19.855264,-.54735124
-2.8070089,-10.363723,14.931496,19.855264,-.54735124
-4.2196217,-10.980954,14.325053,19.434199,-.16657431
-5.0214559,-11.433321,14.741784,21.575534,1.4149245
-4.9427965,-11.061585,15.402896,22.077840,1.3398115
-4.5383299,-10.493118,14.821927,19.804849,-1.2394698
-4.5383299,-10.493118,14.821927,19.804849,-1.2394698
-4.5383299,-10.493118,14.821927,19.804849,-1.2394698
-5.8502777,-9.7168617,15.012234,19.239266,-1.7113334
-3.9576263,-9.5320424,14.164736,18.527222,-.28223725
-3.9576263,-9.5320424,14.164736,18.527222,-.28223725
-5.7059918,-9.5813928,17.017829,19.937232,-1.0933472
-3.6666762,-9.9650885,16.001982,20.190213,-1.0082459
-7.0321703,-9.0350329,15.396259,19.311992,-1.6442594
-5.3873012,-9.7195941,14.421149,19.335459,-1.0239573
-3.3689569,-8.8386488,15.069771,19.400474,.98232833E-01
-2.7870938,-10.595024,14.658261,20.353819,.19515205
-2.7870938,-10.595024,14.658261,20.353819,.19515205
-4.1271576,-10.016645,14.599869,19.297951,.29996635
-3.8093133,-11.216708,14.420450,21.150008,.95276380
-5.4653634,-12.387449,14.060599,20.974355,.23311424
-5.4653634,-12.387449,14.060599,20.974355,.23311424
-5.4653634,-12.387449,14.060599,20.974355,.23311424
-4.4807535,-10.942126,13.306614,19.129098,.18247748
-3.7378155,-10.356446,16.151817,20.629494,-.51009442
-3.8135473,-10.616132,14.985575,20.853896,1.0605998
-3.0245424,-10.055554,14.520063,19.106357,-.55804712
-5.2867964,-8.3141265,15.279031,19.115761,.67812263
-6.4448267,-9.0923015,15.563742,21.815647,1.6366875
-5.6208168,-10.416189,15.278415,21.875393,.77297620
-5.5718540,-11.170594,13.970342,21.703107,1.5579636
-4.0183810,-8.9684989,14.469093,19.771385,.97306870
-5.7342694,-9.9149088,13.676502,20.230207,.67945889
-5.4920998,-8.8450003,15.093029,20.637046,.73842279
-4.0925298,-9.5204738,15.755437,21.304012,1.3924383
-2.9259514,-9.7352093,15.819883,20.453718,-.29355410E-01
-2.9259514,-9.7352093,15.819883,20.453718,-.29355410E-01
-3.6018241,-10.055460,15.360530,21.352329,1.0930095
-6.7908629,-8.3344198,15.268421,19.361620,1.2929802
-5.9748863,-10.289450,16.831459,21.763323,.67242314
-5.7873190,-11.018721,15.461366,21.872652,1.6256966
-8.6849035,-8.8972499,17.857057,20.354337,-2.0681674
-8.0574262,-10.046060,14.297133,19.611754,-1.3112260
-9.0094447,-9.3900037,15.952126,21.973336,.50660102
-5.1279456,-8.8448366,14.459499,20.128992,1.7609893
-3.2531355,-10.326399,15.703637,20.623021,-.41713198
-2.8160003,-9.8265089,15.580793,20.377948,-.11609333
-2.8160003,-9.8265089,15.580793,20.377948,-.11609333
-4.4454534,-10.098167,14.594143,21.384820,1.7056766
-4.4454534,-10.098167,14.594143,21.384820,1.7056766
-4.5095811,-10.831728,14.030486,21.285364,1.5894770
-3.8657338,-9.9095311,15.729789,21.440492,1.1912100
-7.0666737,-8.0048988,14.270469,17.874371,-.73630115
-5.4230427,-8.0432801,16.519815,20.589117,.44348518
-3.6546652,-9.9287376,13.730666,19.416717,.42436090
-3.0303303,-10.138390,14.598144,20.536512,.92755625
-3.1823586,-9.4295178,15.990089,20.082679,-.54006455
-6.5529596,-10.168751,17.416874,21.587201,-.58627170
-5.6667100,-10.485698,15.246181,18.890613,-2.3908312
-10.135378,-10.707413,12.171369,17.240488,-1.8283773
-6.5969139,-9.4222567,13.868699,17.325890,-1.0869791
-7.7302607,-8.0483362,13.915247,18.505209,1.2402978
-4.5341555,-10.172185,16.305760,21.708652,.84970001
-3.5995643,-8.6731700,15.466516,19.311880,-.40639392
-3.5995643,-8.6731700,15.466516,19.311880,-.40639392
-5.3549164,-10.064650,14.709915,21.290684,.84154870
-7.1811359,-11.607667,14.898291,22.702111,1.3986646
-2.8519372,-10.031303,14.677588,19.348425,-.57803908
-8.8167709,-13.211971,12.708497,21.370742,1.3111145
-4.9179745,-11.381829,15.270519,20.100659,-.65440405
-6.6384453,-11.632224,15.994012,21.850072,-.53988188
-7.1101945,-11.126710,16.928887,21.437306,-1.0994957
-5.6523897,-9.0060717,17.051590,19.432792,-1.5584881
-3.1930727,-9.7906105,14.122805,19.540363,.40004404
-4.0723566,-8.9272352,14.581169,18.628931,-.83695518E-01
-5.3751620,-9.5026940,13.754272,17.833637,-1.2203087
-3.6252753,-9.7273685,15.097204,18.791432,-.96395054
-3.6252753,-9.7273685,15.097204,18.791432,-.96395054
-2.7960867,-10.488401,14.858528,20.545077,.28247610
-2.7960867,-10.488401,14.858528,20.545077,.28247610
-3.7484464,-11.150608,14.726913,21.265139,.67009855
-3.8938255,-10.709076,15.887545,20.946890,.31703472E-01
-4.5960489,-9.9037564,16.199320,19.518538,-1.0739830
-8.2845260,-12.844918,13.484888,21.583996,.29984156
-7.4598489,-10.978221,12.289775,18.823996,-.35539138
-4.4957544,-10.965936,14.601626,21.393525,1.6219327
-6.7020930,-11.433817,15.520154,22.677443,1.0429276
-2.9530334,-10.216292,14.180648,19.865094,.44630754
-2.9530334,-10.216292,14.180648,19.865094,.44630754
-2.9530334,-10.216292,14.180648,19.865094,.44630754
-2.9530334,-10.216292,14.180648,19.865094,.44630754
-5.4818080,-9.3986336,14.982699,18.031912,-1.1115527
-3.9143920,-10.511188,14.762641,21.277961,1.5228511
-4.1109017,-9.6673222,14.524850,20.647461,1.6880722
-3.2951552,-9.4301146,15.133284,20.365093,1.0076514
-3.8194927,-9.2675713,16.515931,20.462694,-.56819425E-01
-3.6099677,-9.3383793,16.086809,20.664167,.60397857
-5.4667238,-9.7203140,14.865169,20.700574,1.9818170
-6.4383745,-10.635038,13.108021,20.619499,1.2138004
-5.7789918,-8.2544605,15.293118,20.415876,.96861722
-5.7789918,-8.2544605,15.293118,20.415876,.96861722
-6.4590065,-7.7131742,15.431109,19.709887,.39152331
-6.9298231,-7.1434740,16.465461,19.419257,-.16945342
-5.7667370,-9.4847530,16.979310,21.378491,-.43189338
-4.3963182,-10.573401,15.737228,20.079437,-1.4686093
-5.2799973,-9.7045736,15.079951,18.190726,-2.2382119
-3.8014708,-9.2099032,14.930857,19.661737,.81232657
-3.8014708,-9.2099032,14.930857,19.661737,.81232657
-4.2896084,-11.332386,15.457273,21.318162,-.45529319E-01
-4.2281113,-11.703393,13.978088,20.661609,.57897369
-3.6008240,-11.002710,14.829805,20.916242,.77890197
-3.6008240,-11.002710,14.829805,20.916242,.77890197
-4.4353751,-10.176896,16.031446,20.873612,-.70322866
-4.1395588,-9.3889681,16.216534,21.090917,.16255430
-3.0664637,-10.317990,15.000043,20.241246,.45467769
-4.7653988,-10.407387,13.400122,20.318047,1.1204101
-2.8974105,-10.391274,14.333717,19.899656,.37914426
-2.8974105,-10.391274,14.333717,19.899656,.37914426
-3.3902243,-9.9038510,14.018456,18.946651,-.22145633
-3.2064110,-10.478500,13.913955,19.416590,-.86885265E-02
-3.6920946,-9.9636779,14.252195,20.567936,1.1449229
-2.8938746,-9.8456962,15.701954,20.167355,-.15116229
-3.2145696,-9.6966523,14.490119,18.908923,-.41150703
-2.9214967,-10.613557,14.972357,20.660114,.42805735
-2.9214967,-10.613557,14.972357,20.660114,.42805735
-2.9214967,-10.613557,14.972357,20.660114,.42805735
-2.9214967,-10.613557,14.972357,20.660114,.42805735
-3.9898770,-10.397044,16.183820,20.516065,-.90001392
-7.0671244,-11.870466,15.222423,20.733617,-1.5781674
-5.3249892,-11.583504,14.232512,21.086242,-.68900992E-02
-3.4359055,-10.942559,14.313432,19.951950,-.51199099
-3.7891050,-10.312148,15.187320,19.053830,-1.3285473
-3.4981023,-9.8695900,15.507688,19.174476,-1.1465293
-4.5107835,-11.117439,15.939658,21.225296,-.19523462
-5.8072321,-11.512957,15.969015,20.800561,-.74006529
-3.8662456,-11.086185,14.246597,20.407713,.80929261
-3.4442983,-10.577501,13.755842,19.846949,.63890425
-3.5055609,-11.260425,14.165221,20.290324,.32769801
-5.8792032,-12.194356,13.252565,21.093227,1.0309159
-6.8939407,-11.984713,12.396361,19.587327,-.10903139
-7.9023020,-10.609512,16.881384,19.725081,-2.5831682
-3.8526498,-11.506091,13.970930,19.985191,-.11362638
-5.8244823,-12.379641,14.302983,20.295565,-.89477546
-5.8244823,-12.379641,14.302983,20.295565,-.89477546
-3.4509051,-9.6024362,15.489063,21.051165,.99489743
-3.4509051,-9.6024362,15.489063,21.051165,.99489743
-3.0176830,-9.7210887,14.845445,19.860797,-.20737735
-6.7831381,-10.342959,12.364949,18.129106,.43235801E-01
-5.0978576,-9.1906962,16.600050,21.186888,-.90661410E-01
-4.9725222,-12.034172,14.585126,20.796430,-.48337806
-6.3004728,-12.108762,13.096282,19.066775,-.63443419
-5.8823073,-10.565321,13.830184,17.947226,-2.0013163
-6.0125007,-11.596639,15.207438,19.554674,-1.9556657
-3.3885250,-10.323620,15.447189,19.600080,-1.1555313
-3.3885250,-10.323620,15.447189,19.600080,-1.1555313
-3.3885250,-10.323620,15.447189,19.600080,-1.1555313
-3.3885250,-10.323620,15.447189,19.600080,-1.1555313
-3.3885250,-10.323620,15.447189,19.600080,-1.1555313
-3.6813035,-9.4290345,15.505825,19.518918,.24900110E-01
-6.0186945,-10.198754,13.294739,20.043003,2.0253797
-8.6534917,-8.7641679,16.584156,22.667558,2.1531947
-7.1352836,-7.8920982,15.679247,20.837952,1.3911514
-6.7591266,-8.0160098,16.647681,21.394185,1.5593562
-5.6530052,-9.2785439,16.074166,20.807069,-.48252124
-4.8101859,-10.073183,14.744298,19.183462,-1.5602813
-5.9588698,-10.200640,13.544658,18.369657,-1.4442764
-3.5570689,-10.448045,15.096587,19.357750,-.79534805
-2.6249922,-10.102113,14.901321,20.041339,-.89102202E-01
-6.1426724,-11.114582,16.293304,20.485198,-1.7384912
-3.0205421,-9.9687941,14.500880,19.640035,.39416741
-3.6051115,-9.5358059,14.603059,20.497233,1.1193200
-3.1077982,-10.476654,14.163056,19.737852,-.18479772
-3.1077982,-10.476654,14.163056,19.737852,-.18479772
-3.8607276,-10.266315,13.927328,20.422845,1.3839564
-4.4058332,-9.9665590,15.480365,19.194858,-.62337599
-3.8008849,-10.146024,14.825689,20.168016,-.47411163
-3.9536825,-8.4006200,15.639770,19.141494,-.42644714
-4.8616837,-8.5863978,15.510478,18.195471,-1.4072501
-3.8516948,-9.4188208,16.198806,21.202723,.73839907
-3.3043249,-11.066357,14.802043,20.187289,-.21765333
-5.7676475,-9.0802440,13.552012,18.481508,.70688146
-4.4328207,-9.0725598,15.070005,20.752338,1.0517206
-6.5134703,-7.5333595,17.293002,19.719530,-.52436545
-8.3217449,-7.3767458,16.452260,19.649130,1.1805875
-4.6049397,-9.3501157,14.028239,19.883926,.73115634
-3.8482664,-9.7098901,14.807555,20.747604,.73624010
-3.9315330,-11.487443,14.028739,20.369600,-.11365018
-7.1244954,-9.5754919,13.876613,17.091839,-1.5475809
-6.6568492,-10.191773,15.038769,21.374384,.20044799
-5.1910013,-11.479843,13.610897,21.073838,.84746308
-4.3348847,-10.864940,13.547190,19.967135,.67330135E-01
-4.3348847,-10.864940,13.547190,19.967135,.67330135E-01
-3.9750478,-10.617814,15.978946,20.721651,-.18008921
-4.4243679,-11.246614,14.523912,20.565641,.78744399
-6.4188914,-11.839568,13.155803,19.882702,-.64631940
-4.2806650,-11.473476,15.235369,20.888091,-.49382680
-6.3119310,-9.2326503,14.888121,21.182838,2.5830488
-3.6816685,-10.945684,13.667322,19.875707,.56317271
-3.7727159,-10.159677,15.523871,19.230526,-1.3812102
-3.1086850,-10.355974,15.228071,20.726606,.74389595E-02
-3.1086850,-10.355974,15.228071,20.726606,.74389595E-02
-4.9013660,-11.304009,13.534697,19.373658,.21700436
-4.9637300,-9.9904392,15.680685,22.049587,1.6481236
-5.0470469,-9.0969676,16.724720,21.586747,.96043638
-3.4252117,-10.305602,15.543028,20.427457,.25146641
-6.8001487,-11.884572,15.095571,21.963539,1.4256648
-5.1488676,-8.2445943,15.866923,19.825024,-.31875280
-6.8487937,-9.6248002,13.432938,20.628549,1.9259078
-3.9811997,-10.059177,16.345211,21.057260,.22589288
-4.7996579,-9.6368313,15.305358,20.662113,1.5486677
-4.7996579,-9.6368313,15.305358,20.662113,1.5486677
-5.2492167,-8.4934444,15.978553,20.246184,1.2075118
-3.7497170,-10.843673,14.502558,20.282898,.70231835
-3.7497170,-10.843673,14.502558,20.282898,.70231835
-3.2564425,-9.3605065,14.998592,19.279041,.47310774E-01
-5.5766802,-9.6867346,14.616687,20.817462,.55820710
-4.2374919,-10.429768,13.693104,20.431777,.96402129
-4.8899978,-8.4516474,14.641647,18.203410,-.50308986
-3.6396267,-8.7730828,15.634297,19.175945,-.77843463
-7.0369693,-9.3016388,13.154762,19.936928,1.9417717
-3.0770459,-9.3134467,14.776172,19.663508,.48078178
-3.0770459,-9.3134467,14.776172,19.663508,.48078178
-2.7711431,-10.515193,14.619622,20.248645,.34271104
-2.7711431,-10.515193,14.619622,20.248645,.34271104
-2.7711431,-10.515193,14.619622,20.248645,.34271104
-3.9735822,-11.547649,14.867631,20.889566,-.31721955E-01
-4.2267811,-10.925906,13.589864,19.067615,-.11752870
-3.0694431,-10.824083,14.494990,20.590431,.37392994
-2.6783339,-9.7974910,15.253743,19.778950,-.41244149
-4.0306013,-8.9880113,15.834053,18.836354,-1.3031594
-4.0306013,-8.9880113,15.834053,18.836354,-1.3031594
-4.2401275,-9.0544127,15.881322,18.778611,-1.5085404
-4.2401275,-9.0544127,15.881322,18.778611,-1.5085404
-4.5487145,-10.322894,13.326136,20.051422,1.1735258
-4.6311660,-9.0334284,16.694155,19.542788,-1.3745559
-3.8336523,-11.500662,13.917400,20.014326,-.16331616
-3.8336523,-11.500662,13.917400,20.014326,-.16331616
-3.4946276,-10.462963,13.760802,19.425002,.33544781
-3.2963112,-9.6273561,15.968228,20.182821,-.66502253
-4.1091985,-11.470880,15.145533,21.079096,-.93047256E-01
-3.5194428,-10.334071,14.222657,20.637275,.90713958
-3.0318520,-9.2621501,15.796724,19.947497,-.58938058E-01
-3.0318520,-9.2621501,15.796724,19.947497,-.58938058E-01
-3.3993564,-10.621740,14.194834,20.686910,.90798268
-5.2396395,-8.3021714,15.611599,20.139217,.23326894
-4.2577855,-10.155315,16.351504,21.419457,.51811734
-2.7691626,-9.7999134,15.532861,20.166955,.29890619E-01
-2.7691626,-9.7999134,15.532861,20.166955,.29890619E-01
-2.7691626,-9.7999134,15.532861,20.166955,.29890619E-01
-3.7548339,-9.4054506,14.176997,18.824151,-.39423239
-3.2312510,-10.862772,14.068062,19.916276,.29546070
-6.7864308,-10.669011,15.616140,19.455867,-.57388021
-5.8753888,-10.261791,16.325647,20.902127,.56884684
-4.0503446,-8.4931648,15.625330,19.669017,-.19485973
-4.1885284,-9.8786156,14.679207,21.183103,1.5069386
-5.7281987,-8.6429054,16.660877,21.560450,1.4122776
-3.2812316,-9.9002185,14.254723,19.798931,.14214724
-4.2536584,-9.5447612,14.383085,19.069577,-.81703629
-4.5661411,-8.9831545,14.909669,19.490886,-.48493046
-3.5408811,-10.666382,15.663133,20.463843,-.73825619
-5.2090310,-8.9502462,17.076784,19.932153,-.79044285
-5.2090310,-8.9502462,17.076784,19.932153,-.79044285
-4.4804242,-10.965093,14.681555,20.009551,.34935556
-3.1088005,-10.734725,15.237398,20.740890,-.44310703E-01
-4.5943394,-8.6314939,15.348131,19.700144,-.29801562
-6.5243671,-9.5305102,13.688748,17.923494,-1.5590695
-4.9260332,-10.733121,15.096725,19.723536,-1.6758942
-2.9941955,-9.8966232,15.837125,20.217408,-.34001338
-4.4042700,-10.881363,13.592944,18.702569,-.66848453
-3.7446652,-10.783157,15.339893,21.289792,.23445166
-6.0669169,-9.1194000,15.725967,20.494061,-.53706947
-4.8139682,-11.301757,12.959700,19.350308,-.43176476E-02
-4.1072523,-9.6301166,13.771926,19.610117,.67594811
-3.3570706,-10.637589,13.877064,19.304487,-.31402765
-3.3570706,-10.637589,13.877064,19.304487,-.31402765
-7.2071810,-10.262140,14.206480,17.688319,-1.2410766
-3.4668197,-10.794878,14.726508,21.115294,.68924975
-2.8514769,-10.636505,14.583854,20.151831,-.10473693
-2.8514769,-10.636505,14.583854,20.151831,-.10473693
-2.8514769,-10.636505,14.583854,20.151831,-.10473693
-4.6257107,-11.893778,14.330402,21.117802,.23213447
-3.8617129,-11.048987,14.071958,19.505258,-.86980462
-4.4477370,-11.100304,15.498885,19.965396,-1.3415510
-3.6802893,-11.004635,14.447895,19.628575,-.98627866
-4.0827631,-10.491928,13.932521,18.580139,-1.0778296
-4.1162482,-11.439426,14.749069,19.902895,-.91949627
-4.1162482,-11.439426,14.749069,19.902895,-.91949627
-3.3707107,-10.593882,15.433661,20.752410,-.31803647
-2.8704556,-10.301973,15.293204,20.763211,.33716768
-2.8704556,-10.301973,15.293204,20.763211,.33716768
-4.1338878,-10.759713,15.951037,20.435723,-.70962313
-4.9022283,-8.2009691,14.838697,19.236434,.71873047
-3.7410618,-9.2455521,16.045562,19.924902,-.89009822
-7.0647178,-8.7309562,15.315676,17.524138,-2.5700682
-4.0647113,-10.631676,14.939604,21.285707,.49326616
-3.6529549,-9.6252525,16.059568,19.700814,-1.2047151
-4.3139507,-8.1911156,15.825795,19.100968,-.30930961
-5.7538191,-8.8924051,14.771979,20.897660,2.2319780
-5.7538191,-8.8924051,14.771979,20.897660,2.2319780
-5.3160347,-9.9056577,14.230874,20.976551,1.1689681
-4.5967543,-9.1824443,15.429799,21.293283,1.6387008
-4.5967543,-9.1824443,15.429799,21.293283,1.6387008
-7.0724155,-10.941328,16.622680,20.186024,-1.4171419
-3.0424041,-9.5628701,14.563110,19.513358,-.80412838E-01
-2.8604106,-9.7195355,15.202333,19.383743,-.56989239
-3.1365240,-10.285612,14.262244,19.347443,-.54114854
-6.0494763,-10.038404,14.734532,17.752646,-2.3700138
-3.1191860,-10.558885,14.417831,19.511597,-.67343935
-4.6780329,-11.978231,13.737047,20.664619,.45398124
-5.1181281,-11.819651,15.267467,21.355781,-.26546185
-4.3929919,-9.5311780,14.695347,20.841199,1.8450442
-4.6740485,-10.724635,13.912243,20.853180,1.8162678
-5.6048440,-10.183256,15.136520,19.434424,-1.8579710
-5.2277674,-10.710524,15.080570,21.867947,.85334555
-4.6459162,-10.304776,13.861874,19.884211,-.12299567
-3.7684893,-10.985750,14.056088,19.515532,-.79559441
-6.2205389,-10.897698,13.520703,18.152818,-1.9074942
-3.1391111,-9.5019604,14.699421,18.982268,-.38157806
-4.3522659,-11.397735,14.545565,21.016695,-.86296996E-02
-4.7007401,-8.8506885,14.658113,18.323596,-1.1249705
-4.8565661,-9.1920557,15.752510,18.480612,-1.9665932
-3.1933159,-9.7298205,15.393965,20.281602,.61197066
-3.1933159,-9.7298205,15.393965,20.281602,.61197066
-6.2100147,-11.459275,14.849272,19.981994,.63637072E-02
-4.5662789,-8.4526845,15.534387,18.815349,-.18030266
-3.8002408,-11.408007,13.910551,19.788076,-.32370145
-3.7446026,-8.5504438,15.802701,19.259466,-.41532668
-2.6532965,-10.005317,15.347788,20.269622,-.57057557E-01
-3.5795616,-10.057581,14.935637,20.540008,.16651892E-01
-4.3879580,-9.6806799,15.580110,19.659347,.15522748
-9.7945677,-11.878852,12.210970,21.313780,2.9124014
-5.4720865,-9.0698274,14.548767,18.753884,.55704417
-5.1949643,-9.8160936,13.356140,19.960467,1.6005385
-7.2023426,-11.051639,16.148491,19.410198,-2.4407241
-3.7694361,-9.5637608,15.072373,18.686809,-.87742334
-3.9492250,-9.6594912,15.923268,21.439975,1.0748773
-3.9492250,-9.6594912,15.923268,21.439975,1.0748773
-3.9492250,-9.6594912,15.923268,21.439975,1.0748773
-4.6672703,-11.547809,15.217439,21.509620,.94345963E-01
-4.1991717,-9.7784999,15.412951,20.731812,-.13002401
-4.1170929,-8.6958884,15.834053,20.526941,.47444216
-6.5515596,-9.0612314,16.040964,20.526416,1.4686085
-3.2914743,-9.3910890,15.477702,19.149383,-.71218737
-3.2914743,-9.3910890,15.477702,19.149383,-.71218737
-3.0122977,-10.084960,14.905611,19.224677,-.80484998
-3.8321833,-10.047603,14.324152,20.814023,1.4145073
-3.8321833,-10.047603,14.324152,20.814023,1.4145073
-5.9638797,-9.1903836,13.978937,20.524403,2.1935114
-4.5092664,-9.8954660,15.097347,20.633538,1.4727582
-4.5092664,-9.8954660,15.097347,20.633538,1.4727582
-4.8428762,-9.0074793,15.612782,19.948454,.96387536
-3.2672722,-10.160191,14.366997,19.092327,-.81242277
-3.2295733,-10.824976,15.169765,20.144217,-.65019829
-3.4261820,-11.003545,14.356425,20.853083,.66714147
-3.4261820,-11.003545,14.356425,20.853083,.66714147
-3.4261820,-11.003545,14.356425,20.853083,.66714147
-3.6546289,-9.4575368,15.934437,20.351030,-.53310898
-4.4738244,-8.2676346,15.489403,18.694420,-.43028598
-4.3802903,-9.3933454,15.303694,21.165673,1.0389544
-3.0951925,-10.738804,14.862822,20.642959,.53655572
-4.2659604,-10.952472,14.941387,21.023114,1.0911076
-3.6248588,-9.3676907,16.039003,20.781900,.70989674E-01
-4.2280775,-10.213803,15.906181,20.463445,.22735748
-3.5085300,-8.8223141,15.140271,19.162705,.12204541E-01
-2.8613189,-9.5265209,15.312300,19.424876,-.55769046
-5.1053586,-11.127987,14.792934,21.396117,.15448617
-5.2779255,-11.818994,14.400231,20.042432,-1.2583650
-5.1264610,-10.574668,16.492681,20.404861,-1.0161224
-3.2000912,-9.9026344,14.376536,20.279482,.80059461
-3.2000912,-9.9026344,14.376536,20.279482,.80059461
-3.2000912,-9.9026344,14.376536,20.279482,.80059461
-3.6251455,-9.2689246,15.165105,20.699947,1.0161365
-2.7953122,-10.322477,14.385421,19.682717,.43184631E-01
-5.1225877,-10.790342,14.757947,19.420536,-1.7749868
