variable1,variable2,,
0.38445,1.1028,
0.26653,2.0965,
0.88388,1.3731,
0.25425,0.47834,
0.46854,0.62571,
0.55004,1.0263,
1.2254,3.1485,
0.27035,0.37302,
0.12456,0.28288,
0.23234,0.47705,
0.81268,0.95459,
0.68255,1.6062,
0.32981,0.60547,
0.18547,0.32015,
0.72805,0.62205,
0.76005,2.0794,
0.293,0.20377,
1.0428,2.1772,
0.41585,0.30712,
2.5651,7.2239,
0.5415,1.3573,
0.18947,0.30963,
0.66369,0.62418,
2.1357,4.2,
3.9709,7.9341,
0.32806,0.38109,
0.38355,1.4543,
0.42141,0.28881,
1.1694,2.7511,
0.62182,4.1784,
0.23994,0.42943,
0.24927,0.62412,
1.6587,2.7934,
0.5039,0.48136,
1.3511,3.0726,
0.61062,0.59014,
0.58309,0.74667,
0.13764,0.25541,
0.78246,1.5128,
1.0977,1.2212,
0.89973,2.197,
0.33701,0.84659,
0.70761,2.1711,
1.3985,1.7244,
1.1412,1.7871,
0.53824,0.58347,
0.95108,2.175,
1.353,4.0641,
0.20197,0.42037,
0.17979,0.39794,
0.91802,1.3921,
0.71306,0.6881,
0.24695,0.47707,
1.3921,3.6012,
0.56849,0.55339,
0.38201,0.43502,
0.66532,1.1332,
0.74791,1.7234,
0.45072,0.54732,
0.14059,0.45047,
0.50303,0.67066,
0.30424,0.494,
0.23761,0.21674,
1.053,1.574,
0.50918,0.93451,
0.63503,0.78315,
0.23935,0.21556,
0.59072,1.1082,
0.28412,0.80819,
0.28444,0.36313,
0.41639,0.59833,
0.27153,1.3946,
0.10933,0.24841,
0.52336,0.6216,
0.87114,1.523,
0.29949,3.7425,
1.189,1.4754,
1.1555,1.3572,
0.74354,1.4607,
2.4515,4.4674,
0.69623,0.68937,
0.51197,1.6112,
0.31924,0.22716,
0.59775,3.2736,
0.28253,0.57294,
2.172,13.03,
9.7504,35.993,
0.15587,0.20692,
0.1666,0.21272,
0.17872,0.23362,
0.4909,0.55732,
0.35939,0.40566,
0.57049,1.0398,
1.4646,1.7825,
1.4671,3.1055,
0.60168,1.0762,
0.18374,1.1739,
0.59016,0.74125,
0.08677,0.29821,
0.31103,0.46434,
1.0474,5.7256,
0.73086,2.2936,
0.87352,1.0234,
1.0355,2.122,
0.23109,0.53456,
0.56213,0.42222,
0.68655,0.6924,
0.48287,0.85148,
1.5975,2.6854,
0.22808,0.18929,
0.3852,1.7533,
0.61587,1.9546,
1.5399,6.3261,
0.6052,1.0706,
2.5387,5.4248,
0.73333,1.8161,
0.86112,1.0868,
0.16904,0.38619,
0.28203,0.75237,
0.57048,0.88877,
0.62394,2.2804,
0.29764,2.1223,
0.63124,0.83687,
0.43154,1.147,
1.1634,2.3155,
1.1749,4.5955,
0.34163,3.3785,
2.4331,7.879,
0.75518,0.666,
1.1487,2.9655,
1.3714,4.201,
0.091202,0.051478,
0.89435,2.7838,
1.3622,2.3504,
0.3993,0.30103,
1.8771,3.0181,
0.47669,1.0154,
0.91407,2.502,
1.2482,4.913,
1.3049,3.2342,
1.1897,3.1116,
0.54755,1.9336,
1.0426,2.7259,
0.40749,0.37228,
1.4629,2.6459,
1.9128,2.8141,
0.30717,0.89387,
0.6369,1.1517,
0.93688,2.1128,
0.41589,0.35749,
0.33389,0.96625,
0.33783,0.20366,
0.19621,0.35649,
0.66441,1.3693,
0.53199,1.342,
0.44237,2.182,
0.27203,0.35386,
0.2109,0.11016,
0.55324,0.50206,
0.95089,1.418,
1.1103,2.8775,
0.53882,0.91035,
0.76227,1.7802,
1.2596,1.5585,
0.25127,0.4164,
2.2283,3.729,
0.27304,2.3932,
0.26837,0.35116,
0.67238,1.2799,
0.1299,0.49219,
0.76977,0.68756,
0.373,0.54293,
0.49929,0.93652,
1.0607,5.3592,
0.088157,0.77027,
0.41961,1.4256,
0.31848,0.3854,
0.35113,0.95228,
0.34354,0.84875,
0.54321,2.0871,
0.18902,0.53733,
0.34604,0.32384,
1.4741,2.4712,
1.8298,3.358,
0.55245,1.4001,
0.35798,0.56403,
0.5813,3.7052,
2.0515,4.2163,
0.51207,0.41018,
0.82144,0.98523,
0.41567,0.35663,
0.37031,0.97584,
0.71263,1.0886,
0.22295,0.30722,
0.43458,0.48236,
0.23262,0.81461,
0.51218,0.65581,
0.097963,0.91778,
0.64209,2.7688,
1.9216,3.9272,
0.19731,0.10726,
0.32208,0.42876,
2.6945,8.4912,
0.63692,1.4644,
0.23845,0.52706,
0.87786,2.3878,
2.116,4.3996,
0.65762,0.81366,
0.15534,0.58486,
0.83397,1.0643,
0.29291,0.59456,
0.24689,0.30003,
1.0343,1.5389,
0.13986,0.2019,
1.1777,2.9168,
1.271,1.6063,
0.38672,0.95732,
3.2434,9.6209,
1.2491,9.2298,
0.47263,1.0864,
2.573,5.3382,
0.37587,0.43097,
0.33571,0.35877,
1.0249,2.1149,
2.9675,8.5779,
0.60876,1.3601,
0.90865,2.2011,
0.54136,0.79495,
2.8425,6.4291,
0.43031,1.0195,
0.316,0.34134,
0.19712,1.948,
0.14081,0.27176,
0.55609,0.58955,
0.43399,1.366,
0.69024,6.1815,
0.78177,0.89206,
0.99655,1.0538,
0.62764,1.4492,
0.39668,0.44242,
0.31512,0.59095,
0.6544,0.63274,
0.37719,2.9215,
1.9282,2.9609,
0.28456,0.31406,
1.4932,4.1467,
1.0187,7.8296,
0.62989,0.86022,
0.20283,0.55725,
0.66503,0.71342,
2.6355,11.258,
1.8371,4.5155,
0.55191,0.96548,
0.44732,0.86093,
0.43985,1.7033,
0.45747,1.221,
0.31384,0.87152,
0.11235,0.23218,
0.63493,0.87868,
1.4751,2.1584,
0.93686,2.0252,
0.1817,2.2146,
0.27442,0.19878,
0.84142,8.619,
0.29273,0.36358,
0.26356,0.77232,
0.90154,1.7365,
0.97801,3.5135,
0.21741,0.96664,
0.91104,1.3733,
0.073585,0.57889,
0.34398,2.3569,
0.70317,0.67416,
0.98695,2.1368,
0.76866,1.246,
0.30065,0.18399,
0.96772,1.2525,
0.57557,1.8382,
1.121,1.2441,
0.24761,0.50083,
0.95224,0.93981,
0.45195,0.54904,
0.55465,0.72448,
0.8248,2.697,
1.2198,1.9416,
0.057869,1.1621,
0.91731,1.3353,
0.74403,1.8123,
0.36254,0.37074,
0.70298,1.018,
0.68193,0.81684,
1.7612,4.3429,
1.1775,1.4019,
0.47609,3.5862,
0.54023,0.81485,
0.21902,0.11185,
0.15916,0.17973,
0.36036,0.29804,
0.33985,0.62026,
1.3576,1.8669,
0.58769,0.53086,
2.2149,3.7213,
0.19379,0.21901,
0.29477,0.40035,
1.1942,2.2769,
0.13044,0.35186,
1.2703,3.0076,
0.26909,0.94036,
1.0945,1.1984,
0.39323,1.16,
0.78638,0.91306,
0.33352,1.1551,
0.35192,0.46065,
0.8675,4.4824,
0.9712,2.8035,
0.4275,0.77094,
0.52445,0.8309,
0.54809,0.96736,
0.39613,0.25912,
0.99089,3.123,
0.32928,0.71668,
0.68616,0.69559,
0.56671,0.44148,
0.68698,1.4555,
0.14617,1.3373,
0.50558,0.40603,
0.29708,0.3081,
0.81357,1.8152,
3.3585,28.558,
0.35882,0.31091,
1.2901,7.083,
0.18367,0.62312,
1.0485,2.6813,
0.39619,0.82883,
0.83464,1.4527,
1.0265,1.6063,
0.31313,1.0699,
1.1297,2.9503,
0.59351,0.98784,
1.088,1.2229,
0.35593,0.27357,
0.65726,0.56112,
4.4283,10.937,
0.93384,0.90244,
0.99616,2.3033,
0.97953,1.6602,
1.3232,2.7355,
0.88881,3.4705,
0.72743,1.4421,
0.09562,0.38383,
0.59914,2.6147,
0.64305,0.9509,
2.0092,4.4419,
1.1728,2.1392,
0.28719,0.522,
0.95883,2.1489,
1.4477,2.3225,
0.3506,0.28035,
0.39938,0.7004,
0.22969,1.0097,
0.24135,0.70776,
0.91764,1.731,
2.215,8.523,
0.40913,0.70009,
0.39867,0.75688,
1.5151,2.2517,
0.51016,1.163,
0.24877,0.18717,
1.1085,2.7803,
0.23467,0.49343,
1.3736,2.6054,
0.25385,0.49898,
0.67145,1.4521,
0.21818,0.92536,
0.13556,0.25252,
1.0387,2.3795,
1.1938,9.3582,
0.45068,0.36564,
0.29468,0.29377,
0.93473,1.0849,
1.1392,1.7571,
1.0437,3.5252,
0.47612,0.59054,
0.21725,1.1381,
0.70352,1.1076,
0.2023,0.23591,
0.34199,0.52434,
0.43828,0.40256,
0.70022,1.9013,
1.0875,3.5703,
1.2385,1.949,
0.12853,0.20182,
0.9443,2.1681,
0.1074,0.094832,
0.8264,1.2734,
0.91038,4.9445,
0.32768,0.80472,
0.12273,0.30769,
0.21868,0.93532,
0.40734,0.33964,
0.25026,0.31913,
0.5118,0.61887,
0.9894,4.1908,
0.74852,3.0347,
0.9209,5.1355,
0.95048,1.4832,
0.81484,1.9885,
0.70129,0.67452,
1.9007,3.8828,
0.17595,0.5526,
0.19967,0.63792,
0.63007,2.9085,
0.99148,3.2298,
1.394,5.5012,
1.313,2.9798,
0.77946,0.89617,
0.48618,1.9037,
0.066412,0.15495,
0.87466,0.82742,
0.92351,1.096,
0.85095,2.9582,
0.88874,0.91469,
0.25208,0.25823,
0.19339,0.3484,
0.36082,0.23348,
0.2153,0.71284,
0.68818,0.86871,
0.46679,0.40648,
0.24953,0.30138,
1.2886,2.6102,
0.27247,0.51081,
3.6773,10.444,
0.90145,1.3304,
0.89755,1.5034,
0.77978,1.1001,
0.96534,1.0134,
0.11159,0.090768,
0.60935,1.9012,
0.37186,0.32749,
0.34594,0.61252,
0.53234,7.1654,
1.0001,1.1387,
0.11143,0.15461,
0.18452,0.29751,
0.32421,0.79432,
0.51536,1.9869,
0.48895,0.35942,
0.48349,1.5838,
2.0932,3.9917,
0.84829,1.5859,
0.43345,0.47946,
2.1449,3.5728,
0.80192,2.5418,
1.4481,1.7988,
0.7515,2.4563,
1.2267,1.4945,
0.36479,0.38004,
0.91651,4.0297,
0.76947,1.3069,
0.57496,0.80437,
0.40598,0.54867,
2.3419,3.854,
0.42798,0.83986,
0.91891,0.96316,
1.6331,2.1255,
2.5565,4.7019,
0.28238,2.3251,
0.34846,0.96512,
0.82006,1.18,
1.6095,2.4341,
0.71201,3.7355,
1.0588,1.7091,
0.67401,3.3884,
0.89718,0.86477,
1.1597,3.9917,
1.7711,9.2147,
0.44965,0.88908,
0.59412,1.2048,
0.32286,0.37733,
0.57846,2.0227,
0.17528,0.68711,
1.4284,3.6788,
0.9643,1.1834,
0.65591,0.56011,
1.0215,1.9997,
0.1853,0.15069,
0.49895,2.7627,
0.78064,2.724,
1.0915,5.5671,
2.5854,7.4992,
0.43489,0.95057,
0.28702,4.004,
0.13723,0.30488,
1.2224,1.5309,
0.48923,0.38453,
0.39017,0.46138,
0.64526,0.52085,
1.7336,3.093,
4.1796,13.147,
1.3777,1.6348,
0.23844,2.6309,
0.25251,0.1703,
0.45761,0.72687,
3.029,6.4539,
0.7271,0.73309,
3.4708,7.0931,
2.029,6.9592,
1.3377,3.7938,
0.57311,0.51381,
0.18528,0.16859,
0.59585,1.6828,
0.56667,1.1012,
0.4132,1.5342,
1.6228,3.6677,
0.23976,0.53087,
0.37976,0.53078,
0.83725,3.6468,
0.86316,3.5972,
0.15198,0.11139,
0.59242,1.0789,
0.62575,1.0397,
0.38981,4.4418,
1.4897,3.5523,
0.44657,0.4801,
0.28046,0.58247,
3.0787,6.0827,
2.0458,3.8084,
3.0125,8.2956,
0.95671,1.0878,
0.75462,0.73023,
0.32267,0.3707,
0.768,2.9489,
0.63707,0.54142,
0.51871,0.41577,
0.62527,0.7623,
0.71656,1.9556,
1.8493,3.1737,
0.39796,0.33086,
0.37372,0.71139,
0.41685,1.0038,
0.61105,1.6037,
0.70518,2.4799,
0.49049,0.34819,
0.45362,0.88073,
1.2285,2.4781,
0.27167,0.48031,
0.88347,1.0973,
2.5511,4.9392,
0.053691,0.33704,
0.40519,0.63538,
0.74326,2.3329,
0.36497,0.65133,
1.4572,2.791,
0.077229,0.30661,
2.33,4.8035,
0.5258,0.60876,
0.21384,0.39031,
0.24647,0.22893,
1.6611,6.4949,
0.11725,0.61621,
0.64671,1.597,
1.0465,1.7681,
