SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
-6.7038413,-9.7769425,17.504062,21.754323,-.41210418
-4.8778407,-9.2656270,17.123312,20.572827,-.67190308
-2.9045725,-9.6954424,15.137830,19.470888,-.21579810
-3.5115574,-10.543208,15.327216,21.010578,.81365139
-12.666053,-10.887394,12.456867,22.071490,3.3557476
-5.4072682,-11.692368,14.839052,21.253530,-.36283348
-6.0118038,-11.671659,13.156772,19.293853,-1.0158608
-4.0154727,-9.5123449,14.312160,20.283985,.93380741
-5.3819930,-10.915083,12.968120,20.393839,1.4217688
-4.5718787,-10.157055,16.122382,19.504606,-1.4248254
-3.5895057,-8.7791292,16.112752,19.765932,-.17424599
-5.1821692,-8.2481048,16.697169,20.447050,-.12513715
-4.3160614,-10.158417,15.746303,21.004073,-.34170476
-4.1736354,-8.2453577,16.020593,19.440556,-.14439908
-3.6707374,-8.9083604,15.503357,19.486802,-.64731203
-3.6707374,-8.9083604,15.503357,19.486802,-.64731203
-4.5317505,-8.2952081,16.545318,20.027998,-.29747126
-4.2236048,-10.980445,13.327946,19.743128,.13939972
-2.8654722,-10.246850,14.763925,20.257480,.32778179E-02
-4.3741888,-8.5140147,14.819316,18.943598,-.25133612
-5.5730785,-9.7903274,14.641313,19.216717,.65837815
-3.2610089,-10.993629,15.062378,20.356259,-.32455663
-4.7019080,-9.9050549,13.857798,18.760120,.34228273
-4.6767090,-9.3602101,16.138767,21.665662,1.1944465
-5.6045289,-9.7286560,14.619816,21.587654,2.0503175
-2.7557598,-10.368300,14.666542,19.661801,-.27160780
-3.6861068,-10.953765,14.427271,20.842051,1.0828965
-4.1512744,-9.6515694,14.783285,20.984448,1.1750217
-6.8440445,-10.455012,17.344480,21.578261,-.38557388
-3.0315641,-9.4782402,15.009704,19.289138,-.14428884
-3.5219581,-9.7925623,15.382410,20.900100,1.1786366
-3.0411670,-9.7923794,15.255124,19.553000,-.20761896
-8.9881378,-10.458470,17.371531,19.973841,-2.6607636
-2.9707789,-9.8689595,14.887488,19.154829,-.72711444
-4.3709337,-11.244272,13.419110,19.655359,.46717753
-4.4451340,-9.4730266,15.162039,19.090303,.12256758E-01
-8.5459461,-10.256347,14.619496,17.193538,-2.4556284
-3.4558448,-9.8880590,14.422185,19.916306,.94746617
-4.4926437,-11.235512,14.680369,20.996459,-.15410889
-5.7120560,-10.082352,15.320953,18.401184,-2.5013613
-4.4714753,-9.6163316,16.673182,21.219870,.46805708
-4.5326121,-9.4283716,14.730162,18.216656,-.90061913
-5.9991158,-9.5737920,12.892817,18.429965,.41058486
-4.2690309,-9.1796633,14.296377,18.369116,-.31142541
-5.1449909,-10.093107,14.965753,21.759857,1.4394610
-4.2325172,-9.1364863,16.780308,20.404220,-.27838823
-3.6794585,-11.216177,14.353090,20.159399,-.51125977
-3.7695115,-9.6300515,16.416045,20.755506,-.34876878
-3.4043266,-10.281038,14.536868,20.360572,.88445412E-01
-3.9505468,-9.1699842,15.171286,19.172608,-1.0299406
-3.8472916,-10.088569,14.808300,21.067521,.86009805
-6.7946141,-12.425444,15.196242,20.856198,-.89177236
-2.8568178,-9.9895828,15.582900,20.259606,-.21243630E-01
-4.1212501,-9.5310675,16.136748,21.131310,1.0130261
-4.9516578,-8.6518301,15.024552,17.977729,-1.2816868
-2.8947775,-10.347488,14.834216,20.195975,-.22101235
-5.1942227,-8.6959482,14.841194,20.364551,.99736023
-4.0282110,-10.472204,14.321703,18.698615,-1.3943225
-6.3167986,-9.1759435,14.807129,21.524263,2.3307002
-6.3569112,-12.155126,15.353116,20.863891,-1.1352162
-7.6049077,-11.653332,15.420997,20.793845,-1.7006277
-5.3134083,-11.546389,12.809696,19.571656,.53779043
-4.7746610,-11.487861,15.154351,20.795138,-.83308985
-4.5773888,-9.1290719,16.466909,20.150705,-1.0520656
-4.6190080,-11.868440,14.546172,21.146865,.88223592E-01
-3.4293255,-9.3910137,15.582593,19.076127,-1.0748277
-5.3949189,-10.820960,14.064547,19.943349,-.81507731
-8.1409485,-9.1839048,16.412422,18.434799,-3.1320657
-5.0036359,-10.006188,14.227933,17.944365,-1.7054104
-5.5780478,-8.4113492,15.348761,18.159658,-1.6517779
-9.8306689,-9.6338754,18.137704,21.080165,-1.9844783
-5.5250857,-10.209504,15.542860,18.585120,-1.7943940
-8.2921088,-9.2266446,12.664906,18.703549,1.6610096
-3.8287323,-11.057279,14.154487,19.501189,-.92466387
-4.4597726,-10.597680,14.551485,19.436379,.11427140
-3.2416456,-10.526958,14.515306,19.466627,-.19468909
-4.1352394,-10.612485,14.197694,20.330762,1.2473688
-6.1725781,-10.948001,15.836166,19.312615,-1.8576212
-5.3711887,-9.4460335,14.327758,17.859626,-1.7744471
-3.6419550,-10.887243,13.863108,19.652235,.31520978
-4.9513657,-9.7015798,16.463492,20.360856,.67575070E-01
-4.4809817,-9.9906783,15.510402,18.762890,-1.8734972
-4.4343289,-9.8617017,14.436710,18.282726,-.90725705
-3.0966323,-10.025933,14.234962,19.649488,-.19993538E-01
-3.6006190,-10.037608,13.874469,20.002190,.90561540
-4.6731981,-9.9389977,15.155472,19.324736,-1.6284559
-3.9514745,-10.401631,13.999224,19.778651,-.27844946
-3.8317670,-8.5589697,15.340342,19.591308,.40446993E-01
-5.0456504,-10.732750,16.541794,21.383065,-.33194892
-4.0646439,-8.5921089,15.981605,19.712108,.27139890
-3.8998438,-10.433067,14.926167,20.625461,1.0879015
-4.0332386,-10.281837,15.242888,19.540531,-1.4919256
-3.0746396,-9.6970226,15.563713,19.484051,-.90460771
-3.0559283,-10.916968,14.892985,20.401701,-.55130457E-01
-3.7792428,-10.541989,15.322547,21.029931,.95302894
-4.1142506,-9.6208958,16.477574,21.307546,.30375299
-3.4887540,-9.1055480,15.716711,20.668172,.62504713
-7.0791070,-12.540964,13.530178,20.854555,1.0532455
-4.6849156,-10.577756,14.308960,21.309231,1.9746820
-4.8736310,-11.535063,15.524804,21.579839,.35885345E-01
-3.0625271,-9.7128929,14.856313,20.401554,.53049715
-2.9056683,-9.2914277,15.332571,19.657155,.25260207E-01
-4.5378355,-9.3202610,16.092262,20.841207,1.1108250
-3.6658310,-10.860410,14.288401,20.880355,.64692770
-3.5724314,-9.8549484,14.762332,19.115119,-1.1291003
-5.6914188,-8.9841088,13.881162,18.980377,1.1957428
-3.9359284,-11.179799,14.258794,19.635853,-.97337891
-3.8493923,-9.4617391,14.521749,20.354967,1.4228733
-5.7238019,-11.757128,14.021788,21.888478,1.5974182
-4.5455606,-10.250687,14.876689,19.398142,-1.5131811
-3.7181376,-10.590451,14.601587,21.017599,1.3706758
-5.2225412,-11.123717,13.873082,19.740649,.72216529
-3.6177078,-9.0859594,15.645047,19.671829,.23283556
-7.7293287,-12.795403,12.457139,20.032171,.50464545
-3.7993492,-10.470952,15.126784,19.837424,-1.1945937
-5.2540115,-10.242715,16.274135,21.493868,-.32043756
-3.8027621,-10.419180,14.285677,20.973835,1.4151668
-3.4106952,-9.2687074,15.881885,20.081226,.25570916
-7.1468626,-9.5082712,12.624241,18.993814,1.2278625
-5.5420604,-10.541552,13.113550,18.385605,-.99308190
-4.6742816,-10.668077,14.572396,21.673586,1.8658454
-3.6098963,-9.5849738,15.080100,19.850071,.68148558
-4.6495359,-11.604780,14.875532,19.949009,-.95513912
-5.0090549,-9.8126907,13.661256,18.195389,-1.0964618
-2.8834021,-9.9608298,15.282291,19.543494,-.76540950
-5.8441340,-10.571749,14.083014,20.784085,.25975258
-3.6005554,-10.261264,14.819178,21.168877,1.3542977
-3.7435484,-9.7278094,15.232255,18.754504,-1.2268429
-5.4650980,-11.104312,16.173148,20.529474,-.91300119
-3.9701553,-8.4740713,16.054450,19.741409,-.34456247
-4.7290004,-11.270728,15.495689,20.397573,-.46011357
-5.5115593,-10.780099,13.954833,20.850071,2.0283752
-3.6654688,-9.1491372,14.861471,20.242851,1.1687116
-2.6857173,-9.8457307,15.107770,20.208916,.40126950
-6.6929924,-9.6123411,14.270131,18.852465,.81983527
-3.7473553,-10.009301,13.840464,20.051342,1.0357325
-5.5904015,-7.7588854,16.473924,20.078230,.12641863
-5.2151760,-9.2927857,14.574189,18.153883,-1.7219209
-5.1965409,-11.825779,14.298179,21.462983,1.2772932
-4.6008014,-10.350543,14.415213,18.369793,-1.7476834
-4.1563999,-9.7799412,14.883429,18.692353,-1.6228728
-2.6144427,-9.9655877,14.772509,19.775657,-.75012873E-01
-8.5259317,-11.588520,15.917754,21.313906,.64125637
-3.4825639,-9.1021628,15.539530,19.879231,-.40435138
-5.8694897,-10.003138,16.192632,21.870881,.25790202
-3.6088968,-9.1058663,15.865835,19.172147,-.88669591
-5.1484410,-11.495430,15.202412,20.387051,-.23002993
-3.4303675,-10.027911,15.626861,20.334874,.31211740
-6.4829694,-7.7957899,16.736731,19.716576,-.89598992
-4.5160335,-9.0521067,16.191956,19.804666,-1.1912646
-8.6607844,-12.164985,15.836622,20.126880,-2.0514455
-2.9710098,-10.239559,14.333655,19.406476,-.42488979
-3.7865965,-10.949645,13.694197,19.200594,-.49277303
-5.9135369,-8.6328598,15.313050,18.875357,-1.4325544
-7.9362096,-9.9863144,15.998399,21.566176,2.1029884
-3.1010924,-10.474949,14.739554,19.364335,-.78994486
-3.1408536,-10.283877,14.611946,20.520741,.35949139
-3.4385061,-10.254621,15.490527,19.511604,-1.0153101
-3.9546024,-9.8850093,14.254670,18.794651,-.90883810E-01
-5.4961403,-11.461194,13.715154,20.909219,.33946310
-3.9071694,-8.7568492,16.481188,20.131571,-.10854616
-3.5226931,-10.384035,14.855362,19.370674,-1.2365554
-3.0749240,-9.4807613,15.224918,19.891155,-.33159042
-4.4499079,-11.327548,13.820525,19.050790,-.91045124
-9.1842879,-7.7349025,14.414375,20.210069,2.4860086
-3.8049041,-8.5371208,16.125602,19.981537,-.12185823E-01
-4.8827550,-9.9718689,14.675155,21.524741,1.7477241
-4.3942154,-8.3540627,15.923320,19.017108,-.38509472
-4.7591302,-11.303318,15.578314,20.642460,-.30250254
-4.2630209,-9.6670162,16.649927,20.889742,-.48655442
-3.1949974,-10.121550,15.252942,19.979120,.14650523
-2.6416856,-10.368107,14.763458,20.055348,-.43928437E-01
-3.9498274,-10.864217,15.185632,21.586683,.79835501
-4.0029240,-9.7753340,14.606488,20.883974,1.6578394
-3.1226601,-9.8311376,15.855630,20.422099,-.39990357
-4.7063166,-9.4377107,15.568230,19.286746,-1.6235281
-3.8590890,-10.437968,16.088378,20.729568,-.68028329
-4.5493025,-8.5977827,16.119894,18.788464,-1.3259124
-4.9593573,-9.5904584,14.311884,20.222324,.34999135
-4.2182124,-9.1591543,14.317048,18.324441,-.78336230
-3.1583386,-10.417778,15.380475,20.645403,-.25182264
-4.4086851,-8.6599207,16.026872,18.899899,-1.3635891
-3.2694589,-10.842640,14.061356,20.372686,.50246453
-4.3286608,-10.089390,15.606775,21.736602,1.0402258
-4.5920792,-10.614849,14.041704,18.463539,-.97140235
-5.7584068,-9.3231122,15.419574,17.870501,-2.0488145
-3.5239829,-9.4420194,14.584064,19.580759,-.17099719
-8.1380580,-9.2808508,16.089440,17.810635,-2.1819093
-3.8716653,-11.075849,13.509957,19.442750,-.29501384E-01
-4.3842138,-11.450669,14.317256,21.404516,1.1793802
-4.1102718,-9.9351627,15.607092,21.204213,.27282782
-4.3963666,-8.5118896,16.692700,19.816342,-.53640091
-5.5039756,-10.876581,16.160347,20.046068,-1.2311694
-4.5078363,-10.136571,13.969157,20.809551,1.4168435
-5.1767339,-9.6026010,14.177144,20.557054,.97371756
-4.3551562,-10.339280,14.592564,20.396621,-.27136186
-8.2748511,-7.4500051,15.702947,19.523829,1.5988605
-10.408171,-11.672533,15.138849,23.579048,1.8854458
-6.9808813,-9.6126263,14.066853,21.331013,2.0160566
-3.9056971,-11.185434,13.631008,19.468215,-.88094236E-01
-6.1112045,-11.668573,13.790733,21.250994,.45027445
-4.1005230,-10.926308,14.222937,21.247527,1.2449021
-4.4922661,-9.2221014,13.966371,18.325961,-.54900679
-3.0536176,-10.267852,14.304681,19.239924,-.28632485
-3.4547203,-11.034824,14.806899,20.511586,.33831182
-3.0600407,-9.3806549,14.653985,19.194946,-.14592976
-3.0410081,-9.2495459,15.866601,20.018163,-.97783344E-01
-12.903166,-10.619608,17.892386,23.420208,-.14406433
-6.4369272,-8.0180593,17.384331,19.931873,-1.1038808
-4.4886248,-8.3867563,14.997823,19.719632,.90800348
-4.4496233,-8.4688791,14.834162,18.490556,-.41108674
-4.8753478,-9.2331291,16.020393,20.481760,1.0080122
-4.2968722,-11.226183,14.385975,19.477100,-.46962408
-2.8365410,-10.000868,14.734056,19.565295,-.49692228
-3.0980802,-9.1516257,15.675798,19.532324,-.54432144
-3.9467708,-10.428278,15.952219,20.213184,-1.1748288
-3.3517156,-9.1972328,15.327482,19.235586,-.85669971
-7.9552990,-10.042379,15.678736,19.022277,-2.8417920
-6.6138247,-8.0753719,14.268390,17.667184,-.60864953
-4.5814190,-8.2318902,15.275362,19.021172,-.36916623
-5.6230596,-8.5014437,16.567697,18.833033,-1.8732173
-3.0406051,-9.9660512,15.559063,20.668870,-.33651019E-02
-3.6374988,-9.7878717,14.772815,19.794649,-.51385165
-3.0597675,-10.070799,15.572761,20.825307,.54457122
-4.0264034,-8.8478399,15.293572,18.713982,-1.1350651
-7.4422270,-8.1845666,14.953049,17.481982,-2.0290454
-3.8181964,-9.5821774,14.777008,20.185079,.81056241E-01
-4.9494546,-10.793119,13.215924,18.543838,-.34558445
-4.1294052,-9.8676857,15.949808,20.217295,-1.1065813
-3.2153862,-10.778806,14.572790,19.995653,.16912944
-3.2073581,-10.144050,15.346231,19.982999,-.83686622
-3.5761522,-10.132827,14.926329,21.170299,1.3285424
-4.7767030,-9.9090321,16.286042,21.853104,.69751972
-9.4924215,-12.021268,14.203264,20.967853,-1.1074891
-5.3634979,-8.6097537,13.932998,18.490944,.32198888
-4.1566300,-10.874124,13.689667,20.294953,.35514842
-4.2965376,-9.9399710,15.555218,18.841453,-1.5157675
-4.1781384,-9.4480127,15.247508,21.201195,1.2723046
-3.9104576,-9.4662454,16.206823,19.673735,-.64939346
-3.4804326,-10.462699,14.838409,21.196903,1.1513284
-5.3332680,-8.1666251,14.609862,18.425767,.84856579E-01
-5.4562522,-8.3880931,14.588761,18.198308,-.86281867
-3.4718671,-9.1313390,14.496390,19.368933,.26525768
-7.2690128,-9.0013650,15.947407,22.036667,2.6485345
-2.9572043,-9.4507597,15.123365,19.213955,-.51695576
-3.3398200,-9.7606867,16.096553,20.402584,-.54526459
-4.9697352,-10.303620,14.573719,20.652970,-.50259267E-01
-3.7257544,-8.7548813,14.911832,19.146854,.24042754
-7.6162711,-10.355600,16.529555,19.174990,-1.8662413
-4.5586198,-10.406520,15.922725,21.110524,.77584798
-3.9461132,-10.086228,15.801223,19.455391,-1.5395546
-4.0412142,-10.486555,15.118675,20.868768,-.17508889
-3.7298401,-9.6310145,15.881067,20.841762,.88126660
-3.7755106,-11.360490,14.210435,20.073140,-.50675208
-3.8966252,-10.402497,14.911032,20.431035,.94632153
-4.4170094,-10.883996,15.758697,21.316740,.59904150
-4.0784244,-9.1895965,14.188472,19.495662,.40470143
-3.2790194,-9.3210277,15.650128,19.324215,-.59713359
-3.3108276,-10.663452,14.505707,19.281607,-.73405114
-4.8904039,-11.422857,13.687410,19.946435,.69117564
-3.8741550,-10.531191,15.499642,21.118471,-.89923328E-01
-4.2563978,-9.5197707,15.306389,18.621443,-1.7497218
-3.1247391,-9.7540025,14.949543,19.858384,.51695165
-3.5178405,-10.919722,15.168000,19.943696,-.79426779
-3.2520325,-9.8253945,15.181936,20.647740,1.0324552
-3.1391309,-9.8674459,15.306124,20.119804,.42617387
-5.1505138,-9.8769237,14.195654,19.173232,-1.0308188
-6.0474960,-8.7559464,15.090243,20.020442,-.15297874
-5.7496284,-8.9147105,17.105936,20.192945,-.20033579
-4.4390471,-11.166201,14.524126,20.281324,.58002644
-3.3795831,-9.0388487,16.023062,20.362276,.51531075E-01
-3.8667371,-10.173319,15.754138,19.705356,-1.4424180
-2.9923933,-10.361020,15.588249,20.422682,-.26419311
-4.8494919,-8.7461038,14.398331,18.882352,.68903631
-3.0015986,-9.3484496,15.549132,19.583157,-.63095420
-7.6607977,-8.3998715,14.240310,20.513700,2.1561867
-3.6511292,-10.651391,13.832301,20.424132,.86566621
-4.6570417,-11.555844,15.196204,21.386369,.54053353
-7.7911595,-9.9846096,15.961934,19.153257,-.52516435
-5.6559764,-10.330311,16.958112,20.694043,-1.0123903
-3.2880924,-9.3996671,15.695463,19.714471,-.83558524
-5.1397319,-10.683248,15.817700,19.526140,-1.2931255
-3.4396682,-9.6386581,15.056443,19.138618,-.28275547
-2.7245350,-10.311121,14.994845,20.449646,.13760252
-3.8086501,-9.2605986,16.137505,20.424628,.48075431
-7.3784405,-7.8570826,16.738505,18.160644,-1.6206810
-4.3830428,-8.6347042,16.489548,19.331970,-.96186416
-5.4466392,-10.734758,13.406869,18.073126,-1.3316247
-2.7563459,-10.464009,15.086587,20.105367,-.27635665
-3.0626739,-9.4643145,14.752885,20.096477,.66124197
-7.1376289,-11.356288,15.548211,21.944533,-.27982240
-4.4319552,-9.8085896,16.450935,20.179702,-1.3218572
-2.9333851,-10.109535,14.279981,19.806750,.15315155
-4.5583407,-9.3299786,14.248778,20.205268,1.6786345
-3.1157368,-9.8152610,15.434264,20.896904,.61234177
-7.2791454,-11.203674,15.326806,21.465253,-.69515743
-4.0117107,-8.9699826,16.509958,19.763419,-.92177262
-3.9081359,-9.2032784,14.561992,18.407968,-.77667905
-6.3711891,-9.3934983,17.244447,22.145821,.91303551
-4.2061545,-9.6334443,14.173541,20.466313,1.3165682
-5.1643585,-11.776308,14.532495,21.398271,.14371478
-3.1896839,-10.357447,14.664723,20.811601,1.0498329
-6.5713093,-8.5373420,15.334618,17.718185,-2.2467102
-4.6317910,-10.806846,15.585453,21.065144,-.58510451
-6.0467392,-9.2356087,15.763361,21.920933,1.5522179
-4.1031947,-9.4853994,16.048318,20.667837,.78959704
-4.1716202,-11.154536,15.339256,20.568550,-.56744610E-01
-3.8084944,-9.4378379,15.387589,19.296349,-1.2435632
-3.7750721,-10.952182,15.067968,19.977744,-1.1123073
-3.3368998,-9.5585642,15.996334,19.956896,-.83889064
-3.5577396,-8.8272107,15.704073,19.226747,-.77605722
-4.2588745,-11.786556,14.177229,20.281322,-.10685399
-5.8268732,-10.447164,13.177751,20.561356,2.0975874
-3.3447920,-9.8828083,16.071743,20.152845,-.73466453
-6.3841517,-11.395808,14.510480,18.542445,-2.1075030
-6.0665185,-7.4435135,15.763404,19.079335,-.77660948E-01
-3.3194288,-11.145742,14.657763,20.695961,.11948599
-3.5804560,-9.2240894,15.165099,18.728004,-1.0664544
-4.7986690,-11.348644,13.805389,20.076410,.80880122
-6.0831193,-9.1810266,16.720178,20.124782,-1.6110422
-4.6949815,-11.377519,14.900287,21.832085,.91922820
-4.1679446,-9.2017066,13.944215,18.794022,.15565928
-4.0144233,-8.4731591,15.356223,19.877672,.54553284
-4.1878811,-10.861951,14.852843,20.247099,-.90764927
-3.7559474,-10.317023,14.796089,18.833414,-1.1980497
-3.3304709,-10.656500,15.354551,20.292761,-.74392060
-6.3173159,-8.1997012,14.368627,18.948810,1.2106113
-4.7190599,-10.457017,15.180303,19.204032,-1.9332090
-4.3300065,-11.519717,15.144692,21.369471,.37038523
-3.8945263,-9.8381287,14.176064,19.656676,-.13338006
-4.0501012,-9.6985816,13.766342,19.574841,.54217395
-4.6467850,-10.825838,14.340009,21.484030,1.8558526
-16.694516,-9.5825731,14.186256,16.405761,-1.1384056
-3.8788079,-11.238006,15.157373,20.993489,-.20908724
-2.9526621,-10.578381,14.821007,20.423919,-.76092921E-01
-4.3175497,-9.6451764,14.308698,20.162839,1.5679418
-5.9299352,-8.0084985,17.062410,20.830655,.70109357
-3.2746806,-9.2986632,15.656083,20.696591,.71350822
-4.6943393,-9.1581851,15.484212,20.457222,1.4275755
-6.6369226,-8.2859176,14.858515,17.333988,-1.3767974
-3.9469503,-10.147717,14.709472,20.725355,.31304083
-5.9114171,-9.1544054,13.326254,18.050177,.10571187
-2.9050122,-10.508152,15.001637,20.605873,.48600732
-4.2428916,-11.483875,13.940815,20.506538,-.26400912E-01
-3.3404095,-10.168820,14.605596,20.691909,.65201337
-3.9411890,-9.5175841,15.401716,21.163397,.97652038
-4.0079573,-9.7770965,14.827572,21.141336,1.4690058
-4.4205247,-10.259907,15.644357,21.635951,.56947570
-3.6443622,-8.6471053,15.715089,19.945299,.88856258E-01
-8.5629000,-6.8464836,15.975825,18.589606,.46828909
-4.2871229,-11.419416,15.209642,20.791342,.65314184E-02
-5.1552929,-9.7468554,13.573194,17.887588,-.92350033
-3.4966128,-10.858005,13.928091,20.386707,.88209949
-8.5795351,-10.213503,11.882787,18.385413,.39591062
-4.0254430,-10.078069,14.159028,18.525519,-.61704665
-3.9653973,-10.194738,15.514661,19.188324,-1.6004825
-3.5681081,-10.407446,15.442904,20.323157,.21111079
-3.8463307,-9.5275716,16.008310,20.919629,.90230779
-3.7085264,-11.371649,14.022581,19.963320,-.22862896E-02
-4.2442336,-9.6089935,16.723289,21.082226,-.66679029E-01
-3.2377200,-9.5424166,14.266782,19.236262,.15859038
-2.9492184,-9.7122861,14.526620,19.214767,-.16788471
-3.9478005,-9.6792622,15.627450,20.325789,.73285667
-4.1422985,-10.854645,13.238312,19.676745,.51114307
-9.6298674,-11.903496,12.761376,20.967751,.44429094
-5.6019851,-8.9835110,17.151468,20.334640,-1.2416716
-6.7066378,-7.6186297,17.327516,20.139827,-.48236776
-3.6828829,-9.8651390,14.558253,20.274278,1.2759704
-3.9569579,-9.3515751,14.665803,20.158548,1.3722974
-4.4496472,-9.4877102,15.831994,19.511391,-.15289406
-6.1960376,-9.5140293,15.195422,21.712720,1.3713746
-3.7815105,-9.5537904,14.432637,18.602453,-.40199618
-4.2998769,-10.213876,16.088257,21.760362,.73997310
-4.1260931,-10.914713,14.681042,21.283915,1.4158782
-3.9964239,-9.3690000,15.949071,20.424043,-.50888068
-4.4483338,-8.7168861,16.672395,20.331874,-.49540762
-3.8426586,-10.690629,14.204991,20.463039,.14079378
-3.5827456,-9.6202129,15.405039,21.032326,1.2525120
-6.4077756,-9.5883210,14.790142,20.127594,-.59903342
-4.8211938,-8.0088782,16.120263,18.979412,-.54033510
-3.2574693,-10.689656,14.317666,19.934630,.40385232
-3.8440507,-9.6409638,15.550279,18.980768,-1.0111271
